data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-34m-23s,1.0,117.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,1.5,114.0,1.0,3.5,120.0
2025-05-23--17h-34m-23s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,2.5,116.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,2.5,116.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,2.0,117.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,3.0,116.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,4.5,112.0,1.0,2.5,120.0
2025-05-23--17h-34m-23s,0.0,118.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,1.5,116.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,0.5,115.0,0.0,4.5,120.0
2025-05-23--17h-34m-23s,2.0,117.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,3.0,115.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,3.5,115.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,4.0,113.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,0.5,116.0,0.0,3.5,120.0
2025-05-23--17h-34m-23s,3.0,114.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,3.0,115.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,2.0,117.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,2.0,115.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,3.0,114.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,3.0,113.0,0.0,4.0,120.0
2025-05-23--17h-34m-23s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,1.5,114.0,0.0,4.5,120.0
2025-05-23--17h-34m-23s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,2.0,114.0,0.0,4.0,120.0
2025-05-23--17h-34m-23s,1.5,116.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,1.5,117.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,0.5,118.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,4.0,112.0,0.0,4.0,120.0
2025-05-23--17h-34m-23s,1.5,116.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,3.5,114.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,1.5,118.0,0.0,0.5,120.0
2025-05-23--17h-34m-23s,2.5,116.0,0.0,1.5,120.0
2025-05-23--17h-34m-23s,2.0,114.0,0.0,4.0,120.0
2025-05-23--17h-34m-23s,2.5,115.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,0.0,120.0,0.0,0.0,120.0
2025-05-23--17h-34m-23s,0.0,118.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-34m-23s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,1.0,117.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-34m-23s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,1.0,118.0,0.0,1.0,120.0
2025-05-23--17h-34m-23s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,2.5,116.0,1.0,0.5,120.0
2025-05-23--17h-34m-23s,1.5,115.0,0.0,3.5,120.0
2025-05-23--17h-34m-23s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-34m-23s,3.0,112.0,0.0,5.0,120.0
