data_dir,C',HH,SB,VV,N
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,3.0,37.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,1.0,0.0,1.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,3.0,37.0,40.0
2025-06-23--20h-04m-24s,1.0,0.0,0.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,1.0,0.0,0.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,3.0,37.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,1.0,0.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,3.0,37.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,2.0,38.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,0.0,40.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
2025-06-23--20h-04m-24s,0.0,0.0,1.0,39.0,40.0
