data_dir,C,DB_H,DB_V,SB,N
2025-06-19--17h-28m-47s,8.0,7.0,12.0,13.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,5.0,12.0,16.0,7.0,40.0
2025-06-19--17h-28m-47s,11.0,12.0,7.0,10.0,40.0
2025-06-19--17h-28m-47s,15.0,7.0,10.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,8.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,10.0,6.0,12.0,40.0
2025-06-19--17h-28m-47s,6.0,12.0,10.0,12.0,40.0
2025-06-19--17h-28m-47s,15.0,11.0,8.0,6.0,40.0
2025-06-19--17h-28m-47s,11.0,7.0,10.0,12.0,40.0
2025-06-19--17h-28m-47s,8.0,9.0,11.0,12.0,40.0
2025-06-19--17h-28m-47s,6.0,13.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,11.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,10.0,8.0,10.0,40.0
2025-06-19--17h-28m-47s,14.0,6.0,6.0,14.0,40.0
2025-06-19--17h-28m-47s,5.0,13.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,13.0,9.0,7.0,11.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,8.0,11.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,7.0,12.0,13.0,40.0
2025-06-19--17h-28m-47s,11.0,14.0,7.0,8.0,40.0
2025-06-19--17h-28m-47s,9.0,12.0,8.0,11.0,40.0
2025-06-19--17h-28m-47s,5.0,18.0,5.0,12.0,40.0
2025-06-19--17h-28m-47s,7.0,8.0,15.0,10.0,40.0
2025-06-19--17h-28m-47s,6.0,12.0,13.0,9.0,40.0
2025-06-19--17h-28m-47s,5.0,12.0,12.0,11.0,40.0
2025-06-19--17h-28m-47s,6.0,10.0,10.0,14.0,40.0
2025-06-19--17h-28m-47s,16.0,5.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,12.0,8.0,8.0,12.0,40.0
2025-06-19--17h-28m-47s,14.0,9.0,8.0,9.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,5.0,15.0,13.0,7.0,40.0
2025-06-19--17h-28m-47s,12.0,8.0,12.0,8.0,40.0
2025-06-19--17h-28m-47s,11.0,7.0,10.0,12.0,40.0
2025-06-19--17h-28m-47s,7.0,12.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,16.0,8.0,7.0,9.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,9.0,11.0,40.0
2025-06-19--17h-28m-47s,9.0,10.0,9.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,12.0,9.0,9.0,40.0
2025-06-19--17h-28m-47s,9.0,13.0,3.0,15.0,40.0
2025-06-19--17h-28m-47s,11.0,11.0,10.0,8.0,40.0
2025-06-19--17h-28m-47s,5.0,14.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,7.0,11.0,14.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,7.0,8.0,9.0,16.0,40.0
2025-06-19--17h-28m-47s,9.0,10.0,5.0,16.0,40.0
2025-06-19--17h-28m-47s,13.0,11.0,9.0,7.0,40.0
2025-06-19--17h-28m-47s,16.0,8.0,6.0,10.0,40.0
2025-06-19--17h-28m-47s,9.0,13.0,8.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,6.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,14.0,8.0,7.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,12.0,10.0,8.0,40.0
2025-06-19--17h-28m-47s,9.0,8.0,9.0,14.0,40.0
2025-06-19--17h-28m-47s,5.0,19.0,9.0,7.0,40.0
2025-06-19--17h-28m-47s,6.0,12.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,14.0,8.0,40.0
2025-06-19--17h-28m-47s,6.0,9.0,16.0,9.0,40.0
2025-06-19--17h-28m-47s,10.0,7.0,11.0,12.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,6.0,10.0,9.0,15.0,40.0
2025-06-19--17h-28m-47s,14.0,11.0,5.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,11.0,9.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,6.0,20.0,6.0,8.0,40.0
2025-06-19--17h-28m-47s,12.0,11.0,10.0,7.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,9.0,6.0,12.0,13.0,40.0
2025-06-19--17h-28m-47s,7.0,9.0,13.0,11.0,40.0
2025-06-19--17h-28m-47s,6.0,13.0,8.0,13.0,40.0
2025-06-19--17h-28m-47s,11.0,4.0,8.0,17.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,12.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,13.0,6.0,40.0
2025-06-19--17h-28m-47s,9.0,9.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,7.0,13.0,6.0,14.0,40.0
2025-06-19--17h-28m-47s,9.0,17.0,8.0,6.0,40.0
2025-06-19--17h-28m-47s,6.0,13.0,14.0,7.0,40.0
2025-06-19--17h-28m-47s,9.0,14.0,10.0,7.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,6.0,15.0,40.0
2025-06-19--17h-28m-47s,6.0,15.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,11.0,8.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,12.0,10.0,40.0
2025-06-19--17h-28m-47s,9.0,14.0,7.0,10.0,40.0
2025-06-19--17h-28m-47s,11.0,12.0,12.0,5.0,40.0
2025-06-19--17h-28m-47s,5.0,12.0,14.0,9.0,40.0
2025-06-19--17h-28m-47s,17.0,10.0,6.0,7.0,40.0
2025-06-19--17h-28m-47s,3.0,17.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,8.0,13.0,11.0,8.0,40.0
2025-06-19--17h-28m-47s,5.0,10.0,16.0,9.0,40.0
2025-06-19--17h-28m-47s,7.0,10.0,11.0,12.0,40.0
2025-06-19--17h-28m-47s,4.0,11.0,11.0,14.0,40.0
2025-06-19--17h-28m-47s,6.0,10.0,12.0,12.0,40.0
2025-06-19--17h-28m-47s,9.0,6.0,16.0,9.0,40.0
2025-06-19--17h-28m-47s,6.0,12.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,10.0,6.0,11.0,13.0,40.0
2025-06-19--17h-28m-47s,8.0,5.0,11.0,16.0,40.0
2025-06-19--17h-28m-47s,9.0,7.0,11.0,13.0,40.0
2025-06-19--17h-28m-47s,8.0,12.0,6.0,14.0,40.0
2025-06-19--17h-28m-47s,10.0,7.0,12.0,11.0,40.0
2025-06-19--17h-28m-47s,5.0,12.0,11.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,14.0,8.0,8.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,9.0,9.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,7.0,9.0,12.0,12.0,40.0
2025-06-19--17h-28m-47s,6.0,8.0,12.0,14.0,40.0
2025-06-19--17h-28m-47s,8.0,8.0,8.0,16.0,40.0
2025-06-19--17h-28m-47s,7.0,9.0,8.0,16.0,40.0
2025-06-19--17h-28m-47s,9.0,12.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,8.0,9.0,12.0,11.0,40.0
2025-06-19--17h-28m-47s,9.0,10.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,12.0,10.0,11.0,7.0,40.0
2025-06-19--17h-28m-47s,9.0,7.0,13.0,11.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,9.0,6.0,9.0,16.0,40.0
2025-06-19--17h-28m-47s,10.0,14.0,5.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,13.0,6.0,40.0
2025-06-19--17h-28m-47s,8.0,12.0,8.0,12.0,40.0
2025-06-19--17h-28m-47s,14.0,13.0,5.0,8.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,7.0,15.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,13.0,4.0,15.0,40.0
2025-06-19--17h-28m-47s,12.0,10.0,6.0,12.0,40.0
2025-06-19--17h-28m-47s,7.0,15.0,13.0,5.0,40.0
2025-06-19--17h-28m-47s,15.0,12.0,7.0,6.0,40.0
2025-06-19--17h-28m-47s,8.0,12.0,9.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,8.0,12.0,12.0,40.0
2025-06-19--17h-28m-47s,5.0,8.0,15.0,12.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,12.0,8.0,40.0
2025-06-19--17h-28m-47s,9.0,9.0,13.0,9.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,11.0,8.0,40.0
2025-06-19--17h-28m-47s,7.0,8.0,14.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,15.0,7.0,10.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,8.0,12.0,40.0
2025-06-19--17h-28m-47s,6.0,7.0,12.0,15.0,40.0
2025-06-19--17h-28m-47s,9.0,14.0,6.0,11.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,11.0,9.0,40.0
2025-06-19--17h-28m-47s,11.0,8.0,12.0,9.0,40.0
2025-06-19--17h-28m-47s,4.0,17.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,12.0,11.0,9.0,8.0,40.0
2025-06-19--17h-28m-47s,6.0,14.0,8.0,12.0,40.0
2025-06-19--17h-28m-47s,7.0,13.0,6.0,14.0,40.0
2025-06-19--17h-28m-47s,11.0,10.0,10.0,9.0,40.0
2025-06-19--17h-28m-47s,9.0,7.0,9.0,15.0,40.0
2025-06-19--17h-28m-47s,5.0,9.0,13.0,13.0,40.0
2025-06-19--17h-28m-47s,12.0,6.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,6.0,11.0,11.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,12.0,9.0,40.0
2025-06-19--17h-28m-47s,8.0,17.0,8.0,7.0,40.0
2025-06-19--17h-28m-47s,8.0,8.0,13.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,14.0,8.0,40.0
2025-06-19--17h-28m-47s,12.0,7.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,6.0,14.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,7.0,11.0,10.0,40.0
2025-06-19--17h-28m-47s,17.0,8.0,7.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,14.0,8.0,8.0,40.0
2025-06-19--17h-28m-47s,5.0,11.0,11.0,13.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,7.0,13.0,40.0
2025-06-19--17h-28m-47s,5.0,13.0,12.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,12.0,7.0,11.0,40.0
2025-06-19--17h-28m-47s,7.0,5.0,12.0,16.0,40.0
2025-06-19--17h-28m-47s,14.0,6.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,11.0,12.0,5.0,40.0
2025-06-19--17h-28m-47s,7.0,7.0,11.0,15.0,40.0
2025-06-19--17h-28m-47s,11.0,11.0,8.0,10.0,40.0
2025-06-19--17h-28m-47s,7.0,10.0,12.0,11.0,40.0
2025-06-19--17h-28m-47s,11.0,7.0,8.0,14.0,40.0
2025-06-19--17h-28m-47s,12.0,12.0,10.0,6.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,11.0,9.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,13.0,6.0,40.0
2025-06-19--17h-28m-47s,6.0,13.0,6.0,15.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,5.0,16.0,40.0
2025-06-19--17h-28m-47s,7.0,10.0,7.0,16.0,40.0
2025-06-19--17h-28m-47s,10.0,13.0,7.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,15.0,6.0,9.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,9.0,11.0,40.0
2025-06-19--17h-28m-47s,9.0,14.0,8.0,9.0,40.0
2025-06-19--17h-28m-47s,9.0,14.0,7.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,6.0,12.0,12.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,9.0,13.0,10.0,40.0
2025-06-19--17h-28m-47s,6.0,18.0,8.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,14.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,8.0,9.0,13.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,9.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,5.0,15.0,10.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,8.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,13.0,9.0,8.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,16.0,6.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,12.0,9.0,40.0
2025-06-19--17h-28m-47s,11.0,5.0,12.0,12.0,40.0
2025-06-19--17h-28m-47s,9.0,13.0,11.0,7.0,40.0
2025-06-19--17h-28m-47s,12.0,11.0,9.0,8.0,40.0
2025-06-19--17h-28m-47s,7.0,12.0,8.0,13.0,40.0
2025-06-19--17h-28m-47s,8.0,8.0,12.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,6.0,13.0,40.0
2025-06-19--17h-28m-47s,10.0,7.0,13.0,10.0,40.0
2025-06-19--17h-28m-47s,5.0,9.0,14.0,12.0,40.0
2025-06-19--17h-28m-47s,11.0,12.0,7.0,10.0,40.0
2025-06-19--17h-28m-47s,5.0,14.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,7.0,9.0,14.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,7.0,13.0,40.0
2025-06-19--17h-28m-47s,7.0,12.0,10.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,9.0,13.0,40.0
2025-06-19--17h-28m-47s,6.0,14.0,9.0,11.0,40.0
2025-06-19--17h-28m-47s,12.0,6.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,11.0,9.0,40.0
2025-06-19--17h-28m-47s,4.0,9.0,12.0,15.0,40.0
2025-06-19--17h-28m-47s,9.0,9.0,13.0,9.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,7.0,12.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,12.0,9.0,40.0
2025-06-19--17h-28m-47s,8.0,8.0,15.0,9.0,40.0
2025-06-19--17h-28m-47s,7.0,13.0,14.0,6.0,40.0
2025-06-19--17h-28m-47s,7.0,8.0,15.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,8.0,8.0,14.0,40.0
2025-06-19--17h-28m-47s,13.0,7.0,12.0,8.0,40.0
2025-06-19--17h-28m-47s,6.0,12.0,10.0,12.0,40.0
2025-06-19--17h-28m-47s,13.0,10.0,13.0,4.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,8.0,9.0,12.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,13.0,14.0,5.0,40.0
2025-06-19--17h-28m-47s,13.0,11.0,9.0,7.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,8.0,11.0,40.0
2025-06-19--17h-28m-47s,13.0,10.0,6.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,7.0,12.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,8.0,11.0,13.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,7.0,13.0,40.0
2025-06-19--17h-28m-47s,6.0,14.0,3.0,17.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,9.0,12.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,11.0,8.0,13.0,8.0,40.0
2025-06-19--17h-28m-47s,13.0,12.0,5.0,10.0,40.0
2025-06-19--17h-28m-47s,6.0,14.0,13.0,7.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,8.0,10.0,8.0,14.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,11.0,9.0,40.0
2025-06-19--17h-28m-47s,13.0,9.0,10.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,14.0,6.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,8.0,12.0,40.0
2025-06-19--17h-28m-47s,6.0,7.0,14.0,13.0,40.0
2025-06-19--17h-28m-47s,14.0,14.0,6.0,6.0,40.0
2025-06-19--17h-28m-47s,11.0,12.0,10.0,7.0,40.0
2025-06-19--17h-28m-47s,7.0,9.0,11.0,13.0,40.0
2025-06-19--17h-28m-47s,7.0,10.0,9.0,14.0,40.0
2025-06-19--17h-28m-47s,9.0,10.0,9.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,11.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,13.0,8.0,6.0,13.0,40.0
2025-06-19--17h-28m-47s,9.0,8.0,13.0,10.0,40.0
2025-06-19--17h-28m-47s,10.0,15.0,8.0,7.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,13.0,9.0,40.0
2025-06-19--17h-28m-47s,7.0,10.0,17.0,6.0,40.0
2025-06-19--17h-28m-47s,8.0,10.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,6.0,18.0,6.0,40.0
2025-06-19--17h-28m-47s,9.0,10.0,14.0,7.0,40.0
2025-06-19--17h-28m-47s,8.0,10.0,13.0,9.0,40.0
2025-06-19--17h-28m-47s,9.0,14.0,9.0,8.0,40.0
2025-06-19--17h-28m-47s,9.0,7.0,10.0,14.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,5.0,14.0,40.0
2025-06-19--17h-28m-47s,4.0,10.0,16.0,10.0,40.0
2025-06-19--17h-28m-47s,14.0,8.0,10.0,8.0,40.0
2025-06-19--17h-28m-47s,12.0,6.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,9.0,13.0,12.0,6.0,40.0
2025-06-19--17h-28m-47s,7.0,14.0,8.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,6.0,10.0,14.0,40.0
2025-06-19--17h-28m-47s,14.0,10.0,5.0,11.0,40.0
2025-06-19--17h-28m-47s,6.0,8.0,11.0,15.0,40.0
2025-06-19--17h-28m-47s,4.0,10.0,13.0,13.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,5.0,16.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,8.0,13.0,40.0
2025-06-19--17h-28m-47s,11.0,10.0,12.0,7.0,40.0
2025-06-19--17h-28m-47s,12.0,8.0,11.0,9.0,40.0
2025-06-19--17h-28m-47s,12.0,10.0,12.0,6.0,40.0
2025-06-19--17h-28m-47s,11.0,7.0,14.0,8.0,40.0
2025-06-19--17h-28m-47s,6.0,15.0,13.0,6.0,40.0
2025-06-19--17h-28m-47s,9.0,11.0,12.0,8.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,5.0,15.0,40.0
2025-06-19--17h-28m-47s,9.0,8.0,6.0,17.0,40.0
2025-06-19--17h-28m-47s,8.0,14.0,13.0,5.0,40.0
2025-06-19--17h-28m-47s,6.0,13.0,8.0,13.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,13.0,9.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,8.0,10.0,5.0,17.0,40.0
2025-06-19--17h-28m-47s,9.0,7.0,13.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,12.0,5.0,13.0,40.0
2025-06-19--17h-28m-47s,8.0,11.0,14.0,7.0,40.0
2025-06-19--17h-28m-47s,12.0,8.0,12.0,8.0,40.0
2025-06-19--17h-28m-47s,6.0,8.0,13.0,13.0,40.0
2025-06-19--17h-28m-47s,9.0,12.0,7.0,12.0,40.0
2025-06-19--17h-28m-47s,15.0,11.0,6.0,8.0,40.0
2025-06-19--17h-28m-47s,17.0,11.0,6.0,6.0,40.0
2025-06-19--17h-28m-47s,9.0,12.0,9.0,10.0,40.0
2025-06-19--17h-28m-47s,13.0,7.0,9.0,11.0,40.0
2025-06-19--17h-28m-47s,8.0,15.0,10.0,7.0,40.0
2025-06-19--17h-28m-47s,11.0,9.0,6.0,14.0,40.0
2025-06-19--17h-28m-47s,14.0,9.0,9.0,8.0,40.0
2025-06-19--17h-28m-47s,11.0,6.0,8.0,15.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,5.0,17.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,11.0,10.0,40.0
2025-06-19--17h-28m-47s,12.0,12.0,8.0,8.0,40.0
2025-06-19--17h-28m-47s,8.0,13.0,7.0,12.0,40.0
2025-06-19--17h-28m-47s,10.0,11.0,8.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,10.0,10.0,10.0,40.0
2025-06-19--17h-28m-47s,7.0,11.0,11.0,11.0,40.0
2025-06-19--17h-28m-47s,5.0,15.0,9.0,11.0,40.0
2025-06-19--17h-28m-47s,10.0,9.0,9.0,12.0,40.0
2025-06-19--17h-28m-47s,13.0,6.0,9.0,12.0,40.0
