data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-30m-41s,1.5,77.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,0.0,80.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,2.0,77.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,78.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,78.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,78.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.5,77.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,0.0,80.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,2.0,77.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,77.0,0.0,2.0,80.0
2025-05-23--17h-30m-41s,0.0,79.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,0.5,78.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,0.5,78.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,0.0,80.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,78.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,2.0,77.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,0.5,78.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,0.5,79.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,2.0,76.0,0.0,2.0,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,0.5,79.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.5,77.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,0.0,79.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,0.5,79.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.5,77.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,0.0,80.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,3.0,76.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,78.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,2.0,77.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,0.5,79.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,0.5,79.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,78.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,0.0,79.0,0.0,1.0,80.0
2025-05-23--17h-30m-41s,1.0,79.0,0.0,0.0,80.0
2025-05-23--17h-30m-41s,0.5,78.0,0.0,1.5,80.0
2025-05-23--17h-30m-41s,1.5,78.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,1.0,77.0,0.0,2.0,80.0
2025-05-23--17h-30m-41s,0.5,79.0,0.0,0.5,80.0
2025-05-23--17h-30m-41s,2.0,77.0,0.0,1.0,80.0
