data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-31--18h-06m-15s,0.5,0.0,39.0,0.0,39.5,,2.982312877833773,1.5707963267948966
2025-05-31--18h-06m-15s,1.0,0.0,39.0,0.0,40.0,,2.917517368287974,1.5707963267948966
2025-05-31--18h-06m-15s,0.5,0.0,40.0,0.0,40.5,,2.984295701251545,1.5707963267948966
2025-05-31--18h-06m-15s,0.5,0.0,40.0,0.0,40.5,,2.984295701251545,1.5707963267948966
2025-05-31--18h-06m-15s,0.0,0.0,40.0,0.0,40.0,,3.141592653589793,
2025-05-31--18h-06m-15s,0.5,0.0,40.0,0.0,40.5,,2.984295701251545,1.5707963267948966
2025-05-31--18h-06m-15s,0.5,0.0,40.0,0.0,40.5,,2.984295701251545,1.5707963267948966
2025-05-31--18h-06m-15s,0.0,0.0,40.0,0.0,40.0,,3.141592653589793,
2025-05-31--18h-06m-15s,0.0,0.0,39.0,0.0,39.0,,3.141592653589793,
2025-05-31--18h-06m-15s,0.5,0.0,40.0,0.0,40.5,,2.984295701251545,1.5707963267948966
2025-05-31--18h-06m-15s,0.5,0.0,39.0,0.5,40.0,,2.917517368287974,0.7853981633974483
2025-05-31--18h-06m-15s,1.5,0.0,37.0,0.5,39.0,,2.819951692240864,1.0471975511965976
2025-05-31--18h-06m-15s,0.0,0.0,39.0,0.0,39.0,,3.141592653589793,
2025-05-31--18h-06m-15s,0.5,0.0,39.0,0.0,39.5,,2.982312877833773,1.5707963267948966
2025-05-31--18h-06m-15s,0.5,0.0,40.0,0.0,40.5,,2.984295701251545,1.5707963267948966
2025-05-31--18h-06m-15s,0.0,0.0,40.0,0.0,40.0,,3.141592653589793,
2025-05-31--18h-06m-15s,1.0,0.0,38.0,0.0,39.0,,2.914650554585266,1.5707963267948966
2025-05-31--18h-06m-15s,2.0,0.0,38.0,0.0,40.0,,2.824032224298272,1.5707963267948966
2025-05-31--18h-06m-15s,1.0,0.0,39.0,0.0,40.0,,2.917517368287974,1.5707963267948966
