data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-28--18h-53m-13s,0.0,35.0,0.0,5.0,40.0,,0.5053605102841573,0.0
2025-05-28--18h-53m-13s,1.5,35.0,0.0,3.5,40.0,,0.5053605102841573,0.5796397403637042
2025-05-28--18h-53m-13s,1.5,35.0,0.0,3.5,40.0,,0.5053605102841573,0.5796397403637042
2025-05-28--18h-53m-13s,0.0,34.0,3.0,3.0,40.0,,0.6840812317953292,0.0
2025-05-28--18h-53m-13s,1.0,36.0,0.0,3.0,40.0,,0.45102681179626236,0.5235987755982988
2025-05-28--18h-53m-13s,0.5,37.0,0.0,2.5,40.0,,0.3897607327974747,0.4205343352839651
2025-05-28--18h-53m-13s,0.0,36.0,0.0,4.0,40.0,,0.45102681179626236,0.0
2025-05-28--18h-53m-13s,0.0,37.0,0.0,3.0,40.0,,0.3897607327974747,0.0
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,0.0,38.0,0.0,2.0,40.0,,0.3175604292915215,0.0
2025-05-28--18h-53m-13s,0.5,35.0,0.0,4.5,40.0,,0.5053605102841573,0.3217505543966422
2025-05-28--18h-53m-13s,0.0,38.0,0.0,2.0,40.0,,0.3175604292915215,0.0
2025-05-28--18h-53m-13s,0.5,35.0,1.0,3.5,40.0,,0.5548110329800715,0.3613671239067078
2025-05-28--18h-53m-13s,0.5,35.0,0.0,4.5,40.0,,0.5053605102841573,0.3217505543966422
2025-05-28--18h-53m-13s,1.0,37.0,0.0,2.0,40.0,,0.3897607327974747,0.6154797086703874
2025-05-28--18h-53m-13s,1.0,37.0,0.0,2.0,40.0,,0.3897607327974747,0.6154797086703874
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,1.0,35.0,0.0,4.0,40.0,,0.5053605102841573,0.4636476090008061
2025-05-28--18h-53m-13s,1.0,35.0,0.0,4.0,40.0,,0.5053605102841573,0.4636476090008061
2025-05-28--18h-53m-13s,0.0,35.0,1.0,4.0,40.0,,0.5548110329800715,0.0
2025-05-28--18h-53m-13s,0.0,35.0,0.0,5.0,40.0,,0.5053605102841573,0.0
2025-05-28--18h-53m-13s,0.5,34.0,0.0,5.5,40.0,,0.5548110329800715,0.2928427717285755
2025-05-28--18h-53m-13s,0.0,36.0,1.0,3.0,40.0,,0.5053605102841573,0.0
2025-05-28--18h-53m-13s,0.0,35.0,0.0,5.0,40.0,,0.5053605102841573,0.0
2025-05-28--18h-53m-13s,1.0,33.0,0.0,6.0,40.0,,0.6005941268660511,0.38759668665518066
2025-05-28--18h-53m-13s,1.0,37.0,0.0,2.0,40.0,,0.3897607327974747,0.6154797086703874
2025-05-28--18h-53m-13s,0.5,34.0,0.0,5.5,40.0,,0.5548110329800715,0.2928427717285755
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,0.5,38.0,1.0,0.5,40.0,,0.3897607327974747,0.7853981633974483
2025-05-28--18h-53m-13s,0.5,34.0,0.0,5.5,40.0,,0.5548110329800715,0.2928427717285755
2025-05-28--18h-53m-13s,1.0,35.0,0.0,4.0,40.0,,0.5053605102841573,0.4636476090008061
2025-05-28--18h-53m-13s,0.5,37.0,0.0,2.5,40.0,,0.3897607327974747,0.4205343352839651
2025-05-28--18h-53m-13s,1.0,35.0,1.0,3.0,40.0,,0.5548110329800715,0.5235987755982988
2025-05-28--18h-53m-13s,0.0,36.0,0.0,4.0,40.0,,0.45102681179626236,0.0
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,1.0,36.0,0.0,3.0,40.0,,0.45102681179626236,0.5235987755982988
2025-05-28--18h-53m-13s,0.0,37.0,0.0,3.0,40.0,,0.3897607327974747,0.0
2025-05-28--18h-53m-13s,0.0,37.0,0.0,3.0,40.0,,0.3897607327974747,0.0
2025-05-28--18h-53m-13s,0.5,34.0,1.0,4.5,40.0,,0.6005941268660511,0.3217505543966422
2025-05-28--18h-53m-13s,1.0,37.0,0.0,2.0,40.0,,0.3897607327974747,0.6154797086703874
2025-05-28--18h-53m-13s,0.5,37.0,0.0,2.5,40.0,,0.3897607327974747,0.4205343352839651
2025-05-28--18h-53m-13s,1.0,37.0,0.0,2.0,40.0,,0.3897607327974747,0.6154797086703874
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,1.5,34.0,0.0,4.5,40.0,,0.5548110329800715,0.5235987755982988
2025-05-28--18h-53m-13s,1.0,34.0,0.0,5.0,40.0,,0.5548110329800715,0.4205343352839651
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,1.0,35.0,1.0,3.0,40.0,,0.5548110329800715,0.5235987755982988
2025-05-28--18h-53m-13s,1.5,34.0,0.0,4.5,40.0,,0.5548110329800715,0.5235987755982988
2025-05-28--18h-53m-13s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--18h-53m-13s,1.0,37.0,0.0,2.0,40.0,,0.3897607327974747,0.6154797086703874
2025-05-28--18h-53m-13s,0.5,37.0,0.0,2.5,40.0,,0.3897607327974747,0.4205343352839651
2025-05-28--18h-53m-13s,0.0,37.0,0.0,3.0,40.0,,0.3897607327974747,0.0
2025-05-28--18h-53m-13s,1.0,34.0,1.0,4.0,40.0,,0.6005941268660511,0.4636476090008061
2025-05-28--18h-53m-13s,1.5,70.0,0.0,8.5,80.0,,0.5053605102841573,0.3976994150920718
