data_dir,C',SB,VV,HH,N
2025-07-03--16h-36m-39s,23.0,19.0,8.0,150.0,200.0
2025-07-03--16h-36m-39s,24.0,26.0,3.0,147.0,200.0
2025-07-03--16h-36m-39s,16.0,19.0,5.0,160.0,200.0
2025-07-03--16h-36m-39s,25.0,22.0,3.0,150.0,200.0
2025-07-03--16h-36m-39s,27.0,22.0,1.0,150.0,200.0
2025-07-03--16h-36m-39s,27.0,21.0,4.0,148.0,200.0
2025-07-03--16h-36m-39s,20.0,28.0,9.0,143.0,200.0
2025-07-03--16h-36m-39s,23.0,28.0,5.0,144.0,200.0
2025-07-03--16h-36m-39s,22.0,16.0,12.0,150.0,200.0
2025-07-03--16h-36m-39s,17.0,23.0,4.0,156.0,200.0
2025-07-03--16h-36m-39s,20.0,26.0,3.0,151.0,200.0
2025-07-03--16h-36m-39s,14.0,29.0,4.0,153.0,200.0
2025-07-03--16h-36m-39s,21.0,22.0,3.0,154.0,200.0
2025-07-03--16h-36m-39s,18.0,19.0,6.0,157.0,200.0
2025-07-03--16h-36m-39s,18.0,20.0,5.0,157.0,200.0
2025-07-03--16h-36m-39s,31.0,24.0,4.0,141.0,200.0
2025-07-03--16h-36m-39s,18.0,21.0,3.0,158.0,200.0
2025-07-03--16h-36m-39s,15.0,16.0,6.0,163.0,200.0
2025-07-03--16h-36m-39s,23.0,27.0,6.0,144.0,200.0
2025-07-03--16h-36m-39s,32.0,19.0,10.0,139.0,200.0
2025-07-03--16h-36m-39s,20.0,25.0,4.0,151.0,200.0
2025-07-03--16h-36m-39s,17.0,23.0,5.0,155.0,200.0
2025-07-03--16h-36m-39s,21.0,22.0,10.0,147.0,200.0
2025-07-03--16h-36m-39s,17.0,20.0,2.0,161.0,200.0
2025-07-03--16h-36m-39s,19.0,21.0,3.0,157.0,200.0
2025-07-03--16h-36m-39s,32.0,21.0,5.0,142.0,200.0
2025-07-03--16h-36m-39s,19.0,20.0,1.0,160.0,200.0
2025-07-03--16h-36m-39s,17.0,18.0,2.0,163.0,200.0
2025-07-03--16h-36m-39s,19.0,25.0,5.0,151.0,200.0
2025-07-03--16h-36m-39s,30.0,23.0,4.0,143.0,200.0
2025-07-03--16h-36m-39s,29.0,29.0,2.0,140.0,200.0
