data_dir,C,SB,DB_V,DB_H,N
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,2.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,2.0,69.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,3.0,0.0,0.0,77.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,15.0,0.0,0.0,65.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,16.0,1.0,0.0,63.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,20.0,0.0,1.0,59.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,4.0,0.0,0.0,76.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,8.0,1.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,1.0,74.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,1.0,66.0,80.0
2025-06-19--17h-44m-46s,12.0,1.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,1.0,65.0,80.0
2025-06-19--17h-44m-46s,11.0,1.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,6.0,1.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,15.0,0.0,1.0,64.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,6.0,1.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,15.0,0.0,0.0,65.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,11.0,1.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,4.0,1.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,3.0,63.0,80.0
2025-06-19--17h-44m-46s,8.0,1.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,7.0,1.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,16.0,0.0,1.0,63.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,6.0,1.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,13.0,1.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,1.0,67.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,8.0,2.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,18.0,0.0,0.0,62.0,80.0
2025-06-19--17h-44m-46s,17.0,0.0,0.0,63.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,1.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,2.0,66.0,80.0
2025-06-19--17h-44m-46s,12.0,1.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,10.0,2.0,1.0,67.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,16.0,1.0,0.0,63.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,9.0,1.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,4.0,0.0,0.0,76.0,80.0
2025-06-19--17h-44m-46s,9.0,1.0,1.0,69.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,13.0,1.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,7.0,1.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,15.0,0.0,0.0,65.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,4.0,0.0,0.0,76.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,16.0,0.0,0.0,64.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,2.0,65.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,12.0,1.0,1.0,66.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,1.0,74.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,13.0,1.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,1.0,66.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,8.0,1.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,7.0,1.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,8.0,1.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,12.0,1.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,1.0,66.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,1.0,0.0,0.0,79.0,80.0
2025-06-19--17h-44m-46s,9.0,2.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,15.0,0.0,0.0,65.0,80.0
2025-06-19--17h-44m-46s,7.0,1.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,1.0,72.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,1.0,69.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,1.0,66.0,80.0
2025-06-19--17h-44m-46s,9.0,1.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,13.0,1.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,11.0,2.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,7.0,1.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,13.0,1.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,1.0,69.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,0.0,75.0,80.0
2025-06-19--17h-44m-46s,7.0,2.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,14.0,0.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,3.0,69.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,12.0,1.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,0.0,67.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,5.0,1.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,1.0,72.0,80.0
2025-06-19--17h-44m-46s,13.0,0.0,1.0,66.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,1.0,73.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,5.0,1.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,8.0,1.0,1.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,4.0,0.0,1.0,75.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,1.0,67.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,1.0,73.0,80.0
2025-06-19--17h-44m-46s,10.0,2.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,1.0,68.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,11.0,1.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,1.0,69.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,1.0,72.0,80.0
2025-06-19--17h-44m-46s,5.0,0.0,1.0,74.0,80.0
2025-06-19--17h-44m-46s,8.0,1.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,13.0,1.0,0.0,66.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,1.0,73.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,1.0,72.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,10.0,1.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,15.0,0.0,0.0,65.0,80.0
2025-06-19--17h-44m-46s,1.0,0.0,1.0,78.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,9.0,1.0,1.0,69.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,13.0,2.0,1.0,64.0,80.0
2025-06-19--17h-44m-46s,11.0,0.0,0.0,69.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,7.0,2.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,4.0,0.0,1.0,75.0,80.0
2025-06-19--17h-44m-46s,12.0,0.0,0.0,68.0,80.0
2025-06-19--17h-44m-46s,7.0,0.0,0.0,73.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,0.0,72.0,80.0
2025-06-19--17h-44m-46s,8.0,2.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,6.0,0.0,0.0,74.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,17.0,0.0,0.0,63.0,80.0
2025-06-19--17h-44m-46s,10.0,0.0,0.0,70.0,80.0
2025-06-19--17h-44m-46s,9.0,0.0,0.0,71.0,80.0
2025-06-19--17h-44m-46s,8.0,0.0,1.0,71.0,80.0
