data_dir,C,SB,DB_V,DB_H,N
2025-06-19--17h-55m-14s,70.0,1.0,118.0,11.0,200.0
2025-06-19--17h-55m-14s,63.0,1.0,125.0,11.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,122.0,9.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,114.0,15.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,121.0,10.0,200.0
2025-06-19--17h-55m-14s,84.0,1.0,105.0,10.0,200.0
2025-06-19--17h-55m-14s,65.0,1.0,125.0,9.0,200.0
2025-06-19--17h-55m-14s,71.0,2.0,113.0,14.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,116.0,11.0,200.0
2025-06-19--17h-55m-14s,73.0,0.0,109.0,18.0,200.0
2025-06-19--17h-55m-14s,73.0,3.0,110.0,14.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,111.0,10.0,200.0
2025-06-19--17h-55m-14s,78.0,0.0,111.0,11.0,200.0
2025-06-19--17h-55m-14s,90.0,1.0,96.0,13.0,200.0
2025-06-19--17h-55m-14s,61.0,1.0,125.0,13.0,200.0
2025-06-19--17h-55m-14s,73.0,1.0,111.0,15.0,200.0
2025-06-19--17h-55m-14s,69.0,3.0,113.0,15.0,200.0
2025-06-19--17h-55m-14s,77.0,2.0,109.0,12.0,200.0
2025-06-19--17h-55m-14s,84.0,1.0,105.0,10.0,200.0
2025-06-19--17h-55m-14s,79.0,1.0,111.0,9.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,112.0,9.0,200.0
2025-06-19--17h-55m-14s,72.0,2.0,117.0,9.0,200.0
2025-06-19--17h-55m-14s,64.0,3.0,122.0,11.0,200.0
2025-06-19--17h-55m-14s,74.0,0.0,110.0,16.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,117.0,11.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,110.0,11.0,200.0
2025-06-19--17h-55m-14s,67.0,4.0,119.0,10.0,200.0
2025-06-19--17h-55m-14s,83.0,1.0,104.0,12.0,200.0
2025-06-19--17h-55m-14s,76.0,1.0,110.0,13.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,111.0,20.0,200.0
2025-06-19--17h-55m-14s,65.0,1.0,117.0,17.0,200.0
2025-06-19--17h-55m-14s,80.0,0.0,105.0,15.0,200.0
2025-06-19--17h-55m-14s,74.0,3.0,110.0,13.0,200.0
2025-06-19--17h-55m-14s,89.0,2.0,95.0,14.0,200.0
2025-06-19--17h-55m-14s,69.0,1.0,117.0,13.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,108.0,16.0,200.0
2025-06-19--17h-55m-14s,74.0,2.0,114.0,10.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,109.0,14.0,200.0
2025-06-19--17h-55m-14s,76.0,1.0,116.0,7.0,200.0
2025-06-19--17h-55m-14s,79.0,1.0,106.0,14.0,200.0
2025-06-19--17h-55m-14s,72.0,4.0,105.0,19.0,200.0
2025-06-19--17h-55m-14s,82.0,2.0,104.0,12.0,200.0
2025-06-19--17h-55m-14s,77.0,2.0,109.0,12.0,200.0
2025-06-19--17h-55m-14s,66.0,1.0,120.0,13.0,200.0
2025-06-19--17h-55m-14s,81.0,1.0,99.0,19.0,200.0
2025-06-19--17h-55m-14s,65.0,2.0,114.0,19.0,200.0
2025-06-19--17h-55m-14s,85.0,0.0,102.0,13.0,200.0
2025-06-19--17h-55m-14s,76.0,2.0,106.0,16.0,200.0
2025-06-19--17h-55m-14s,73.0,0.0,112.0,15.0,200.0
2025-06-19--17h-55m-14s,68.0,0.0,117.0,15.0,200.0
2025-06-19--17h-55m-14s,81.0,0.0,104.0,15.0,200.0
2025-06-19--17h-55m-14s,63.0,3.0,117.0,17.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,113.0,15.0,200.0
2025-06-19--17h-55m-14s,74.0,1.0,112.0,13.0,200.0
2025-06-19--17h-55m-14s,65.0,2.0,123.0,10.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,110.0,19.0,200.0
2025-06-19--17h-55m-14s,74.0,0.0,110.0,16.0,200.0
2025-06-19--17h-55m-14s,86.0,0.0,103.0,11.0,200.0
2025-06-19--17h-55m-14s,68.0,1.0,115.0,16.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,118.0,10.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,113.0,11.0,200.0
2025-06-19--17h-55m-14s,73.0,1.0,113.0,13.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,110.0,14.0,200.0
2025-06-19--17h-55m-14s,72.0,0.0,112.0,16.0,200.0
2025-06-19--17h-55m-14s,67.0,0.0,124.0,9.0,200.0
2025-06-19--17h-55m-14s,59.0,3.0,124.0,14.0,200.0
2025-06-19--17h-55m-14s,79.0,0.0,107.0,14.0,200.0
2025-06-19--17h-55m-14s,75.0,1.0,114.0,10.0,200.0
2025-06-19--17h-55m-14s,78.0,5.0,102.0,15.0,200.0
2025-06-19--17h-55m-14s,69.0,1.0,118.0,12.0,200.0
2025-06-19--17h-55m-14s,63.0,0.0,122.0,15.0,200.0
2025-06-19--17h-55m-14s,83.0,0.0,106.0,11.0,200.0
2025-06-19--17h-55m-14s,79.0,1.0,101.0,19.0,200.0
2025-06-19--17h-55m-14s,73.0,0.0,113.0,14.0,200.0
2025-06-19--17h-55m-14s,66.0,0.0,117.0,17.0,200.0
2025-06-19--17h-55m-14s,76.0,1.0,105.0,18.0,200.0
2025-06-19--17h-55m-14s,73.0,3.0,108.0,16.0,200.0
2025-06-19--17h-55m-14s,71.0,0.0,117.0,12.0,200.0
2025-06-19--17h-55m-14s,67.0,3.0,119.0,11.0,200.0
2025-06-19--17h-55m-14s,81.0,3.0,104.0,12.0,200.0
2025-06-19--17h-55m-14s,76.0,1.0,107.0,16.0,200.0
2025-06-19--17h-55m-14s,74.0,0.0,109.0,17.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,119.0,10.0,200.0
2025-06-19--17h-55m-14s,69.0,1.0,118.0,12.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,114.0,17.0,200.0
2025-06-19--17h-55m-14s,75.0,2.0,108.0,15.0,200.0
2025-06-19--17h-55m-14s,63.0,0.0,122.0,15.0,200.0
2025-06-19--17h-55m-14s,74.0,0.0,111.0,15.0,200.0
2025-06-19--17h-55m-14s,86.0,1.0,104.0,9.0,200.0
2025-06-19--17h-55m-14s,59.0,1.0,127.0,13.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,110.0,13.0,200.0
2025-06-19--17h-55m-14s,57.0,1.0,126.0,16.0,200.0
2025-06-19--17h-55m-14s,91.0,0.0,89.0,20.0,200.0
2025-06-19--17h-55m-14s,74.0,1.0,116.0,9.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,105.0,22.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,106.0,17.0,200.0
2025-06-19--17h-55m-14s,75.0,3.0,109.0,13.0,200.0
2025-06-19--17h-55m-14s,68.0,1.0,114.0,17.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,110.0,13.0,200.0
2025-06-19--17h-55m-14s,71.0,2.0,111.0,16.0,200.0
2025-06-19--17h-55m-14s,75.0,1.0,113.0,11.0,200.0
2025-06-19--17h-55m-14s,74.0,3.0,111.0,12.0,200.0
2025-06-19--17h-55m-14s,70.0,0.0,121.0,9.0,200.0
2025-06-19--17h-55m-14s,68.0,2.0,115.0,15.0,200.0
2025-06-19--17h-55m-14s,81.0,2.0,104.0,13.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,110.0,11.0,200.0
2025-06-19--17h-55m-14s,75.0,0.0,114.0,11.0,200.0
2025-06-19--17h-55m-14s,73.0,3.0,111.0,13.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,117.0,12.0,200.0
2025-06-19--17h-55m-14s,61.0,4.0,123.0,12.0,200.0
2025-06-19--17h-55m-14s,74.0,1.0,115.0,10.0,200.0
2025-06-19--17h-55m-14s,74.0,1.0,110.0,15.0,200.0
2025-06-19--17h-55m-14s,62.0,1.0,124.0,13.0,200.0
2025-06-19--17h-55m-14s,85.0,0.0,101.0,14.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,110.0,17.0,200.0
2025-06-19--17h-55m-14s,69.0,1.0,104.0,26.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,117.0,12.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,113.0,14.0,200.0
2025-06-19--17h-55m-14s,80.0,2.0,107.0,11.0,200.0
2025-06-19--17h-55m-14s,80.0,0.0,104.0,16.0,200.0
2025-06-19--17h-55m-14s,75.0,1.0,112.0,12.0,200.0
2025-06-19--17h-55m-14s,72.0,2.0,112.0,14.0,200.0
2025-06-19--17h-55m-14s,84.0,2.0,106.0,8.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,114.0,14.0,200.0
2025-06-19--17h-55m-14s,63.0,3.0,120.0,14.0,200.0
2025-06-19--17h-55m-14s,58.0,2.0,124.0,16.0,200.0
2025-06-19--17h-55m-14s,80.0,1.0,107.0,12.0,200.0
2025-06-19--17h-55m-14s,68.0,1.0,116.0,15.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,111.0,13.0,200.0
2025-06-19--17h-55m-14s,72.0,2.0,112.0,14.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,113.0,15.0,200.0
2025-06-19--17h-55m-14s,74.0,1.0,106.0,19.0,200.0
2025-06-19--17h-55m-14s,69.0,3.0,120.0,8.0,200.0
2025-06-19--17h-55m-14s,79.0,2.0,102.0,17.0,200.0
2025-06-19--17h-55m-14s,84.0,1.0,102.0,13.0,200.0
2025-06-19--17h-55m-14s,81.0,0.0,105.0,14.0,200.0
2025-06-19--17h-55m-14s,79.0,1.0,102.0,18.0,200.0
2025-06-19--17h-55m-14s,76.0,2.0,115.0,7.0,200.0
2025-06-19--17h-55m-14s,71.0,0.0,109.0,20.0,200.0
2025-06-19--17h-55m-14s,64.0,0.0,119.0,17.0,200.0
2025-06-19--17h-55m-14s,75.0,3.0,107.0,15.0,200.0
2025-06-19--17h-55m-14s,65.0,2.0,123.0,10.0,200.0
2025-06-19--17h-55m-14s,100.0,0.0,82.0,18.0,200.0
2025-06-19--17h-55m-14s,79.0,1.0,105.0,15.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,109.0,15.0,200.0
2025-06-19--17h-55m-14s,52.0,2.0,129.0,17.0,200.0
2025-06-19--17h-55m-14s,67.0,0.0,118.0,15.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,106.0,18.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,117.0,12.0,200.0
2025-06-19--17h-55m-14s,68.0,1.0,120.0,11.0,200.0
2025-06-19--17h-55m-14s,73.0,2.0,114.0,11.0,200.0
2025-06-19--17h-55m-14s,74.0,0.0,113.0,13.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,109.0,12.0,200.0
2025-06-19--17h-55m-14s,81.0,2.0,106.0,11.0,200.0
2025-06-19--17h-55m-14s,65.0,4.0,118.0,13.0,200.0
2025-06-19--17h-55m-14s,76.0,1.0,115.0,8.0,200.0
2025-06-19--17h-55m-14s,77.0,3.0,106.0,14.0,200.0
2025-06-19--17h-55m-14s,72.0,2.0,115.0,11.0,200.0
2025-06-19--17h-55m-14s,81.0,1.0,107.0,11.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,105.0,16.0,200.0
2025-06-19--17h-55m-14s,77.0,1.0,106.0,16.0,200.0
2025-06-19--17h-55m-14s,90.0,3.0,96.0,11.0,200.0
2025-06-19--17h-55m-14s,66.0,1.0,121.0,12.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,113.0,18.0,200.0
2025-06-19--17h-55m-14s,70.0,0.0,119.0,11.0,200.0
2025-06-19--17h-55m-14s,71.0,2.0,113.0,14.0,200.0
2025-06-19--17h-55m-14s,81.0,1.0,110.0,8.0,200.0
2025-06-19--17h-55m-14s,78.0,2.0,108.0,12.0,200.0
2025-06-19--17h-55m-14s,78.0,0.0,116.0,6.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,120.0,11.0,200.0
2025-06-19--17h-55m-14s,87.0,0.0,98.0,15.0,200.0
2025-06-19--17h-55m-14s,76.0,1.0,113.0,10.0,200.0
2025-06-19--17h-55m-14s,70.0,3.0,108.0,19.0,200.0
2025-06-19--17h-55m-14s,71.0,2.0,113.0,14.0,200.0
2025-06-19--17h-55m-14s,82.0,2.0,97.0,19.0,200.0
2025-06-19--17h-55m-14s,78.0,2.0,105.0,15.0,200.0
2025-06-19--17h-55m-14s,75.0,0.0,113.0,12.0,200.0
2025-06-19--17h-55m-14s,82.0,2.0,105.0,11.0,200.0
2025-06-19--17h-55m-14s,66.0,1.0,117.0,16.0,200.0
2025-06-19--17h-55m-14s,74.0,0.0,115.0,11.0,200.0
2025-06-19--17h-55m-14s,79.0,3.0,109.0,9.0,200.0
2025-06-19--17h-55m-14s,75.0,1.0,114.0,10.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,107.0,16.0,200.0
2025-06-19--17h-55m-14s,85.0,1.0,100.0,14.0,200.0
2025-06-19--17h-55m-14s,63.0,3.0,120.0,14.0,200.0
2025-06-19--17h-55m-14s,70.0,0.0,116.0,14.0,200.0
2025-06-19--17h-55m-14s,84.0,0.0,103.0,13.0,200.0
2025-06-19--17h-55m-14s,84.0,0.0,99.0,17.0,200.0
2025-06-19--17h-55m-14s,74.0,1.0,112.0,13.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,117.0,14.0,200.0
2025-06-19--17h-55m-14s,81.0,0.0,100.0,19.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,109.0,18.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,116.0,11.0,200.0
2025-06-19--17h-55m-14s,79.0,3.0,111.0,7.0,200.0
2025-06-19--17h-55m-14s,75.0,0.0,112.0,13.0,200.0
2025-06-19--17h-55m-14s,81.0,1.0,107.0,11.0,200.0
2025-06-19--17h-55m-14s,70.0,2.0,113.0,15.0,200.0
2025-06-19--17h-55m-14s,81.0,1.0,105.0,13.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,99.0,24.0,200.0
2025-06-19--17h-55m-14s,72.0,0.0,115.0,13.0,200.0
2025-06-19--17h-55m-14s,71.0,0.0,119.0,10.0,200.0
2025-06-19--17h-55m-14s,69.0,1.0,116.0,14.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,113.0,14.0,200.0
2025-06-19--17h-55m-14s,83.0,0.0,106.0,11.0,200.0
2025-06-19--17h-55m-14s,80.0,0.0,110.0,10.0,200.0
2025-06-19--17h-55m-14s,71.0,0.0,119.0,10.0,200.0
2025-06-19--17h-55m-14s,76.0,2.0,107.0,15.0,200.0
2025-06-19--17h-55m-14s,70.0,0.0,113.0,17.0,200.0
2025-06-19--17h-55m-14s,71.0,0.0,109.0,20.0,200.0
2025-06-19--17h-55m-14s,82.0,1.0,102.0,15.0,200.0
2025-06-19--17h-55m-14s,72.0,4.0,112.0,12.0,200.0
2025-06-19--17h-55m-14s,67.0,0.0,122.0,11.0,200.0
2025-06-19--17h-55m-14s,68.0,1.0,113.0,18.0,200.0
2025-06-19--17h-55m-14s,74.0,4.0,99.0,23.0,200.0
2025-06-19--17h-55m-14s,74.0,4.0,104.0,18.0,200.0
2025-06-19--17h-55m-14s,76.0,4.0,107.0,13.0,200.0
2025-06-19--17h-55m-14s,63.0,2.0,122.0,13.0,200.0
2025-06-19--17h-55m-14s,76.0,0.0,110.0,14.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,118.0,13.0,200.0
2025-06-19--17h-55m-14s,85.0,0.0,104.0,11.0,200.0
2025-06-19--17h-55m-14s,80.0,1.0,111.0,8.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,109.0,18.0,200.0
2025-06-19--17h-55m-14s,78.0,1.0,113.0,8.0,200.0
2025-06-19--17h-55m-14s,66.0,2.0,118.0,14.0,200.0
2025-06-19--17h-55m-14s,69.0,0.0,114.0,17.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,116.0,12.0,200.0
2025-06-19--17h-55m-14s,81.0,2.0,99.0,18.0,200.0
2025-06-19--17h-55m-14s,79.0,0.0,109.0,12.0,200.0
2025-06-19--17h-55m-14s,71.0,0.0,117.0,12.0,200.0
2025-06-19--17h-55m-14s,79.0,0.0,110.0,11.0,200.0
2025-06-19--17h-55m-14s,72.0,2.0,115.0,11.0,200.0
2025-06-19--17h-55m-14s,66.0,3.0,118.0,13.0,200.0
2025-06-19--17h-55m-14s,73.0,0.0,114.0,13.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,115.0,13.0,200.0
2025-06-19--17h-55m-14s,75.0,1.0,109.0,15.0,200.0
2025-06-19--17h-55m-14s,71.0,1.0,112.0,16.0,200.0
2025-06-19--17h-55m-14s,71.0,2.0,117.0,10.0,200.0
2025-06-19--17h-55m-14s,72.0,1.0,110.0,17.0,200.0
2025-06-19--17h-55m-14s,86.0,2.0,97.0,15.0,200.0
2025-06-19--17h-55m-14s,65.0,1.0,119.0,15.0,200.0
2025-06-19--17h-55m-14s,60.0,3.0,126.0,11.0,200.0
2025-06-19--17h-55m-14s,84.0,2.0,100.0,14.0,200.0
2025-06-19--17h-55m-14s,75.0,0.0,114.0,11.0,200.0
2025-06-19--17h-55m-14s,76.0,2.0,109.0,13.0,200.0
2025-06-19--17h-55m-14s,65.0,1.0,123.0,11.0,200.0
2025-06-19--17h-55m-14s,76.0,2.0,102.0,20.0,200.0
2025-06-19--17h-55m-14s,77.0,3.0,111.0,9.0,200.0
2025-06-19--17h-55m-14s,76.0,2.0,105.0,17.0,200.0
2025-06-19--17h-55m-14s,70.0,1.0,111.0,18.0,200.0
2025-06-19--17h-55m-14s,73.0,1.0,108.0,18.0,200.0
2025-06-19--17h-55m-14s,75.0,0.0,110.0,15.0,200.0
2025-06-19--17h-55m-14s,77.0,0.0,109.0,14.0,200.0
2025-06-19--17h-55m-14s,91.0,4.0,94.0,11.0,200.0
