data_dir,C,DB_H,DB_V,SB,N
2025-05-23--17h-38m-05s,2.0,114.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,0.0,116.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,0.5,117.0,0.0,2.5,120.0
2025-05-23--17h-38m-05s,2.0,114.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,3.0,113.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,1.5,110.0,0.0,8.5,120.0
2025-05-23--17h-38m-05s,1.5,115.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,2.5,112.0,0.0,5.5,120.0
2025-05-23--17h-38m-05s,0.0,112.0,0.0,8.0,120.0
2025-05-23--17h-38m-05s,2.0,111.0,0.0,7.0,120.0
2025-05-23--17h-38m-05s,1.5,112.0,0.0,6.5,120.0
2025-05-23--17h-38m-05s,1.5,112.0,0.0,6.5,120.0
2025-05-23--17h-38m-05s,2.0,110.0,0.0,8.0,120.0
2025-05-23--17h-38m-05s,0.5,116.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,0.5,118.0,0.0,1.5,120.0
2025-05-23--17h-38m-05s,3.0,111.0,0.0,6.0,120.0
2025-05-23--17h-38m-05s,2.0,114.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,2.0,110.0,0.0,8.0,120.0
2025-05-23--17h-38m-05s,0.5,116.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,1.0,114.0,0.0,5.0,120.0
2025-05-23--17h-38m-05s,1.5,114.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,3.5,112.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,2.0,116.0,0.0,2.0,120.0
2025-05-23--17h-38m-05s,1.5,113.0,0.0,5.5,120.0
2025-05-23--17h-38m-05s,3.0,110.0,0.0,7.0,120.0
2025-05-23--17h-38m-05s,1.5,110.0,0.0,8.5,120.0
2025-05-23--17h-38m-05s,1.5,114.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,3.0,111.0,0.0,6.0,120.0
2025-05-23--17h-38m-05s,2.5,113.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,1.0,115.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,1.5,114.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,3.0,115.0,0.0,2.0,120.0
2025-05-23--17h-38m-05s,1.0,111.0,0.0,8.0,120.0
2025-05-23--17h-38m-05s,2.5,111.0,0.0,6.5,120.0
2025-05-23--17h-38m-05s,0.5,116.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,1.5,114.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,0.5,115.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,1.5,113.0,0.0,5.5,120.0
2025-05-23--17h-38m-05s,0.0,115.0,0.0,5.0,120.0
2025-05-23--17h-38m-05s,2.5,113.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,1.5,112.0,0.0,6.5,120.0
2025-05-23--17h-38m-05s,0.5,114.0,0.0,5.5,120.0
2025-05-23--17h-38m-05s,0.5,114.0,0.0,5.5,120.0
2025-05-23--17h-38m-05s,2.0,113.0,0.0,5.0,120.0
2025-05-23--17h-38m-05s,2.5,114.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,1.5,115.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,0.5,114.0,0.0,5.5,120.0
2025-05-23--17h-38m-05s,3.0,111.0,0.0,6.0,120.0
2025-05-23--17h-38m-05s,3.5,113.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,3.0,114.0,0.0,3.0,120.0
2025-05-23--17h-38m-05s,0.5,113.0,0.0,6.5,120.0
2025-05-23--17h-38m-05s,2.0,112.0,0.0,6.0,120.0
2025-05-23--17h-38m-05s,2.0,111.0,1.0,6.0,120.0
2025-05-23--17h-38m-05s,2.5,114.0,0.0,3.5,120.0
2025-05-23--17h-38m-05s,1.5,112.0,0.0,6.5,120.0
2025-05-23--17h-38m-05s,2.0,112.0,0.0,6.0,120.0
2025-05-23--17h-38m-05s,1.5,114.0,0.0,4.5,120.0
2025-05-23--17h-38m-05s,1.0,114.0,0.0,5.0,120.0
2025-05-23--17h-38m-05s,2.0,111.0,1.0,6.0,120.0
2025-05-23--17h-38m-05s,2.0,114.0,0.0,4.0,120.0
2025-05-23--17h-38m-05s,1.0,116.0,0.0,3.0,120.0
2025-05-23--17h-38m-05s,0.0,116.0,0.0,4.0,120.0
