data_dir,C,DB_H,DB_V,SB,N
2025-06-03--10h-31m-07s,2.5,2.0,97.0,20.0,121.5
2025-06-03--10h-31m-07s,0.5,2.0,101.0,17.5,121.0
2025-06-03--10h-31m-07s,4.0,3.0,93.0,21.5,121.5
2025-06-03--10h-31m-07s,3.0,1.0,96.0,20.5,120.5
2025-06-03--10h-31m-07s,2.0,3.0,96.0,20.0,121.0
2025-06-03--10h-31m-07s,1.5,0.0,96.0,22.5,120.0
2025-06-03--10h-31m-07s,2.5,5.0,96.0,18.0,121.5
2025-06-03--10h-31m-07s,3.5,0.0,97.0,20.0,120.5
2025-06-03--10h-31m-07s,4.0,1.0,93.0,23.0,121.0
2025-06-03--10h-31m-07s,3.0,2.0,97.0,19.5,121.5
2025-06-03--10h-31m-07s,3.0,1.0,91.0,26.5,121.5
2025-06-03--10h-31m-07s,3.5,1.0,93.0,21.5,119.0
2025-06-03--10h-31m-07s,0.5,3.0,104.0,14.0,121.5
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.5,121.5
2025-06-03--10h-31m-07s,2.5,0.0,101.0,17.0,120.5
2025-06-03--10h-31m-07s,1.5,1.0,99.0,18.5,120.0
2025-06-03--10h-31m-07s,2.0,3.0,94.0,21.5,120.5
2025-06-03--10h-31m-07s,3.0,1.0,95.0,21.0,120.0
2025-06-03--10h-31m-07s,1.5,0.0,101.0,18.0,120.5
2025-06-03--10h-31m-07s,3.5,4.0,96.0,18.0,121.5
2025-06-03--10h-31m-07s,1.5,1.0,102.0,17.0,121.5
2025-06-03--10h-31m-07s,1.5,2.0,98.0,18.5,120.0
2025-06-03--10h-31m-07s,0.5,3.0,97.0,19.5,120.0
2025-06-03--10h-31m-07s,2.0,2.0,98.0,19.5,121.5
2025-06-03--10h-31m-07s,2.5,2.0,97.0,20.0,121.5
2025-06-03--10h-31m-07s,2.5,0.0,99.0,19.5,121.0
2025-06-03--10h-31m-07s,0.0,3.0,100.0,18.5,121.5
2025-06-03--10h-31m-07s,4.5,1.0,96.0,19.0,120.5
2025-06-03--10h-31m-07s,1.0,2.0,103.0,14.5,120.5
2025-06-03--10h-31m-07s,2.5,0.0,102.0,16.5,121.0
2025-06-03--10h-31m-07s,3.0,0.0,94.0,24.0,121.0
2025-06-03--10h-31m-07s,1.5,4.0,95.0,21.0,121.5
2025-06-03--10h-31m-07s,2.0,2.0,98.0,19.5,121.5
2025-06-03--10h-31m-07s,2.0,1.0,99.0,18.0,120.0
2025-06-03--10h-31m-07s,3.0,0.0,90.0,27.5,120.5
2025-06-03--10h-31m-07s,2.5,0.0,100.0,19.0,121.5
2025-06-03--10h-31m-07s,3.0,1.0,98.0,19.5,121.5
2025-06-03--10h-31m-07s,3.0,0.0,96.0,22.0,121.0
2025-06-03--10h-31m-07s,1.0,2.0,98.0,18.5,119.5
2025-06-03--10h-31m-07s,5.5,2.0,85.0,29.0,121.5
2025-06-03--10h-31m-07s,1.0,3.0,95.0,22.0,121.0
2025-06-03--10h-31m-07s,3.0,2.0,96.0,20.0,121.0
2025-06-03--10h-31m-07s,1.5,2.0,101.0,15.0,119.5
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.0,121.0
2025-06-03--10h-31m-07s,3.0,0.0,101.0,16.5,120.5
2025-06-03--10h-31m-07s,3.0,1.0,100.0,16.5,120.5
2025-06-03--10h-31m-07s,2.0,0.0,97.0,21.5,120.5
2025-06-03--10h-31m-07s,2.0,1.0,94.0,24.0,121.0
2025-06-03--10h-31m-07s,2.5,3.0,89.0,26.5,121.0
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.0,121.0
2025-06-03--10h-31m-07s,3.0,3.0,92.0,23.5,121.5
2025-06-03--10h-31m-07s,3.0,2.0,98.0,17.0,120.0
2025-06-03--10h-31m-07s,2.0,0.0,97.0,21.5,120.5
2025-06-03--10h-31m-07s,0.5,3.0,100.0,17.5,121.0
2025-06-03--10h-31m-07s,2.0,1.0,94.0,22.5,119.5
2025-06-03--10h-31m-07s,3.5,1.0,96.0,21.0,121.5
2025-06-03--10h-31m-07s,0.5,3.0,99.0,18.5,121.0
2025-06-03--10h-31m-07s,2.5,2.0,98.0,17.5,120.0
2025-06-03--10h-31m-07s,2.0,0.0,99.0,20.5,121.5
2025-06-03--10h-31m-07s,1.0,1.0,100.0,18.5,120.5
2025-06-03--10h-31m-07s,3.5,0.0,99.0,19.0,121.5
2025-06-03--10h-31m-07s,3.0,2.0,98.0,18.5,121.5
2025-06-03--10h-31m-07s,1.5,4.0,99.0,17.0,121.5
2025-06-03--10h-31m-07s,2.5,3.0,93.0,23.0,121.5
2025-06-03--10h-31m-07s,4.5,0.0,94.0,22.5,121.0
2025-06-03--10h-31m-07s,1.5,2.0,95.0,22.0,120.5
2025-06-03--10h-31m-07s,5.0,0.0,96.0,20.5,121.5
2025-06-03--10h-31m-07s,2.5,1.0,93.0,24.5,121.0
2025-06-03--10h-31m-07s,2.5,1.0,96.0,21.0,120.5
2025-06-03--10h-31m-07s,0.5,0.0,102.0,18.5,121.0
2025-06-03--10h-31m-07s,1.5,1.0,100.0,18.0,120.5
2025-06-03--10h-31m-07s,2.0,0.0,96.0,22.0,120.0
2025-06-03--10h-31m-07s,2.0,1.0,95.0,23.5,121.5
2025-06-03--10h-31m-07s,2.0,3.0,96.0,20.5,121.5
2025-06-03--10h-31m-07s,2.5,2.0,100.0,16.0,120.5
2025-06-03--10h-31m-07s,4.5,3.0,99.0,14.0,120.5
2025-06-03--10h-31m-07s,5.0,4.0,97.0,14.5,120.5
2025-06-03--10h-31m-07s,1.5,4.0,96.0,18.5,120.0
2025-06-03--10h-31m-07s,1.5,4.0,98.0,17.5,121.0
2025-06-03--10h-31m-07s,1.0,1.0,94.0,23.5,119.5
2025-06-03--10h-31m-07s,2.0,1.0,94.0,24.0,121.0
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.5,121.5
2025-06-03--10h-31m-07s,1.0,0.0,102.0,17.5,120.5
2025-06-03--10h-31m-07s,2.0,1.0,102.0,14.5,119.5
2025-06-03--10h-31m-07s,3.0,1.0,98.0,19.5,121.5
2025-06-03--10h-31m-07s,1.5,4.0,97.0,18.0,120.5
2025-06-03--10h-31m-07s,1.0,2.0,99.0,18.5,120.5
2025-06-03--10h-31m-07s,4.0,1.0,101.0,14.5,120.5
2025-06-03--10h-31m-07s,2.5,1.0,97.0,20.5,121.0
2025-06-03--10h-31m-07s,2.5,2.0,100.0,16.5,121.0
2025-06-03--10h-31m-07s,2.5,3.0,100.0,16.0,121.5
2025-06-03--10h-31m-07s,1.0,1.0,98.0,21.5,121.5
2025-06-03--10h-31m-07s,1.5,0.0,100.0,18.5,120.0
2025-06-03--10h-31m-07s,3.0,1.0,98.0,19.0,121.0
2025-06-03--10h-31m-07s,1.5,1.0,100.0,18.0,120.5
2025-06-03--10h-31m-07s,1.5,3.0,93.0,24.0,121.5
2025-06-03--10h-31m-07s,3.0,2.0,101.0,15.0,121.0
2025-06-03--10h-31m-07s,2.5,0.0,95.0,22.0,119.5
2025-06-03--10h-31m-07s,5.0,2.0,94.0,20.5,121.5
2025-06-03--10h-31m-07s,2.5,1.0,97.0,20.5,121.0
2025-06-03--10h-31m-07s,3.0,1.0,99.0,17.0,120.0
2025-06-03--10h-31m-07s,1.0,4.0,95.0,21.5,121.5
2025-06-03--10h-31m-07s,1.5,1.0,98.0,21.0,121.5
2025-06-03--10h-31m-07s,0.5,2.0,97.0,22.0,121.5
2025-06-03--10h-31m-07s,1.5,1.0,98.0,21.0,121.5
2025-06-03--10h-31m-07s,3.5,2.0,97.0,18.5,121.0
2025-06-03--10h-31m-07s,2.0,1.0,94.0,24.0,121.0
2025-06-03--10h-31m-07s,3.0,2.0,94.0,22.5,121.5
2025-06-03--10h-31m-07s,5.0,2.0,93.0,21.0,121.0
2025-06-03--10h-31m-07s,3.5,2.0,93.0,21.0,119.5
2025-06-03--10h-31m-07s,2.5,1.0,95.0,23.0,121.5
2025-06-03--10h-31m-07s,2.0,3.0,96.0,20.5,121.5
2025-06-03--10h-31m-07s,2.0,1.0,94.0,24.0,121.0
2025-06-03--10h-31m-07s,1.0,2.0,93.0,23.5,119.5
2025-06-03--10h-31m-07s,3.5,0.0,99.0,18.5,121.0
2025-06-03--10h-31m-07s,3.0,0.0,101.0,16.5,120.5
2025-06-03--10h-31m-07s,1.5,1.0,101.0,17.5,121.0
2025-06-03--10h-31m-07s,0.5,2.0,101.0,18.0,121.5
2025-06-03--10h-31m-07s,2.5,2.0,99.0,16.5,120.0
2025-06-03--10h-31m-07s,4.0,2.0,98.0,17.5,121.5
2025-06-03--10h-31m-07s,2.0,1.0,99.0,18.0,120.0
2025-06-03--10h-31m-07s,1.5,3.0,103.0,13.5,121.0
2025-06-03--10h-31m-07s,1.5,0.0,104.0,14.5,120.0
2025-06-03--10h-31m-07s,2.0,1.0,102.0,16.5,121.5
2025-06-03--10h-31m-07s,1.5,0.0,105.0,14.0,120.5
2025-06-03--10h-31m-07s,3.0,3.0,95.0,19.5,120.5
2025-06-03--10h-31m-07s,2.5,1.0,97.0,20.0,120.5
2025-06-03--10h-31m-07s,5.5,2.0,92.0,21.0,120.5
2025-06-03--10h-31m-07s,3.0,2.0,94.0,21.0,120.0
2025-06-03--10h-31m-07s,3.0,2.0,94.0,22.5,121.5
2025-06-03--10h-31m-07s,1.0,1.0,100.0,18.5,120.5
2025-06-03--10h-31m-07s,3.5,2.0,94.0,20.5,120.0
2025-06-03--10h-31m-07s,0.5,2.0,101.0,18.0,121.5
2025-06-03--10h-31m-07s,2.0,2.0,99.0,17.5,120.5
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.0,121.0
2025-06-03--10h-31m-07s,3.0,2.0,101.0,15.0,121.0
2025-06-03--10h-31m-07s,4.0,2.0,95.0,19.5,120.5
2025-06-03--10h-31m-07s,1.0,2.0,98.0,20.5,121.5
2025-06-03--10h-31m-07s,2.5,2.0,96.0,20.0,120.5
2025-06-03--10h-31m-07s,2.5,4.0,97.0,17.0,120.5
2025-06-03--10h-31m-07s,2.0,2.0,99.0,17.5,120.5
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.5,121.5
2025-06-03--10h-31m-07s,3.0,1.0,98.0,19.5,121.5
2025-06-03--10h-31m-07s,3.0,0.0,94.0,24.0,121.0
2025-06-03--10h-31m-07s,2.0,2.0,95.0,21.5,120.5
2025-06-03--10h-31m-07s,2.5,1.0,94.0,23.5,121.0
2025-06-03--10h-31m-07s,3.0,1.0,95.0,22.5,121.5
2025-06-03--10h-31m-07s,1.5,0.0,98.0,21.0,120.5
2025-06-03--10h-31m-07s,1.0,0.0,94.0,26.0,121.0
2025-06-03--10h-31m-07s,0.5,2.0,96.0,22.0,120.5
2025-06-03--10h-31m-07s,2.5,3.0,103.0,12.0,120.5
2025-06-03--10h-31m-07s,1.0,0.0,99.0,21.0,121.0
2025-06-03--10h-31m-07s,0.5,1.0,96.0,23.0,120.5
2025-06-03--10h-31m-07s,1.0,3.0,93.0,24.0,121.0
2025-06-03--10h-31m-07s,2.0,0.0,97.0,21.5,120.5
2025-06-03--10h-31m-07s,1.5,2.0,97.0,20.5,121.0
2025-06-03--10h-31m-07s,1.5,3.0,97.0,18.5,120.0
2025-06-03--10h-31m-07s,1.0,3.0,92.0,23.5,119.5
2025-06-03--10h-31m-07s,2.5,1.0,96.0,21.0,120.5
2025-06-03--10h-31m-07s,2.0,2.0,94.0,22.0,120.0
2025-06-03--10h-31m-07s,3.0,2.0,89.0,27.5,121.5
2025-06-03--10h-31m-07s,2.5,1.0,103.0,13.5,120.0
2025-06-03--10h-31m-07s,2.0,0.0,90.0,29.0,121.0
2025-06-03--10h-31m-07s,0.5,2.0,97.0,21.5,121.0
2025-06-03--10h-31m-07s,0.0,3.0,96.0,22.0,121.0
2025-06-03--10h-31m-07s,2.5,2.0,95.0,21.0,120.5
2025-06-03--10h-31m-07s,2.0,2.0,102.0,15.5,121.5
2025-06-03--10h-31m-07s,4.0,2.0,101.0,14.0,121.0
2025-06-03--10h-31m-07s,1.0,1.0,92.0,26.5,120.5
2025-06-03--10h-31m-07s,2.0,3.0,99.0,17.0,121.0
2025-06-03--10h-31m-07s,3.5,1.0,98.0,18.5,121.0
2025-06-03--10h-31m-07s,2.5,1.0,98.0,20.0,121.5
2025-06-03--10h-31m-07s,1.5,2.0,102.0,16.0,121.5
2025-06-03--10h-31m-07s,2.0,2.0,93.0,24.0,121.0
2025-06-03--10h-31m-07s,1.0,0.0,93.0,26.5,120.5
2025-06-03--10h-31m-07s,2.5,3.0,99.0,16.5,121.0
2025-06-03--10h-31m-07s,1.5,2.0,101.0,17.0,121.5
2025-06-03--10h-31m-07s,3.5,3.0,100.0,14.5,121.0
2025-06-03--10h-31m-07s,2.0,2.0,91.0,25.0,120.0
2025-06-03--10h-31m-07s,1.5,0.0,96.0,22.5,120.0
2025-06-03--10h-31m-07s,2.5,0.0,99.0,20.0,121.5
2025-06-03--10h-31m-07s,1.5,3.0,101.0,16.0,121.5
2025-06-03--10h-31m-07s,1.5,2.0,100.0,17.5,121.0
2025-06-03--10h-31m-07s,3.0,0.0,97.0,20.5,120.5
2025-06-03--10h-31m-07s,2.5,2.0,97.0,20.0,121.5
2025-06-03--10h-31m-07s,3.5,0.0,98.0,19.0,120.5
2025-06-03--10h-31m-07s,2.5,0.0,95.0,23.5,121.0
2025-06-03--10h-31m-07s,2.0,2.0,96.0,21.0,121.0
2025-06-03--10h-31m-07s,3.0,0.0,95.0,23.5,121.5
2025-06-03--10h-31m-07s,2.5,3.0,94.0,21.0,120.5
2025-06-03--10h-31m-07s,3.0,1.0,97.0,20.0,121.0
2025-06-03--10h-31m-07s,2.5,1.0,93.0,24.0,120.5
2025-06-03--10h-31m-07s,3.5,1.0,98.0,19.0,121.5
2025-06-03--10h-31m-07s,3.0,0.0,98.0,19.5,120.5
2025-06-03--10h-31m-07s,1.0,1.0,98.0,21.5,121.5
2025-06-03--10h-31m-07s,3.5,0.0,95.0,23.0,121.5
2025-06-03--10h-31m-07s,3.5,1.0,98.0,19.0,121.5
2025-06-03--10h-31m-07s,3.5,5.0,92.0,21.0,121.5
2025-06-03--10h-31m-07s,3.5,2.0,99.0,16.0,120.5
2025-06-03--10h-31m-07s,3.5,2.0,96.0,19.0,120.5
2025-06-03--10h-31m-07s,4.0,1.0,95.0,21.5,121.5
2025-06-03--10h-31m-07s,1.0,2.0,99.0,18.0,120.0
2025-06-03--10h-31m-07s,2.5,2.0,94.0,23.0,121.5
2025-06-03--10h-31m-07s,4.0,6.0,92.0,19.0,121.0
2025-06-03--10h-31m-07s,1.5,1.0,99.0,19.5,121.0
2025-06-03--10h-31m-07s,1.5,0.0,100.0,18.5,120.0
2025-06-03--10h-31m-07s,2.5,0.0,97.0,21.0,120.5
2025-06-03--10h-31m-07s,3.0,2.0,96.0,20.0,121.0
2025-06-03--10h-31m-07s,1.0,2.0,99.0,18.5,120.5
2025-06-03--10h-31m-07s,2.5,1.0,97.0,20.5,121.0
2025-06-03--10h-31m-07s,3.5,0.0,99.0,19.0,121.5
2025-06-03--10h-31m-07s,2.0,0.0,93.0,25.5,120.5
2025-06-03--10h-31m-07s,1.0,2.0,95.0,22.5,120.5
2025-06-03--10h-31m-07s,1.0,0.0,94.0,26.0,121.0
2025-06-03--10h-31m-07s,2.0,1.0,106.0,12.0,121.0
2025-06-03--10h-31m-07s,0.0,0.0,102.0,19.0,121.0
2025-06-03--10h-31m-07s,3.0,2.0,100.0,15.5,120.5
2025-06-03--10h-31m-07s,1.5,1.0,100.0,18.0,120.5
2025-06-03--10h-31m-07s,4.0,3.0,94.0,20.5,121.5
2025-06-03--10h-31m-07s,4.5,1.0,96.0,19.0,120.5
2025-06-03--10h-31m-07s,2.0,0.0,94.0,23.0,119.0
2025-06-03--10h-31m-07s,2.5,1.0,95.0,23.0,121.5
2025-06-03--10h-31m-07s,3.0,1.0,96.0,21.5,121.5
2025-06-03--10h-31m-07s,0.5,2.0,101.0,16.0,119.5
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.5,121.5
2025-06-03--10h-31m-07s,3.0,2.0,91.0,24.5,120.5
2025-06-03--10h-31m-07s,2.0,0.0,101.0,17.5,120.5
2025-06-03--10h-31m-07s,4.0,1.0,97.0,19.0,121.0
2025-06-03--10h-31m-07s,0.5,2.0,100.0,17.5,120.0
2025-06-03--10h-31m-07s,1.5,2.0,100.0,16.5,120.0
2025-06-03--10h-31m-07s,3.5,0.0,105.0,13.0,121.5
2025-06-03--10h-31m-07s,1.0,2.0,98.0,19.0,120.0
2025-06-03--10h-31m-07s,1.0,0.0,97.0,22.5,120.5
2025-06-03--10h-31m-07s,0.0,1.0,94.0,24.5,119.5
2025-06-03--10h-31m-07s,4.0,0.0,99.0,18.5,121.5
2025-06-03--10h-31m-07s,3.0,3.0,99.0,16.0,121.0
2025-06-03--10h-31m-07s,2.0,1.0,96.0,21.5,120.5
2025-06-03--10h-31m-07s,1.5,1.0,92.0,26.0,120.5
2025-06-03--10h-31m-07s,0.0,3.0,100.0,16.5,119.5
2025-06-03--10h-31m-07s,2.0,1.0,98.0,20.5,121.5
2025-06-03--10h-31m-07s,1.0,1.0,100.0,19.5,121.5
2025-06-03--10h-31m-07s,5.5,1.0,95.0,18.5,120.0
2025-06-03--10h-31m-07s,3.0,1.0,89.0,27.0,120.0
2025-06-03--10h-31m-07s,2.0,4.0,95.0,19.5,120.5
2025-06-03--10h-31m-07s,1.0,1.0,100.0,18.5,120.5
2025-06-03--10h-31m-07s,2.0,2.0,99.0,18.5,121.5
2025-06-03--10h-31m-07s,0.0,1.0,99.0,21.0,121.0
2025-06-03--10h-31m-07s,4.5,2.0,93.0,21.0,120.5
2025-06-03--10h-31m-07s,1.5,1.0,101.0,17.5,121.0
2025-06-03--10h-31m-07s,0.5,1.0,102.0,17.0,120.5
2025-06-03--10h-31m-07s,3.5,2.0,89.0,25.0,119.5
2025-06-03--10h-31m-07s,2.0,1.0,100.0,17.5,120.5
2025-06-03--10h-31m-07s,1.0,1.0,104.0,15.5,121.5
2025-06-03--10h-31m-07s,3.0,1.0,97.0,20.0,121.0
2025-06-03--10h-31m-07s,3.0,2.0,102.0,14.0,121.0
2025-06-03--10h-31m-07s,3.5,3.0,96.0,19.0,121.5
2025-06-03--10h-31m-07s,2.5,3.0,95.0,20.5,121.0
2025-06-03--10h-31m-07s,2.5,1.0,100.0,18.0,121.5
2025-06-03--10h-31m-07s,1.0,1.0,100.0,18.5,120.5
2025-06-03--10h-31m-07s,0.5,2.0,97.0,21.0,120.5
2025-06-03--10h-31m-07s,4.5,0.0,101.0,16.0,121.5
2025-06-03--10h-31m-07s,2.0,2.0,92.0,24.0,120.0
2025-06-03--10h-31m-07s,2.0,1.0,98.0,19.5,120.5
2025-06-03--10h-31m-07s,3.0,1.0,101.0,16.0,121.0
2025-06-03--10h-31m-07s,3.0,6.0,96.0,16.0,121.0
2025-06-03--10h-31m-07s,1.5,0.0,96.0,22.5,120.0
2025-06-03--10h-31m-07s,2.0,2.0,102.0,15.0,121.0
2025-06-03--10h-31m-07s,1.5,0.0,99.0,21.0,121.5
2025-06-03--10h-31m-07s,2.5,1.0,98.0,20.0,121.5
2025-06-03--10h-31m-07s,1.5,1.0,93.0,23.5,119.0
2025-06-03--10h-31m-07s,3.0,2.0,94.0,22.0,121.0
2025-06-03--10h-31m-07s,4.0,2.0,101.0,14.5,121.5
2025-06-03--10h-31m-07s,2.0,0.0,98.0,20.0,120.0
2025-06-03--10h-31m-07s,2.5,5.0,92.0,21.0,120.5
2025-06-03--10h-31m-07s,1.0,2.0,98.0,20.0,121.0
2025-06-03--10h-31m-07s,1.5,0.0,102.0,17.5,121.0
2025-06-03--10h-31m-07s,2.5,1.0,95.0,21.5,120.0
2025-06-03--10h-31m-07s,2.0,2.0,95.0,21.5,120.5
2025-06-03--10h-31m-07s,2.5,1.0,96.0,21.0,120.5
2025-06-03--10h-31m-07s,0.5,2.0,95.0,23.0,120.5
2025-06-03--10h-31m-07s,3.0,1.0,94.0,22.5,120.5
2025-06-03--10h-31m-07s,2.5,2.0,97.0,19.0,120.5
2025-06-03--10h-31m-07s,3.0,2.0,95.0,21.5,121.5
2025-06-03--10h-31m-07s,1.5,1.0,102.0,17.0,121.5
2025-06-03--10h-31m-07s,2.0,0.0,99.0,19.5,120.5
2025-06-03--10h-31m-07s,3.5,2.0,102.0,12.5,120.0
2025-06-03--10h-31m-07s,1.0,1.0,95.0,23.0,120.0
2025-06-03--10h-31m-07s,3.0,0.0,93.0,24.5,120.5
2025-06-03--10h-31m-07s,1.0,2.0,93.0,25.5,121.5
2025-06-03--10h-31m-07s,1.5,2.0,101.0,15.0,119.5
2025-06-03--10h-31m-07s,3.5,1.0,98.0,19.0,121.5
2025-06-03--10h-31m-07s,2.5,2.0,95.0,22.0,121.5
2025-06-03--10h-31m-07s,4.0,0.0,101.0,15.5,120.5
2025-06-03--10h-31m-07s,3.5,4.0,87.0,25.0,119.5
2025-06-03--10h-31m-07s,2.5,2.0,94.0,21.5,120.0
2025-06-03--10h-31m-07s,2.5,1.0,102.0,16.0,121.5
2025-06-03--10h-31m-07s,2.5,2.0,100.0,16.5,121.0
2025-06-03--10h-31m-07s,5.0,1.0,92.0,22.5,120.5
2025-06-03--10h-31m-07s,0.0,1.0,100.0,19.5,120.5
2025-06-03--10h-31m-07s,3.0,3.0,94.0,20.5,120.5
2025-06-03--10h-31m-07s,0.0,0.0,105.0,15.5,120.5
2025-06-03--10h-31m-07s,1.5,0.0,96.0,22.5,120.0
2025-06-03--10h-31m-07s,1.0,1.0,100.0,18.5,120.5
2025-06-03--10h-31m-07s,2.5,1.0,92.0,26.0,121.5
2025-06-03--10h-31m-07s,1.5,1.0,96.0,22.0,120.5
2025-06-03--10h-31m-07s,3.0,2.0,93.0,23.5,121.5
2025-06-03--10h-31m-07s,3.0,0.0,103.0,14.5,120.5
2025-06-03--10h-31m-07s,1.0,0.0,103.0,16.5,120.5
2025-06-03--10h-31m-07s,1.5,2.0,99.0,18.0,120.5
2025-06-03--10h-31m-07s,3.0,2.0,93.0,23.5,121.5
2025-06-03--10h-31m-07s,3.0,2.0,99.0,16.5,120.5
2025-06-03--10h-31m-07s,1.0,2.0,100.0,18.0,121.0
2025-06-03--10h-31m-07s,2.0,1.0,102.0,16.5,121.5
2025-06-03--10h-31m-07s,0.5,2.0,103.0,16.0,121.5
2025-06-03--10h-31m-07s,2.0,2.0,96.0,21.0,121.0
2025-06-03--10h-31m-07s,1.5,1.0,102.0,15.0,119.5
2025-06-03--10h-31m-07s,2.0,3.0,94.0,21.5,120.5
2025-06-03--10h-31m-07s,2.5,2.0,99.0,17.0,120.5
2025-06-03--10h-31m-07s,2.5,1.0,94.0,23.0,120.5
2025-06-03--10h-31m-07s,2.0,1.0,96.0,21.5,120.5
2025-06-03--10h-31m-07s,0.5,2.0,96.0,21.5,120.0
2025-06-03--10h-31m-07s,3.0,0.0,105.0,13.5,121.5
2025-06-03--10h-31m-07s,3.0,0.0,97.0,21.5,121.5
2025-06-03--10h-31m-07s,2.5,2.0,97.0,19.0,120.5
2025-06-03--10h-31m-07s,1.5,0.0,96.0,23.5,121.0
2025-06-03--10h-31m-07s,2.5,3.0,97.0,18.5,121.0
2025-06-03--10h-31m-07s,2.0,5.0,96.0,18.5,121.5
2025-06-03--10h-31m-07s,2.5,0.0,103.0,16.0,121.5
2025-06-03--10h-31m-07s,2.5,3.0,96.0,18.0,119.5
2025-06-03--10h-31m-07s,3.0,2.0,93.0,23.5,121.5
2025-06-03--10h-31m-07s,2.0,3.0,96.0,20.5,121.5
2025-06-03--10h-31m-07s,2.5,2.0,97.0,18.0,119.5
2025-06-03--10h-31m-07s,4.5,0.0,98.0,17.5,120.0
