data_dir,C,DB_H,DB_V,SB,N
2025-06-03--10h-31m-07s,2.0,4.0,169.0,27.0,202.0
2025-06-03--10h-31m-07s,4.0,2.0,161.0,34.5,201.5
2025-06-03--10h-31m-07s,6.0,1.0,163.0,31.5,201.5
2025-06-03--10h-31m-07s,3.5,0.0,164.0,34.0,201.5
2025-06-03--10h-31m-07s,4.0,4.0,153.0,41.5,202.5
2025-06-03--10h-31m-07s,5.5,2.0,160.0,33.5,201.0
2025-06-03--10h-31m-07s,4.5,2.0,158.0,37.0,201.5
2025-06-03--10h-31m-07s,4.5,1.0,163.0,33.0,201.5
2025-06-03--10h-31m-07s,4.5,0.0,161.0,37.0,202.5
2025-06-03--10h-31m-07s,5.5,4.0,159.0,34.0,202.5
2025-06-03--10h-31m-07s,6.0,5.0,160.0,29.5,200.5
2025-06-03--10h-31m-07s,6.5,2.0,161.0,33.0,202.5
2025-06-03--10h-31m-07s,2.5,4.0,159.0,35.5,201.0
2025-06-03--10h-31m-07s,5.5,7.0,159.0,30.5,202.0
2025-06-03--10h-31m-07s,2.5,0.0,166.0,32.0,200.5
2025-06-03--10h-31m-07s,4.5,2.0,160.0,34.5,201.0
2025-06-03--10h-31m-07s,2.0,3.0,164.0,32.5,201.5
2025-06-03--10h-31m-07s,6.0,0.0,164.0,32.0,202.0
2025-06-03--10h-31m-07s,2.5,2.0,156.0,40.5,201.0
2025-06-03--10h-31m-07s,2.5,0.0,160.0,39.0,201.5
2025-06-03--10h-31m-07s,1.0,1.0,174.0,25.5,201.5
2025-06-03--10h-31m-07s,4.0,2.0,168.0,26.5,200.5
2025-06-03--10h-31m-07s,7.0,5.0,156.0,33.5,201.5
2025-06-03--10h-31m-07s,4.0,0.0,160.0,36.0,200.0
2025-06-03--10h-31m-07s,5.0,2.0,158.0,37.5,202.5
2025-06-03--10h-31m-07s,1.0,2.0,167.0,30.5,200.5
2025-06-03--10h-31m-07s,5.0,3.0,156.0,37.5,201.5
2025-06-03--10h-31m-07s,4.0,1.0,165.0,31.0,201.0
2025-06-03--10h-31m-07s,3.0,3.0,165.0,30.0,201.0
2025-06-03--10h-31m-07s,4.5,1.0,173.0,22.5,201.0
2025-06-03--10h-31m-07s,1.0,2.0,164.0,34.0,201.0
2025-06-03--10h-31m-07s,2.5,1.0,158.0,38.0,199.5
2025-06-03--10h-31m-07s,5.5,3.0,165.0,28.5,202.0
2025-06-03--10h-31m-07s,3.5,1.0,156.0,40.0,200.5
2025-06-03--10h-31m-07s,1.0,4.0,165.0,30.5,200.5
2025-06-03--10h-31m-07s,2.0,2.0,165.0,33.5,202.5
2025-06-03--10h-31m-07s,7.0,1.0,155.0,37.0,200.0
2025-06-03--10h-31m-07s,4.0,5.0,157.0,35.0,201.0
2025-06-03--10h-31m-07s,2.5,3.0,166.0,30.0,201.5
2025-06-03--10h-31m-07s,2.5,3.0,160.0,36.0,201.5
2025-06-03--10h-31m-07s,4.0,1.0,168.0,28.5,201.5
2025-06-03--10h-31m-07s,3.5,3.0,156.0,37.0,199.5
2025-06-03--10h-31m-07s,2.0,1.0,172.0,26.5,201.5
2025-06-03--10h-31m-07s,5.0,3.0,165.0,29.0,202.0
2025-06-03--10h-31m-07s,5.5,4.0,162.0,30.5,202.0
2025-06-03--10h-31m-07s,4.0,4.0,160.0,34.0,202.0
2025-06-03--10h-31m-07s,2.5,3.0,168.0,28.0,201.5
2025-06-03--10h-31m-07s,4.5,0.0,165.0,32.0,201.5
2025-06-03--10h-31m-07s,2.5,3.0,159.0,36.5,201.0
2025-06-03--10h-31m-07s,5.5,4.0,162.0,29.5,201.0
2025-06-03--10h-31m-07s,3.5,3.0,162.0,32.0,200.5
2025-06-03--10h-31m-07s,2.5,2.0,168.0,29.5,202.0
2025-06-03--10h-31m-07s,4.5,2.0,161.0,34.0,201.5
2025-06-03--10h-31m-07s,3.5,2.0,157.0,38.0,200.5
2025-06-03--10h-31m-07s,5.5,2.0,164.0,30.5,202.0
2025-06-03--10h-31m-07s,3.5,6.0,159.0,32.0,200.5
2025-06-03--10h-31m-07s,2.0,1.0,168.0,30.5,201.5
2025-06-03--10h-31m-07s,4.0,2.0,159.0,35.5,200.5
2025-06-03--10h-31m-07s,3.5,2.0,159.0,36.0,200.5
2025-06-03--10h-31m-07s,3.0,3.0,157.0,38.0,201.0
2025-06-03--10h-31m-07s,5.5,3.0,160.0,33.0,201.5
2025-06-03--10h-31m-07s,2.5,2.0,167.0,31.0,202.5
2025-06-03--10h-31m-07s,4.5,2.0,168.0,25.5,200.0
2025-06-03--10h-31m-07s,2.5,1.0,159.0,37.5,200.0
2025-06-03--10h-31m-07s,4.0,2.0,155.0,41.5,202.5
2025-06-03--10h-31m-07s,3.5,3.0,166.0,28.0,200.5
2025-06-03--10h-31m-07s,4.5,2.0,164.0,31.5,202.0
2025-06-03--10h-31m-07s,7.0,4.0,150.0,38.0,199.0
2025-06-03--10h-31m-07s,3.5,3.0,165.0,30.5,202.0
2025-06-03--10h-31m-07s,7.5,3.0,157.0,34.5,202.0
2025-06-03--10h-31m-07s,1.0,1.0,168.0,30.5,200.5
2025-06-03--10h-31m-07s,2.0,3.0,166.0,29.5,200.5
2025-06-03--10h-31m-07s,2.0,1.0,163.0,34.0,200.0
2025-06-03--10h-31m-07s,3.0,2.0,157.0,40.5,202.5
2025-06-03--10h-31m-07s,4.5,2.0,157.0,38.0,201.5
2025-06-03--10h-31m-07s,3.5,0.0,171.0,26.0,200.5
2025-06-03--10h-31m-07s,3.5,2.0,163.0,33.0,201.5
2025-06-03--10h-31m-07s,4.5,4.0,163.0,30.0,201.5
2025-06-03--10h-31m-07s,2.0,3.0,169.0,28.0,202.0
2025-06-03--10h-31m-07s,2.0,3.0,168.0,29.5,202.5
2025-06-03--10h-31m-07s,3.0,2.0,166.0,29.0,200.0
2025-06-03--10h-31m-07s,4.0,5.0,158.0,34.5,201.5
2025-06-03--10h-31m-07s,3.0,2.0,160.0,35.0,200.0
2025-06-03--10h-31m-07s,2.5,2.0,161.0,35.0,200.5
2025-06-03--10h-31m-07s,4.5,0.0,171.0,27.0,202.5
2025-06-03--10h-31m-07s,4.0,2.0,161.0,34.5,201.5
2025-06-03--10h-31m-07s,4.0,3.0,160.0,34.5,201.5
2025-06-03--10h-31m-07s,4.5,5.0,164.0,29.0,202.5
2025-06-03--10h-31m-07s,3.5,3.0,162.0,32.0,200.5
2025-06-03--10h-31m-07s,4.0,5.0,158.0,35.5,202.5
2025-06-03--10h-31m-07s,5.5,2.0,163.0,29.0,199.5
2025-06-03--10h-31m-07s,4.5,0.0,166.0,31.5,202.0
2025-06-03--10h-31m-07s,5.0,2.0,155.0,38.5,200.5
2025-06-03--10h-31m-07s,2.5,1.0,167.0,31.5,202.0
2025-06-03--10h-31m-07s,3.0,1.0,161.0,36.0,201.0
2025-06-03--10h-31m-07s,2.5,4.0,167.0,29.0,202.5
2025-06-03--10h-31m-07s,2.0,2.0,163.0,34.5,201.5
2025-06-03--10h-31m-07s,4.0,1.0,162.0,34.5,201.5
2025-06-03--10h-31m-07s,6.0,6.0,159.0,29.5,200.5
2025-06-03--10h-31m-07s,3.0,2.0,165.0,31.5,201.5
2025-06-03--10h-31m-07s,6.5,3.0,160.0,32.0,201.5
2025-06-03--10h-31m-07s,4.5,1.0,168.0,28.0,201.5
2025-06-03--10h-31m-07s,4.5,2.0,163.0,31.0,200.5
2025-06-03--10h-31m-07s,5.5,1.0,162.0,34.0,202.5
2025-06-03--10h-31m-07s,3.0,1.0,163.0,35.0,202.0
2025-06-03--10h-31m-07s,4.0,1.0,165.0,31.0,201.0
2025-06-03--10h-31m-07s,3.5,1.0,163.0,34.5,202.0
2025-06-03--10h-31m-07s,4.0,3.0,162.0,30.5,199.5
2025-06-03--10h-31m-07s,3.5,2.0,165.0,31.0,201.5
2025-06-03--10h-31m-07s,5.0,3.0,166.0,28.5,202.5
2025-06-03--10h-31m-07s,2.5,3.0,162.0,34.0,201.5
2025-06-03--10h-31m-07s,3.5,1.0,163.0,34.5,202.0
2025-06-03--10h-31m-07s,7.5,3.0,164.0,27.0,201.5
2025-06-03--10h-31m-07s,2.0,2.0,166.0,31.0,201.0
2025-06-03--10h-31m-07s,2.5,2.0,167.0,30.0,201.5
2025-06-03--10h-31m-07s,5.0,5.0,157.0,34.0,201.0
2025-06-03--10h-31m-07s,6.5,2.0,156.0,36.5,201.0
2025-06-03--10h-31m-07s,4.0,2.0,158.0,36.0,200.0
2025-06-03--10h-31m-07s,3.0,1.0,167.0,31.0,202.0
2025-06-03--10h-31m-07s,8.0,7.0,152.0,34.5,201.5
2025-06-03--10h-31m-07s,3.0,2.0,166.0,31.0,202.0
2025-06-03--10h-31m-07s,4.0,5.0,167.0,24.0,200.0
2025-06-03--10h-31m-07s,3.5,3.0,160.0,35.0,201.5
2025-06-03--10h-31m-07s,6.0,2.0,163.0,30.5,201.5
2025-06-03--10h-31m-07s,4.5,3.0,159.0,35.5,202.0
2025-06-03--10h-31m-07s,2.0,5.0,166.0,29.5,202.5
2025-06-03--10h-31m-07s,3.5,2.0,165.0,31.0,201.5
2025-06-03--10h-31m-07s,2.0,2.0,168.0,30.0,202.0
2025-06-03--10h-31m-07s,3.0,2.0,167.0,29.5,201.5
2025-06-03--10h-31m-07s,4.0,2.0,162.0,34.0,202.0
2025-06-03--10h-31m-07s,4.0,5.0,160.0,31.5,200.5
2025-06-03--10h-31m-07s,3.0,0.0,167.0,32.5,202.5
2025-06-03--10h-31m-07s,3.0,1.0,164.0,32.5,200.5
2025-06-03--10h-31m-07s,3.5,0.0,176.0,19.5,199.0
2025-06-03--10h-31m-07s,4.0,3.0,158.0,36.5,201.5
2025-06-03--10h-31m-07s,3.5,6.0,158.0,32.5,200.0
2025-06-03--10h-31m-07s,3.5,1.0,164.0,34.0,202.5
2025-06-03--10h-31m-07s,2.0,2.0,159.0,37.5,200.5
2025-06-03--10h-31m-07s,4.5,3.0,164.0,29.0,200.5
2025-06-03--10h-31m-07s,6.5,4.0,153.0,38.0,201.5
2025-06-03--10h-31m-07s,5.5,0.0,159.0,38.0,202.5
2025-06-03--10h-31m-07s,6.0,4.0,149.0,43.5,202.5
2025-06-03--10h-31m-07s,5.0,2.0,155.0,39.5,201.5
2025-06-03--10h-31m-07s,0.5,1.0,170.0,31.0,202.5
2025-06-03--10h-31m-07s,7.5,1.0,167.0,24.5,200.0
2025-06-03--10h-31m-07s,4.5,6.0,159.0,33.0,202.5
2025-06-03--10h-31m-07s,3.0,3.0,170.0,24.5,200.5
2025-06-03--10h-31m-07s,1.5,1.0,168.0,30.0,200.5
2025-06-03--10h-31m-07s,2.5,4.0,159.0,36.0,201.5
2025-06-03--10h-31m-07s,4.0,1.0,169.0,27.0,201.0
2025-06-03--10h-31m-07s,3.0,6.0,161.0,29.5,199.5
2025-06-03--10h-31m-07s,3.5,1.0,162.0,36.0,202.5
2025-06-03--10h-31m-07s,3.0,3.0,167.0,28.0,201.0
2025-06-03--10h-31m-07s,3.5,2.0,163.0,34.0,202.5
2025-06-03--10h-31m-07s,6.0,2.0,161.0,32.5,201.5
2025-06-03--10h-31m-07s,4.5,1.0,163.0,31.5,200.0
2025-06-03--10h-31m-07s,4.0,1.0,164.0,33.5,202.5
2025-06-03--10h-31m-07s,5.0,2.0,162.0,31.0,200.0
2025-06-03--10h-31m-07s,2.5,0.0,168.0,31.5,202.0
2025-06-03--10h-31m-07s,3.0,2.0,162.0,33.0,200.0
2025-06-03--10h-31m-07s,6.5,2.0,163.0,31.0,202.5
2025-06-03--10h-31m-07s,2.5,2.0,166.0,31.5,202.0
2025-06-03--10h-31m-07s,2.5,3.0,168.0,28.0,201.5
2025-06-03--10h-31m-07s,1.5,1.0,160.0,39.0,201.5
2025-06-03--10h-31m-07s,3.0,0.0,176.0,23.0,202.0
2025-06-03--10h-31m-07s,3.0,3.0,160.0,36.5,202.5
2025-06-03--10h-31m-07s,4.5,3.0,162.0,33.0,202.5
2025-06-03--10h-31m-07s,2.0,2.0,167.0,30.5,201.5
2025-06-03--10h-31m-07s,2.5,3.0,160.0,36.0,201.5
2025-06-03--10h-31m-07s,3.0,2.0,164.0,33.0,202.0
2025-06-03--10h-31m-07s,2.0,3.0,166.0,29.5,200.5
2025-06-03--10h-31m-07s,4.0,2.0,164.0,32.0,202.0
2025-06-03--10h-31m-07s,4.5,3.0,162.0,31.0,200.5
2025-06-03--10h-31m-07s,2.0,4.0,164.0,30.0,200.0
2025-06-03--10h-31m-07s,3.5,2.0,165.0,30.0,200.5
2025-06-03--10h-31m-07s,4.0,2.0,165.0,29.5,200.5
2025-06-03--10h-31m-07s,4.0,1.0,167.0,30.0,202.0
2025-06-03--10h-31m-07s,4.5,2.0,165.0,30.0,201.5
2025-06-03--10h-31m-07s,3.5,0.0,169.0,30.0,202.5
2025-06-03--10h-31m-07s,2.0,4.0,169.0,25.5,200.5
2025-06-03--10h-31m-07s,3.5,2.0,167.0,29.0,201.5
2025-06-03--10h-31m-07s,5.0,1.0,164.0,31.5,201.5
2025-06-03--10h-31m-07s,5.0,5.0,156.0,35.5,201.5
2025-06-03--10h-31m-07s,4.0,0.0,166.0,31.0,201.0
2025-06-03--10h-31m-07s,3.0,2.0,160.0,37.0,202.0
2025-06-03--10h-31m-07s,6.0,2.0,153.0,40.5,201.5
2025-06-03--10h-31m-07s,4.5,2.0,158.0,37.5,202.0
2025-06-03--10h-31m-07s,4.0,2.0,162.0,34.0,202.0
2025-06-03--10h-31m-07s,5.0,4.0,165.0,28.5,202.5
2025-06-03--10h-31m-07s,4.0,1.0,164.0,33.5,202.5
2025-06-03--10h-31m-07s,3.5,4.0,164.0,29.5,201.0
2025-06-03--10h-31m-07s,3.5,3.0,170.0,25.0,201.5
2025-06-03--10h-31m-07s,4.0,2.0,161.0,33.5,200.5
2025-06-03--10h-31m-07s,5.5,3.0,162.0,31.0,201.5
2025-06-03--10h-31m-07s,5.0,1.0,165.0,31.0,202.0
2025-06-03--10h-31m-07s,1.5,2.0,165.0,34.0,202.5
2025-06-03--10h-31m-07s,4.5,1.0,165.0,30.5,201.0
2025-06-03--10h-31m-07s,3.5,1.0,169.0,27.5,201.0
2025-06-03--10h-31m-07s,5.0,5.0,162.0,29.5,201.5
2025-06-03--10h-31m-07s,3.0,2.0,162.0,34.0,201.0
2025-06-03--10h-31m-07s,4.0,3.0,161.0,32.0,200.0
2025-06-03--10h-31m-07s,3.0,3.0,168.0,27.5,201.5
2025-06-03--10h-31m-07s,3.5,2.0,164.0,31.5,201.0
2025-06-03--10h-31m-07s,3.5,2.0,161.0,36.0,202.5
2025-06-03--10h-31m-07s,4.5,3.0,161.0,31.5,200.0
2025-06-03--10h-31m-07s,4.0,5.0,161.0,31.0,201.0
2025-06-03--10h-31m-07s,6.0,4.0,160.0,31.0,201.0
2025-06-03--10h-31m-07s,2.5,4.0,156.0,39.5,202.0
2025-06-03--10h-31m-07s,2.5,2.0,164.0,33.5,202.0
2025-06-03--10h-31m-07s,4.5,4.0,161.0,31.0,200.5
2025-06-03--10h-31m-07s,2.5,3.0,157.0,39.5,202.0
2025-06-03--10h-31m-07s,5.5,2.0,162.0,31.5,201.0
2025-06-03--10h-31m-07s,4.5,3.0,156.0,36.0,199.5
2025-06-03--10h-31m-07s,3.0,2.0,164.0,33.0,202.0
2025-06-03--10h-31m-07s,1.5,2.0,161.0,36.0,200.5
2025-06-03--10h-31m-07s,4.0,1.0,162.0,35.5,202.5
2025-06-03--10h-31m-07s,6.0,6.0,152.0,36.0,200.0
2025-06-03--10h-31m-07s,3.5,3.0,164.0,31.0,201.5
2025-06-03--10h-31m-07s,3.0,1.0,160.0,36.5,200.5
2025-06-03--10h-31m-07s,6.0,2.0,160.0,34.0,202.0
2025-06-03--10h-31m-07s,4.5,1.0,166.0,29.0,200.5
2025-06-03--10h-31m-07s,5.0,1.0,159.0,37.0,202.0
2025-06-03--10h-31m-07s,4.5,4.0,158.0,34.5,201.0
2025-06-03--10h-31m-07s,4.5,2.0,165.0,31.0,202.5
2025-06-03--10h-31m-07s,0.5,1.0,173.0,27.5,202.0
2025-06-03--10h-31m-07s,2.5,2.0,165.0,32.0,201.5
2025-06-03--10h-31m-07s,6.5,4.0,164.0,26.5,201.0
2025-06-03--10h-31m-07s,3.0,3.0,168.0,27.5,201.5
2025-06-03--10h-31m-07s,1.5,4.0,164.0,32.5,202.0
2025-06-03--10h-31m-07s,2.5,1.0,165.0,32.5,201.0
2025-06-03--10h-31m-07s,2.5,1.0,166.0,32.0,201.5
2025-06-03--10h-31m-07s,3.5,2.0,165.0,29.0,199.5
2025-06-03--10h-31m-07s,5.5,0.0,161.0,34.0,200.5
2025-06-03--10h-31m-07s,4.0,0.0,165.0,33.5,202.5
2025-06-03--10h-31m-07s,1.5,3.0,164.0,34.0,202.5
2025-06-03--10h-31m-07s,3.0,2.0,164.0,33.0,202.0
2025-06-03--10h-31m-07s,4.5,1.0,164.0,32.0,201.5
2025-06-03--10h-31m-07s,1.5,2.0,162.0,36.5,202.0
2025-06-03--10h-31m-07s,4.0,3.0,169.0,26.0,202.0
2025-06-03--10h-31m-07s,4.5,3.0,161.0,32.5,201.0
2025-06-03--10h-31m-07s,3.5,2.0,165.0,31.0,201.5
2025-06-03--10h-31m-07s,6.0,1.0,165.0,30.0,202.0
2025-06-03--10h-31m-07s,2.0,3.0,164.0,33.5,202.5
2025-06-03--10h-31m-07s,2.0,5.0,162.0,32.5,201.5
2025-06-03--10h-31m-07s,2.0,2.0,165.0,30.5,199.5
2025-06-03--10h-31m-07s,3.0,1.0,165.0,32.0,201.0
