data_dir,C',HH,SB,VV,N,theta_estimate,delta_phi_estimate,clipped_delta_phi_estimate
2025-06-24--05h-49m-03s,4.0,8.0,14.0,14.0,40.0,1.7213645995715827,0.4829759313365166,0.4829759313365166
2025-06-24--05h-49m-03s,4.0,11.0,18.0,7.0,40.0,1.4706289056333368,0.43072061778683085,0.43072061778683085
2025-06-24--05h-49m-03s,3.0,11.0,20.0,6.0,40.0,1.445468495626831,0.35640239431007786,0.35640239431007786
2025-06-24--05h-49m-03s,4.0,8.0,20.0,8.0,40.0,1.5707963267948966,0.40990441432712615,0.40990441432712615
2025-06-24--05h-49m-03s,0.0,10.0,25.0,5.0,40.0,1.445468495626831,,0.0
2025-06-24--05h-49m-03s,0.0,8.0,23.0,9.0,40.0,1.5957989316942578,,0.0
2025-06-24--05h-49m-03s,2.0,11.0,23.0,4.0,40.0,1.3948905586311804,0.2679838818220041,0.2679838818220041
2025-06-24--05h-49m-03s,1.0,13.0,15.0,11.0,40.0,1.5207754699891267,0.23051048628331808,0.23051048628331808
2025-06-24--05h-49m-03s,3.0,15.0,17.0,5.0,40.0,1.318116071652818,0.3860271985598915,0.3860271985598915
2025-06-24--05h-49m-03s,1.0,10.0,16.0,13.0,40.0,1.6458668178716132,0.22190204133297373,0.22190204133297373
2025-06-24--05h-49m-03s,3.0,14.0,18.0,5.0,40.0,1.3438532906163767,0.37543098998450847,0.37543098998450847
2025-06-24--05h-49m-03s,2.0,11.0,17.0,10.0,40.0,1.5457937218955355,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,4.0,11.0,12.0,13.0,40.0,1.6208171836006666,0.5167758550811925,0.5167758550811925
2025-06-24--05h-49m-03s,4.0,13.0,14.0,9.0,40.0,1.4706289056333368,0.4829759313365166,0.4829759313365166
2025-06-24--05h-49m-03s,1.0,8.0,16.0,15.0,40.0,1.746702094958613,0.22190204133297373,0.22190204133297373
2025-06-24--05h-49m-03s,0.0,5.0,22.0,13.0,40.0,1.7721542475852274,,0.0
2025-06-24--05h-49m-03s,1.0,15.0,13.0,11.0,40.0,1.4706289056333368,0.25027239462116396,0.25027239462116396
2025-06-24--05h-49m-03s,1.0,15.0,17.0,7.0,40.0,1.369438406004566,0.21397957697533332,0.21397957697533332
2025-06-24--05h-49m-03s,3.0,8.0,22.0,7.0,40.0,1.5457937218955355,0.3397464301855356,0.3397464301855356
2025-06-24--05h-49m-03s,2.0,18.0,15.0,5.0,40.0,1.2397845987056022,0.33589554272162725,0.33589554272162725
2025-06-24--05h-49m-03s,2.0,10.0,15.0,13.0,40.0,1.6458668178716132,0.33589554272162725,0.33589554272162725
2025-06-24--05h-49m-03s,3.0,10.0,20.0,7.0,40.0,1.4957258357181802,0.35640239431007786,0.35640239431007786
2025-06-24--05h-49m-03s,4.0,14.0,16.0,6.0,40.0,1.369438406004566,0.45475985333952845,0.45475985333952845
2025-06-24--05h-49m-03s,0.0,11.0,21.0,8.0,40.0,1.4957258357181802,,0.0
2025-06-24--05h-49m-03s,0.0,7.0,22.0,11.0,40.0,1.6709637479564565,,0.0
2025-06-24--05h-49m-03s,5.0,11.0,15.0,9.0,40.0,1.5207754699891267,0.5167758550811925,0.5167758550811925
2025-06-24--05h-49m-03s,2.0,14.0,17.0,7.0,40.0,1.3948905586311804,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,1.0,14.0,17.0,8.0,40.0,1.4202280540182106,0.21397957697533332,0.21397957697533332
2025-06-24--05h-49m-03s,1.0,14.0,14.0,11.0,40.0,1.4957258357181802,0.23991949793341552,0.23991949793341552
2025-06-24--05h-49m-03s,3.0,8.0,16.0,13.0,40.0,1.696124157962962,0.39747683642448517,0.39747683642448517
2025-06-24--05h-49m-03s,3.0,12.0,14.0,11.0,40.0,1.5457937218955355,0.42346161946687705,0.42346161946687705
2025-06-24--05h-49m-03s,2.0,8.0,18.0,12.0,40.0,1.6709637479564565,0.3057104853511912,0.3057104853511912
2025-06-24--05h-49m-03s,2.0,8.0,19.0,11.0,40.0,1.6458668178716132,0.29711381083810096,0.29711381083810096
2025-06-24--05h-49m-03s,3.0,10.0,15.0,12.0,40.0,1.6208171836006666,0.4099044143271262,0.4099044143271262
2025-06-24--05h-49m-03s,0.0,9.0,17.0,14.0,40.0,1.696124157962962,,0.0
2025-06-24--05h-49m-03s,2.0,12.0,15.0,11.0,40.0,1.5457937218955355,0.33589554272162725,0.33589554272162725
2025-06-24--05h-49m-03s,3.0,3.0,25.0,9.0,40.0,1.7213645995715827,0.3182246643927855,0.3182246643927855
2025-06-24--05h-49m-03s,2.0,7.0,21.0,10.0,40.0,1.6458668178716132,0.2816156731155058,0.2816156731155058
2025-06-24--05h-49m-03s,0.0,13.0,17.0,10.0,40.0,1.4957258357181802,,0.0
2025-06-24--05h-49m-03s,1.0,11.0,23.0,5.0,40.0,1.4202280540182106,0.1766351219777031,0.1766351219777031
2025-06-24--05h-49m-03s,2.0,9.0,20.0,9.0,40.0,1.5707963267948966,0.2891043274168445,0.2891043274168445
2025-06-24--05h-49m-03s,3.0,7.0,23.0,7.0,40.0,1.5707963267948966,0.33215726190554,0.33215726190554
2025-06-24--05h-49m-03s,2.0,13.0,16.0,9.0,40.0,1.4706289056333368,0.32499669640657713,0.32499669640657713
2025-06-24--05h-49m-03s,2.0,10.0,21.0,7.0,40.0,1.4957258357181802,0.2816156731155058,0.2816156731155058
2025-06-24--05h-49m-03s,2.0,9.0,22.0,7.0,40.0,1.5207754699891267,0.2745915591600324,0.2745915591600324
2025-06-24--05h-49m-03s,1.0,11.0,22.0,6.0,40.0,1.445468495626831,0.181919079695135,0.181919079695135
2025-06-24--05h-49m-03s,3.0,10.0,19.0,8.0,40.0,1.5207754699891267,0.3655849031836124,0.3655849031836124
2025-06-24--05h-49m-03s,2.0,9.0,19.0,10.0,40.0,1.5957989316942578,0.29711381083810096,0.29711381083810096
2025-06-24--05h-49m-03s,2.0,11.0,13.0,14.0,40.0,1.6458668178716132,0.3609155532692223,0.3609155532692223
2025-06-24--05h-49m-03s,2.0,9.0,17.0,12.0,40.0,1.6458668178716132,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,4.0,13.0,18.0,5.0,40.0,1.369438406004566,0.43072061778683085,0.43072061778683085
2025-06-24--05h-49m-03s,1.0,10.0,16.0,13.0,40.0,1.6458668178716132,0.22190204133297373,0.22190204133297373
2025-06-24--05h-49m-03s,1.0,7.0,18.0,14.0,40.0,1.746702094958613,0.20665021524406557,0.20665021524406557
2025-06-24--05h-49m-03s,1.0,10.0,16.0,13.0,40.0,1.6458668178716132,0.22190204133297373,0.22190204133297373
2025-06-24--05h-49m-03s,2.0,11.0,17.0,10.0,40.0,1.5457937218955355,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,1.0,11.0,14.0,14.0,40.0,1.6458668178716132,0.23991949793341552,0.23991949793341552
2025-06-24--05h-49m-03s,1.0,16.0,13.0,10.0,40.0,1.4202280540182106,0.25027239462116396,0.25027239462116396
2025-06-24--05h-49m-03s,0.0,10.0,25.0,5.0,40.0,1.445468495626831,,0.0
2025-06-24--05h-49m-03s,2.0,8.0,20.0,10.0,40.0,1.6208171836006666,0.2891043274168445,0.2891043274168445
2025-06-24--05h-49m-03s,3.0,9.0,19.0,9.0,40.0,1.5707963267948966,0.3655849031836124,0.3655849031836124
2025-06-24--05h-49m-03s,2.0,10.0,20.0,8.0,40.0,1.5207754699891267,0.2891043274168445,0.2891043274168445
2025-06-24--05h-49m-03s,4.0,11.0,15.0,10.0,40.0,1.5457937218955355,0.46827124715580803,0.46827124715580803
2025-06-24--05h-49m-03s,1.0,9.0,23.0,7.0,40.0,1.5207754699891267,0.1766351219777031,0.1766351219777031
2025-06-24--05h-49m-03s,2.0,9.0,18.0,11.0,40.0,1.6208171836006666,0.3057104853511912,0.3057104853511912
2025-06-24--05h-49m-03s,3.0,6.0,22.0,9.0,40.0,1.6458668178716132,0.3397464301855356,0.3397464301855356
2025-06-24--05h-49m-03s,1.0,10.0,13.0,16.0,40.0,1.7213645995715827,0.25027239462116396,0.25027239462116396
2025-06-24--05h-49m-03s,3.0,11.0,19.0,7.0,40.0,1.4706289056333368,0.3655849031836124,0.3655849031836124
2025-06-24--05h-49m-03s,2.0,6.0,22.0,10.0,40.0,1.6709637479564565,0.2745915591600324,0.2745915591600324
2025-06-24--05h-49m-03s,2.0,10.0,17.0,11.0,40.0,1.5957989316942578,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,1.0,12.0,15.0,12.0,40.0,1.5707963267948966,0.23051048628331808,0.23051048628331808
2025-06-24--05h-49m-03s,2.0,14.0,20.0,4.0,40.0,1.318116071652818,0.2891043274168445,0.2891043274168445
2025-06-24--05h-49m-03s,2.0,9.0,15.0,14.0,40.0,1.696124157962962,0.33589554272162725,0.33589554272162725
2025-06-24--05h-49m-03s,1.0,9.0,19.0,11.0,40.0,1.6208171836006666,0.19983775471936452,0.19983775471936452
2025-06-24--05h-49m-03s,0.0,12.0,17.0,11.0,40.0,1.5457937218955355,,0.0
2025-06-24--05h-49m-03s,3.0,11.0,18.0,8.0,40.0,1.4957258357181802,0.37543098998450847,0.37543098998450847
2025-06-24--05h-49m-03s,2.0,13.0,19.0,6.0,40.0,1.3948905586311804,0.29711381083810096,0.29711381083810096
2025-06-24--05h-49m-03s,3.0,19.0,11.0,7.0,40.0,1.2661036727794992,0.47303159830458497,0.47303159830458497
2025-06-24--05h-49m-03s,3.0,6.0,21.0,10.0,40.0,1.6709637479564565,0.347810331704476,0.347810331704476
2025-06-24--05h-49m-03s,1.0,11.0,17.0,11.0,40.0,1.5707963267948966,0.21397957697533332,0.21397957697533332
2025-06-24--05h-49m-03s,5.0,5.0,19.0,11.0,40.0,1.7213645995715827,0.46547894286448366,0.46547894286448366
2025-06-24--05h-49m-03s,1.0,11.0,20.0,8.0,40.0,1.4957258357181802,0.1934789957383772,0.1934789957383772
2025-06-24--05h-49m-03s,1.0,7.0,19.0,13.0,40.0,1.7213645995715827,0.19983775471936452,0.19983775471936452
2025-06-24--05h-49m-03s,2.0,10.0,17.0,11.0,40.0,1.5957989316942578,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,4.0,10.0,19.0,7.0,40.0,1.4957258357181802,0.4199568843896302,0.4199568843896302
2025-06-24--05h-49m-03s,1.0,13.0,18.0,8.0,40.0,1.445468495626831,0.20665021524406557,0.20665021524406557
2025-06-24--05h-49m-03s,1.0,12.0,21.0,6.0,40.0,1.4202280540182106,0.1875210099034713,0.1875210099034713
2025-06-24--05h-49m-03s,2.0,15.0,15.0,8.0,40.0,1.3948905586311804,0.33589554272162725,0.33589554272162725
2025-06-24--05h-49m-03s,2.0,8.0,13.0,17.0,40.0,1.7977393629734166,0.3609155532692223,0.3609155532692223
2025-06-24--05h-49m-03s,3.0,12.0,16.0,9.0,40.0,1.4957258357181802,0.39747683642448517,0.39747683642448517
2025-06-24--05h-49m-03s,2.0,12.0,12.0,14.0,40.0,1.6208171836006666,0.37543098998450847,0.37543098998450847
2025-06-24--05h-49m-03s,3.0,13.0,12.0,12.0,40.0,1.5457937218955355,0.4547598533395284,0.4547598533395284
2025-06-24--05h-49m-03s,2.0,8.0,18.0,12.0,40.0,1.6709637479564565,0.3057104853511912,0.3057104853511912
2025-06-24--05h-49m-03s,2.0,10.0,19.0,9.0,40.0,1.5457937218955355,0.29711381083810096,0.29711381083810096
2025-06-24--05h-49m-03s,3.0,15.0,17.0,5.0,40.0,1.318116071652818,0.3860271985598915,0.3860271985598915
2025-06-24--05h-49m-03s,6.0,8.0,16.0,10.0,40.0,1.6208171836006666,0.5434418483001284,0.5434418483001284
2025-06-24--05h-49m-03s,2.0,9.0,22.0,7.0,40.0,1.5207754699891267,0.2745915591600324,0.2745915591600324
2025-06-24--05h-49m-03s,1.0,14.0,15.0,10.0,40.0,1.4706289056333368,0.23051048628331808,0.23051048628331808
2025-06-24--05h-49m-03s,3.0,6.0,22.0,9.0,40.0,1.6458668178716132,0.3397464301855356,0.3397464301855356
2025-06-24--05h-49m-03s,4.0,13.0,15.0,8.0,40.0,1.445468495626831,0.46827124715580803,0.46827124715580803
2025-06-24--05h-49m-03s,2.0,13.0,14.0,11.0,40.0,1.5207754699891267,0.3478103317044761,0.3478103317044761
2025-06-24--05h-49m-03s,1.0,16.0,13.0,10.0,40.0,1.4202280540182106,0.25027239462116396,0.25027239462116396
2025-06-24--05h-49m-03s,1.0,13.0,16.0,10.0,40.0,1.4957258357181802,0.22190204133297373,0.22190204133297373
2025-06-24--05h-49m-03s,4.0,8.0,17.0,11.0,40.0,1.6458668178716132,0.4422858573935829,0.4422858573935829
2025-06-24--05h-49m-03s,0.0,12.0,15.0,13.0,40.0,1.5957989316942578,,0.0
2025-06-24--05h-49m-03s,2.0,12.0,16.0,10.0,40.0,1.5207754699891267,0.32499669640657713,0.32499669640657713
2025-06-24--05h-49m-03s,3.0,11.0,18.0,8.0,40.0,1.4957258357181802,0.37543098998450847,0.37543098998450847
2025-06-24--05h-49m-03s,3.0,8.0,23.0,6.0,40.0,1.5207754699891267,0.33215726190554,0.33215726190554
2025-06-24--05h-49m-03s,3.0,8.0,21.0,8.0,40.0,1.5707963267948966,0.347810331704476,0.347810331704476
2025-06-24--05h-49m-03s,0.0,11.0,17.0,12.0,40.0,1.5957989316942578,,0.0
2025-06-24--05h-49m-03s,2.0,11.0,16.0,11.0,40.0,1.5707963267948966,0.32499669640657713,0.32499669640657713
2025-06-24--05h-49m-03s,3.0,7.0,17.0,13.0,40.0,1.7213645995715827,0.3860271985598915,0.3860271985598915
2025-06-24--05h-49m-03s,1.0,7.0,18.0,14.0,40.0,1.746702094958613,0.20665021524406557,0.20665021524406557
2025-06-24--05h-49m-03s,1.0,9.0,21.0,9.0,40.0,1.5707963267948966,0.1875210099034713,0.1875210099034713
2025-06-24--05h-49m-03s,2.0,13.0,18.0,7.0,40.0,1.4202280540182106,0.3057104853511912,0.3057104853511912
2025-06-24--05h-49m-03s,1.0,10.0,21.0,8.0,40.0,1.5207754699891267,0.1875210099034713,0.1875210099034713
2025-06-24--05h-49m-03s,1.0,4.0,22.0,13.0,40.0,1.7977393629734166,0.181919079695135,0.181919079695135
2025-06-24--05h-49m-03s,3.0,16.0,15.0,6.0,40.0,1.318116071652818,0.4099044143271262,0.4099044143271262
2025-06-24--05h-49m-03s,3.0,11.0,19.0,7.0,40.0,1.4706289056333368,0.3655849031836124,0.3655849031836124
2025-06-24--05h-49m-03s,0.0,10.0,25.0,5.0,40.0,1.445468495626831,,0.0
2025-06-24--05h-49m-03s,1.0,10.0,19.0,10.0,40.0,1.5707963267948966,0.19983775471936452,0.19983775471936452
2025-06-24--05h-49m-03s,2.0,10.0,14.0,14.0,40.0,1.6709637479564565,0.3478103317044761,0.3478103317044761
2025-06-24--05h-49m-03s,2.0,15.0,12.0,11.0,40.0,1.4706289056333368,0.37543098998450847,0.37543098998450847
2025-06-24--05h-49m-03s,3.0,8.0,17.0,12.0,40.0,1.6709637479564565,0.3860271985598915,0.3860271985598915
2025-06-24--05h-49m-03s,1.0,11.0,22.0,6.0,40.0,1.445468495626831,0.181919079695135,0.181919079695135
2025-06-24--05h-49m-03s,2.0,10.0,19.0,9.0,40.0,1.5457937218955355,0.29711381083810096,0.29711381083810096
2025-06-24--05h-49m-03s,7.0,10.0,14.0,9.0,40.0,1.5457937218955355,0.6113119387722994,0.6113119387722994
2025-06-24--05h-49m-03s,1.0,9.0,17.0,13.0,40.0,1.6709637479564565,0.21397957697533332,0.21397957697533332
2025-06-24--05h-49m-03s,0.0,11.0,19.0,10.0,40.0,1.5457937218955355,,0.0
2025-06-24--05h-49m-03s,4.0,10.0,19.0,7.0,40.0,1.4957258357181802,0.4199568843896302,0.4199568843896302
2025-06-24--05h-49m-03s,3.0,14.0,17.0,6.0,40.0,1.369438406004566,0.3860271985598915,0.3860271985598915
2025-06-24--05h-49m-03s,5.0,8.0,23.0,4.0,40.0,1.4706289056333368,0.42632433828999244,0.42632433828999244
2025-06-24--05h-49m-03s,2.0,7.0,22.0,9.0,40.0,1.6208171836006666,0.2745915591600324,0.2745915591600324
2025-06-24--05h-49m-03s,2.0,13.0,18.0,7.0,40.0,1.4202280540182106,0.3057104853511912,0.3057104853511912
2025-06-24--05h-49m-03s,2.0,6.0,22.0,10.0,40.0,1.6709637479564565,0.2745915591600324,0.2745915591600324
2025-06-24--05h-49m-03s,1.0,8.0,21.0,10.0,40.0,1.6208171836006666,0.1875210099034713,0.1875210099034713
2025-06-24--05h-49m-03s,3.0,13.0,16.0,8.0,40.0,1.445468495626831,0.39747683642448517,0.39747683642448517
2025-06-24--05h-49m-03s,0.0,15.0,18.0,7.0,40.0,1.369438406004566,,0.0
2025-06-24--05h-49m-03s,3.0,12.0,19.0,6.0,40.0,1.4202280540182106,0.3655849031836124,0.3655849031836124
2025-06-24--05h-49m-03s,1.0,13.0,20.0,6.0,40.0,1.3948905586311804,0.1934789957383772,0.1934789957383772
2025-06-24--05h-49m-03s,1.0,11.0,16.0,12.0,40.0,1.5957989316942578,0.22190204133297373,0.22190204133297373
2025-06-24--05h-49m-03s,3.0,11.0,19.0,7.0,40.0,1.4706289056333368,0.3655849031836124,0.3655849031836124
2025-06-24--05h-49m-03s,2.0,15.0,17.0,6.0,40.0,1.3438532906163767,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,3.0,9.0,21.0,7.0,40.0,1.5207754699891267,0.347810331704476,0.347810331704476
2025-06-24--05h-49m-03s,2.0,13.0,17.0,8.0,40.0,1.445468495626831,0.31497323660639714,0.31497323660639714
2025-06-24--05h-49m-03s,2.0,13.0,16.0,9.0,40.0,1.4706289056333368,0.32499669640657713,0.32499669640657713
2025-06-24--05h-49m-03s,0.0,13.0,17.0,10.0,40.0,1.4957258357181802,,0.0
