data_dir,C,DB_H,DB_V,SB,N
2025-05-23--19h-08m-07s,4.0,0.0,156.0,0.0,160.0
2025-05-23--19h-08m-07s,1.0,0.0,159.0,0.0,160.0
2025-05-23--19h-08m-07s,2.5,0.0,157.0,0.5,160.0
2025-05-23--19h-08m-07s,3.5,0.0,156.0,0.5,160.0
2025-05-23--19h-08m-07s,2.5,0.0,157.0,0.5,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,2.0,0.0,158.0,0.0,160.0
2025-05-23--19h-08m-07s,3.5,0.0,156.0,0.5,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,5.0,0.0,155.0,0.0,160.0
2025-05-23--19h-08m-07s,3.5,0.0,156.0,0.5,160.0
2025-05-23--19h-08m-07s,4.0,0.0,156.0,0.0,160.0
2025-05-23--19h-08m-07s,5.0,0.0,155.0,0.0,160.0
2025-05-23--19h-08m-07s,1.0,0.0,159.0,0.0,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,3.5,0.0,156.0,0.5,160.0
2025-05-23--19h-08m-07s,2.0,0.0,157.0,1.0,160.0
2025-05-23--19h-08m-07s,2.0,0.0,158.0,0.0,160.0
2025-05-23--19h-08m-07s,2.0,0.0,158.0,0.0,160.0
2025-05-23--19h-08m-07s,1.0,0.0,159.0,0.0,160.0
2025-05-23--19h-08m-07s,3.0,0.0,157.0,0.0,160.0
2025-05-23--19h-08m-07s,4.0,0.0,156.0,0.0,160.0
2025-05-23--19h-08m-07s,2.0,0.0,158.0,0.0,160.0
2025-05-23--19h-08m-07s,2.5,0.0,157.0,0.5,160.0
2025-05-23--19h-08m-07s,2.0,0.0,158.0,0.0,160.0
2025-05-23--19h-08m-07s,4.0,0.0,156.0,0.0,160.0
2025-05-23--19h-08m-07s,4.0,0.0,155.0,1.0,160.0
2025-05-23--19h-08m-07s,4.0,0.0,156.0,0.0,160.0
2025-05-23--19h-08m-07s,2.5,0.0,157.0,0.5,160.0
2025-05-23--19h-08m-07s,3.5,0.0,156.0,0.5,160.0
2025-05-23--19h-08m-07s,4.5,0.0,155.0,0.5,160.0
2025-05-23--19h-08m-07s,4.0,0.0,156.0,0.0,160.0
