data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-06-03--17h-32m-37s,3.0,31.0,2.0,4.0,40.0,,0.759761932507315,0.7137243789447656
2025-06-03--17h-32m-37s,11.0,21.0,3.0,5.0,40.0,,1.1040309877476002,0.9775965506452678
2025-06-03--17h-32m-37s,5.0,28.0,1.0,6.0,40.0,,0.8298316245918765,0.7398807743787408
2025-06-03--17h-32m-37s,5.0,27.0,1.0,7.0,40.0,,0.863211890069541,0.7016741237876036
2025-06-03--17h-32m-37s,10.0,23.0,2.0,5.0,40.0,,1.0180812136981134,0.9553166181245093
2025-06-03--17h-32m-37s,9.0,23.0,2.0,6.0,40.0,,1.0180812136981134,0.8860771237926136
2025-06-03--17h-32m-37s,4.0,22.0,1.0,13.0,40.0,,1.0180812136981134,0.5064446434135005
2025-06-03--17h-32m-37s,3.0,25.0,1.0,11.0,40.0,,0.9272952180016122,0.4812753739423435
2025-06-03--17h-32m-37s,9.0,22.0,1.0,8.0,40.0,,1.0180812136981134,0.8148269163709889
2025-06-03--17h-32m-37s,9.0,24.0,2.0,5.0,40.0,,0.9884320889261531,0.9302740141154721
2025-06-03--17h-32m-37s,6.0,25.0,0.0,9.0,40.0,,0.8956647938578649,0.684719203002283
2025-06-03--17h-32m-37s,3.0,28.0,2.0,7.0,40.0,,0.863211890069541,0.5796397403637042
2025-06-03--17h-32m-37s,5.0,29.0,1.0,5.0,40.0,,0.7953988301841436,0.7853981633974483
2025-06-03--17h-32m-37s,5.0,28.0,1.0,6.0,40.0,,0.8298316245918765,0.7398807743787408
2025-06-03--17h-32m-37s,8.0,26.0,1.0,5.0,40.0,,0.8956647938578649,0.9018322525264895
2025-06-03--17h-32m-37s,4.0,27.0,2.0,7.0,40.0,,0.8956647938578649,0.6472848480156524
2025-06-03--17h-32m-37s,8.0,26.0,0.0,6.0,40.0,,0.863211890069541,0.857071947850131
2025-06-03--17h-32m-37s,8.0,23.0,1.0,8.0,40.0,,0.9884320889261531,0.7853981633974483
2025-06-03--17h-32m-37s,3.0,29.0,1.0,7.0,40.0,,0.7953988301841436,0.5796397403637042
2025-06-03--17h-32m-37s,8.0,23.0,3.0,6.0,40.0,,1.0471975511965976,0.857071947850131
2025-06-03--17h-32m-37s,5.0,28.0,0.0,7.0,40.0,,0.7953988301841436,0.7016741237876036
2025-06-03--17h-32m-37s,9.0,27.0,1.0,3.0,40.0,,0.863211890069541,1.0471975511965976
2025-06-03--17h-32m-37s,7.0,25.0,1.0,7.0,40.0,,0.9272952180016122,0.7853981633974483
2025-06-03--17h-32m-37s,7.0,28.0,1.0,4.0,40.0,,0.8298316245918765,0.9235114787792441
2025-06-03--17h-32m-37s,9.0,25.0,1.0,5.0,40.0,,0.9272952180016122,0.9302740141154721
2025-06-03--17h-32m-37s,4.0,26.0,0.0,10.0,40.0,,0.863211890069541,0.5639426413606289
2025-06-03--17h-32m-37s,5.0,29.0,1.0,5.0,40.0,,0.7953988301841436,0.7853981633974483
2025-06-03--17h-32m-37s,8.0,25.0,3.0,4.0,40.0,,0.9884320889261531,0.9553166181245093
2025-06-03--17h-32m-37s,9.0,26.0,1.0,4.0,40.0,,0.8956647938578649,0.982793723247329
2025-06-03--17h-32m-37s,11.0,24.0,1.0,4.0,40.0,,0.9581921787462742,1.028157224545244
2025-06-03--17h-32m-37s,9.0,22.0,2.0,7.0,40.0,,1.0471975511965976,0.848062078981481
2025-06-03--17h-32m-37s,3.0,27.0,2.0,8.0,40.0,,0.8956647938578649,0.5494672447576273
2025-06-03--17h-32m-37s,1.0,29.0,0.0,10.0,40.0,,0.759761932507315,0.30627736916966947
2025-06-03--17h-32m-37s,6.0,25.0,3.0,6.0,40.0,,0.9884320889261531,0.7853981633974483
2025-06-03--17h-32m-37s,6.0,25.0,3.0,6.0,40.0,,0.9884320889261531,0.7853981633974483
2025-06-03--17h-32m-37s,9.0,26.0,0.0,5.0,40.0,,0.863211890069541,0.9302740141154721
2025-06-03--17h-32m-37s,2.0,27.0,4.0,7.0,40.0,,0.9581921787462742,0.49088267828931137
2025-06-03--17h-32m-37s,11.0,21.0,2.0,6.0,40.0,,1.0758322950780022,0.9346642639898864
2025-06-03--17h-32m-37s,6.0,26.0,1.0,7.0,40.0,,0.8956647938578649,0.7468985930690365
2025-06-03--17h-32m-37s,3.0,33.0,1.0,3.0,40.0,,0.6435011087932843,0.7853981633974483
2025-06-03--17h-32m-37s,11.0,22.0,0.0,7.0,40.0,,0.9884320889261531,0.8974447095481337
2025-06-03--17h-32m-37s,3.0,27.0,1.0,9.0,40.0,,0.863211890069541,0.5235987755982988
2025-06-03--17h-32m-37s,6.0,29.0,1.0,4.0,40.0,,0.7953988301841436,0.8860771237926136
2025-06-03--17h-32m-37s,5.0,28.0,1.0,6.0,40.0,,0.8298316245918765,0.7398807743787408
2025-06-03--17h-32m-37s,5.0,30.0,1.0,4.0,40.0,,0.759761932507315,0.8410686705679303
2025-06-03--17h-32m-37s,5.0,23.0,2.0,10.0,40.0,,1.0180812136981134,0.6154797086703874
2025-06-03--17h-32m-37s,5.0,30.0,2.0,3.0,40.0,,0.7953988301841436,0.9117382909684876
