data_dir,repetition,C,DB_H,DB_V,SB,N
2025-05-23--16h-55m-55s,0,0.0,1.0,1.0,1.0,3.0
2025-05-23--16h-55m-55s,1,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-55s,2,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-55s,4,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-55s,5,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-55s,6,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-55s,7,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-55s,8,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-55s,9,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-55s,10,0.0,0.0,1.0,1.0,2.0
2025-05-23--16h-55m-55s,11,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-55s,13,0.0,0.0,1.0,1.0,2.0
2025-05-23--16h-55m-55s,14,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-55s,15,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-55s,16,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-55s,17,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-55s,18,0.0,2.0,0.0,1.0,3.0
2025-05-23--16h-55m-55s,19,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-55s,20,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-55s,21,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-55s,22,0.0,2.0,1.0,0.5,3.5
2025-05-23--16h-55m-55s,23,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-55s,24,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-55s,26,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-55s,27,0.0,0.0,1.0,0.5,1.5
2025-05-23--16h-55m-55s,28,0.0,2.0,0.0,1.0,3.0
2025-05-23--16h-55m-55s,29,0.0,1.0,0.0,1.0,2.0
2025-05-23--16h-55m-55s,30,0.0,1.0,1.0,1.0,3.0
2025-05-23--16h-55m-55s,31,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-55s,32,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-55s,33,0.0,0.0,0.0,1.0,1.0
2025-05-23--16h-55m-55s,34,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-55s,35,0.0,0.0,1.0,0.0,1.0
2025-05-23--16h-55m-55s,36,0.0,2.0,0.0,0.0,2.0
2025-05-23--16h-55m-55s,37,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-55s,38,0.0,1.0,0.0,0.5,1.5
2025-05-23--16h-55m-55s,39,0.0,0.0,0.0,0.5,0.5
2025-05-23--16h-55m-55s,40,0.0,2.0,0.0,0.5,2.5
2025-05-23--16h-55m-55s,41,0.0,1.0,0.0,0.0,1.0
2025-05-23--16h-55m-55s,42,0.0,0.0,1.0,0.5,1.5
