data_dir,C,SB,DB_V,DB_H,N
2025-06-03--16h-53m-14s,7.0,49.0,24.0,40.0,120.0
2025-06-03--16h-53m-14s,9.0,52.0,18.0,41.0,120.0
2025-06-03--16h-53m-14s,6.0,59.0,13.0,42.0,120.0
2025-06-03--16h-53m-14s,5.0,58.0,16.0,41.0,120.0
2025-06-03--16h-53m-14s,2.0,58.0,18.0,42.0,120.0
2025-06-03--16h-53m-14s,5.0,59.0,18.0,38.0,120.0
2025-06-03--16h-53m-14s,5.0,65.0,17.0,33.0,120.0
2025-06-03--16h-53m-14s,5.0,63.0,19.0,33.0,120.0
2025-06-03--16h-53m-14s,7.0,49.0,21.0,43.0,120.0
2025-06-03--16h-53m-14s,2.0,47.0,21.0,50.0,120.0
2025-06-03--16h-53m-14s,3.0,56.0,26.0,35.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,16.0,47.0,120.0
2025-06-03--16h-53m-14s,4.0,67.0,18.0,31.0,120.0
2025-06-03--16h-53m-14s,2.0,56.0,25.0,37.0,120.0
2025-06-03--16h-53m-14s,2.0,62.0,13.0,43.0,120.0
2025-06-03--16h-53m-14s,7.0,57.0,15.0,41.0,120.0
2025-06-03--16h-53m-14s,9.0,53.0,12.0,46.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,20.0,43.0,120.0
2025-06-03--16h-53m-14s,4.0,60.0,19.0,37.0,120.0
2025-06-03--16h-53m-14s,2.0,48.0,25.0,45.0,120.0
2025-06-03--16h-53m-14s,5.0,58.0,20.0,37.0,120.0
2025-06-03--16h-53m-14s,3.0,55.0,10.0,52.0,120.0
2025-06-03--16h-53m-14s,4.0,51.0,20.0,45.0,120.0
2025-06-03--16h-53m-14s,3.0,66.0,18.0,33.0,120.0
2025-06-03--16h-53m-14s,4.0,56.0,26.0,34.0,120.0
2025-06-03--16h-53m-14s,7.0,42.0,21.0,50.0,120.0
2025-06-03--16h-53m-14s,0.0,58.0,24.0,38.0,120.0
2025-06-03--16h-53m-14s,3.0,49.0,23.0,45.0,120.0
2025-06-03--16h-53m-14s,5.0,50.0,28.0,37.0,120.0
2025-06-03--16h-53m-14s,7.0,48.0,15.0,50.0,120.0
2025-06-03--16h-53m-14s,8.0,55.0,23.0,34.0,120.0
2025-06-03--16h-53m-14s,8.0,53.0,20.0,39.0,120.0
2025-06-03--16h-53m-14s,3.0,61.0,22.0,34.0,120.0
2025-06-03--16h-53m-14s,1.0,48.0,31.0,40.0,120.0
2025-06-03--16h-53m-14s,2.0,69.0,22.0,27.0,120.0
2025-06-03--16h-53m-14s,2.0,54.0,20.0,44.0,120.0
2025-06-03--16h-53m-14s,4.0,55.0,16.0,45.0,120.0
2025-06-03--16h-53m-14s,1.0,65.0,14.0,40.0,120.0
2025-06-03--16h-53m-14s,2.0,61.0,21.0,36.0,120.0
2025-06-03--16h-53m-14s,4.0,52.0,20.0,44.0,120.0
2025-06-03--16h-53m-14s,5.0,59.0,16.0,40.0,120.0
2025-06-03--16h-53m-14s,5.0,57.0,16.0,42.0,120.0
2025-06-03--16h-53m-14s,5.0,50.0,16.0,49.0,120.0
2025-06-03--16h-53m-14s,4.0,62.0,19.0,35.0,120.0
2025-06-03--16h-53m-14s,1.0,53.0,19.0,47.0,120.0
2025-06-03--16h-53m-14s,4.0,54.0,18.0,44.0,120.0
2025-06-03--16h-53m-14s,5.0,47.0,16.0,52.0,120.0
2025-06-03--16h-53m-14s,8.0,55.0,19.0,38.0,120.0
2025-06-03--16h-53m-14s,2.0,55.0,25.0,38.0,120.0
2025-06-03--16h-53m-14s,4.0,55.0,20.0,41.0,120.0
2025-06-03--16h-53m-14s,3.0,50.0,19.0,48.0,120.0
2025-06-03--16h-53m-14s,5.0,53.0,20.0,42.0,120.0
2025-06-03--16h-53m-14s,6.0,65.0,11.0,38.0,120.0
2025-06-03--16h-53m-14s,2.0,56.0,22.0,40.0,120.0
2025-06-03--16h-53m-14s,4.0,55.0,22.0,39.0,120.0
2025-06-03--16h-53m-14s,5.0,59.0,21.0,35.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,19.0,41.0,120.0
2025-06-03--16h-53m-14s,8.0,48.0,20.0,44.0,120.0
2025-06-03--16h-53m-14s,6.0,62.0,24.0,28.0,120.0
2025-06-03--16h-53m-14s,2.0,54.0,17.0,47.0,120.0
2025-06-03--16h-53m-14s,2.0,53.0,26.0,39.0,120.0
2025-06-03--16h-53m-14s,3.0,63.0,19.0,35.0,120.0
2025-06-03--16h-53m-14s,4.0,56.0,20.0,40.0,120.0
2025-06-03--16h-53m-14s,7.0,55.0,22.0,36.0,120.0
2025-06-03--16h-53m-14s,5.0,50.0,21.0,44.0,120.0
2025-06-03--16h-53m-14s,2.0,61.0,15.0,42.0,120.0
2025-06-03--16h-53m-14s,8.0,53.0,20.0,39.0,120.0
2025-06-03--16h-53m-14s,6.0,65.0,11.0,38.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,20.0,40.0,120.0
2025-06-03--16h-53m-14s,7.0,63.0,13.0,37.0,120.0
2025-06-03--16h-53m-14s,6.0,51.0,27.0,36.0,120.0
2025-06-03--16h-53m-14s,4.0,54.0,21.0,41.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,24.0,39.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,14.0,46.0,120.0
2025-06-03--16h-53m-14s,7.0,51.0,17.0,45.0,120.0
2025-06-03--16h-53m-14s,3.0,64.0,17.0,36.0,120.0
2025-06-03--16h-53m-14s,2.0,48.0,21.0,49.0,120.0
2025-06-03--16h-53m-14s,1.0,54.0,20.0,45.0,120.0
2025-06-03--16h-53m-14s,1.0,49.0,29.0,41.0,120.0
2025-06-03--16h-53m-14s,1.0,62.0,11.0,46.0,120.0
2025-06-03--16h-53m-14s,2.0,57.0,18.0,43.0,120.0
2025-06-03--16h-53m-14s,4.0,53.0,18.0,45.0,120.0
2025-06-03--16h-53m-14s,6.0,61.0,17.0,36.0,120.0
2025-06-03--16h-53m-14s,4.0,54.0,22.0,40.0,120.0
2025-06-03--16h-53m-14s,1.0,48.0,18.0,53.0,120.0
2025-06-03--16h-53m-14s,6.0,46.0,18.0,50.0,120.0
2025-06-03--16h-53m-14s,6.0,59.0,11.0,44.0,120.0
2025-06-03--16h-53m-14s,6.0,52.0,22.0,40.0,120.0
2025-06-03--16h-53m-14s,6.0,52.0,19.0,43.0,120.0
2025-06-03--16h-53m-14s,4.0,54.0,18.0,44.0,120.0
2025-06-03--16h-53m-14s,3.0,53.0,16.0,48.0,120.0
2025-06-03--16h-53m-14s,4.0,49.0,21.0,46.0,120.0
2025-06-03--16h-53m-14s,8.0,43.0,19.0,50.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,22.0,41.0,120.0
2025-06-03--16h-53m-14s,7.0,55.0,20.0,38.0,120.0
2025-06-03--16h-53m-14s,3.0,58.0,16.0,43.0,120.0
2025-06-03--16h-53m-14s,5.0,57.0,18.0,40.0,120.0
2025-06-03--16h-53m-14s,7.0,62.0,17.0,34.0,120.0
2025-06-03--16h-53m-14s,5.0,57.0,23.0,35.0,120.0
2025-06-03--16h-53m-14s,3.0,70.0,10.0,37.0,120.0
2025-06-03--16h-53m-14s,5.0,56.0,19.0,40.0,120.0
2025-06-03--16h-53m-14s,7.0,50.0,22.0,41.0,120.0
2025-06-03--16h-53m-14s,7.0,48.0,19.0,46.0,120.0
2025-06-03--16h-53m-14s,5.0,58.0,27.0,30.0,120.0
2025-06-03--16h-53m-14s,5.0,68.0,17.0,30.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,22.0,41.0,120.0
2025-06-03--16h-53m-14s,8.0,71.0,19.0,22.0,120.0
2025-06-03--16h-53m-14s,1.0,62.0,22.0,35.0,120.0
2025-06-03--16h-53m-14s,6.0,54.0,22.0,38.0,120.0
2025-06-03--16h-53m-14s,2.0,65.0,23.0,30.0,120.0
2025-06-03--16h-53m-14s,1.0,58.0,29.0,32.0,120.0
2025-06-03--16h-53m-14s,5.0,60.0,17.0,38.0,120.0
2025-06-03--16h-53m-14s,3.0,59.0,21.0,37.0,120.0
2025-06-03--16h-53m-14s,10.0,54.0,11.0,45.0,120.0
2025-06-03--16h-53m-14s,3.0,63.0,17.0,37.0,120.0
2025-06-03--16h-53m-14s,2.0,45.0,25.0,48.0,120.0
2025-06-03--16h-53m-14s,2.0,63.0,21.0,34.0,120.0
2025-06-03--16h-53m-14s,7.0,52.0,12.0,49.0,120.0
2025-06-03--16h-53m-14s,5.0,58.0,23.0,34.0,120.0
2025-06-03--16h-53m-14s,3.0,49.0,23.0,45.0,120.0
2025-06-03--16h-53m-14s,3.0,55.0,18.0,44.0,120.0
2025-06-03--16h-53m-14s,4.0,52.0,20.0,44.0,120.0
2025-06-03--16h-53m-14s,1.0,62.0,23.0,34.0,120.0
2025-06-03--16h-53m-14s,5.0,56.0,15.0,44.0,120.0
2025-06-03--16h-53m-14s,2.0,67.0,17.0,34.0,120.0
2025-06-03--16h-53m-14s,4.0,52.0,22.0,42.0,120.0
2025-06-03--16h-53m-14s,3.0,52.0,21.0,44.0,120.0
2025-06-03--16h-53m-14s,2.0,57.0,18.0,43.0,120.0
2025-06-03--16h-53m-14s,0.0,50.0,24.0,46.0,120.0
2025-06-03--16h-53m-14s,2.0,56.0,18.0,44.0,120.0
2025-06-03--16h-53m-14s,2.0,49.0,21.0,48.0,120.0
2025-06-03--16h-53m-14s,11.0,59.0,16.0,34.0,120.0
2025-06-03--16h-53m-14s,3.0,54.0,26.0,37.0,120.0
2025-06-03--16h-53m-14s,4.0,60.0,18.0,38.0,120.0
2025-06-03--16h-53m-14s,5.0,59.0,25.0,31.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,16.0,44.0,120.0
2025-06-03--16h-53m-14s,4.0,61.0,12.0,43.0,120.0
2025-06-03--16h-53m-14s,4.0,53.0,21.0,42.0,120.0
2025-06-03--16h-53m-14s,4.0,60.0,13.0,43.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,15.0,48.0,120.0
2025-06-03--16h-53m-14s,8.0,55.0,19.0,38.0,120.0
2025-06-03--16h-53m-14s,2.0,57.0,20.0,41.0,120.0
2025-06-03--16h-53m-14s,7.0,56.0,30.0,27.0,120.0
2025-06-03--16h-53m-14s,4.0,57.0,20.0,39.0,120.0
2025-06-03--16h-53m-14s,5.0,49.0,15.0,51.0,120.0
2025-06-03--16h-53m-14s,11.0,51.0,15.0,43.0,120.0
2025-06-03--16h-53m-14s,6.0,61.0,20.0,33.0,120.0
2025-06-03--16h-53m-14s,5.0,57.0,21.0,37.0,120.0
2025-06-03--16h-53m-14s,6.0,46.0,20.0,48.0,120.0
2025-06-03--16h-53m-14s,2.0,57.0,21.0,40.0,120.0
2025-06-03--16h-53m-14s,3.0,65.0,15.0,37.0,120.0
2025-06-03--16h-53m-14s,7.0,54.0,17.0,42.0,120.0
2025-06-03--16h-53m-14s,4.0,61.0,22.0,33.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,18.0,42.0,120.0
2025-06-03--16h-53m-14s,10.0,52.0,23.0,35.0,120.0
2025-06-03--16h-53m-14s,9.0,45.0,21.0,45.0,120.0
2025-06-03--16h-53m-14s,4.0,60.0,22.0,34.0,120.0
2025-06-03--16h-53m-14s,4.0,56.0,21.0,39.0,120.0
2025-06-03--16h-53m-14s,6.0,54.0,20.0,40.0,120.0
2025-06-03--16h-53m-14s,9.0,56.0,18.0,37.0,120.0
2025-06-03--16h-53m-14s,6.0,51.0,23.0,40.0,120.0
2025-06-03--16h-53m-14s,3.0,63.0,14.0,40.0,120.0
2025-06-03--16h-53m-14s,9.0,60.0,18.0,33.0,120.0
2025-06-03--16h-53m-14s,6.0,46.0,21.0,47.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,19.0,41.0,120.0
2025-06-03--16h-53m-14s,4.0,57.0,22.0,37.0,120.0
2025-06-03--16h-53m-14s,5.0,47.0,20.0,48.0,120.0
2025-06-03--16h-53m-14s,6.0,50.0,28.0,36.0,120.0
2025-06-03--16h-53m-14s,4.0,68.0,14.0,34.0,120.0
2025-06-03--16h-53m-14s,2.0,55.0,20.0,43.0,120.0
2025-06-03--16h-53m-14s,9.0,54.0,16.0,41.0,120.0
2025-06-03--16h-53m-14s,3.0,62.0,17.0,38.0,120.0
2025-06-03--16h-53m-14s,6.0,55.0,24.0,35.0,120.0
2025-06-03--16h-53m-14s,3.0,54.0,27.0,36.0,120.0
2025-06-03--16h-53m-14s,1.0,60.0,16.0,43.0,120.0
2025-06-03--16h-53m-14s,5.0,62.0,16.0,37.0,120.0
2025-06-03--16h-53m-14s,3.0,63.0,13.0,41.0,120.0
2025-06-03--16h-53m-14s,5.0,64.0,18.0,33.0,120.0
2025-06-03--16h-53m-14s,4.0,65.0,19.0,32.0,120.0
2025-06-03--16h-53m-14s,7.0,53.0,16.0,44.0,120.0
2025-06-03--16h-53m-14s,3.0,66.0,17.0,34.0,120.0
2025-06-03--16h-53m-14s,4.0,59.0,18.0,39.0,120.0
2025-06-03--16h-53m-14s,4.0,57.0,23.0,36.0,120.0
2025-06-03--16h-53m-14s,8.0,52.0,15.0,45.0,120.0
2025-06-03--16h-53m-14s,3.0,58.0,23.0,36.0,120.0
2025-06-03--16h-53m-14s,1.0,52.0,26.0,41.0,120.0
2025-06-03--16h-53m-14s,2.0,54.0,26.0,38.0,120.0
2025-06-03--16h-53m-14s,4.0,56.0,26.0,34.0,120.0
2025-06-03--16h-53m-14s,3.0,65.0,20.0,32.0,120.0
2025-06-03--16h-53m-14s,4.0,59.0,19.0,38.0,120.0
2025-06-03--16h-53m-14s,3.0,58.0,20.0,39.0,120.0
2025-06-03--16h-53m-14s,5.0,51.0,15.0,49.0,120.0
2025-06-03--16h-53m-14s,3.0,60.0,19.0,38.0,120.0
2025-06-03--16h-53m-14s,3.0,53.0,20.0,44.0,120.0
2025-06-03--16h-53m-14s,4.0,46.0,27.0,43.0,120.0
2025-06-03--16h-53m-14s,8.0,61.0,15.0,36.0,120.0
2025-06-03--16h-53m-14s,3.0,48.0,24.0,45.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,13.0,50.0,120.0
2025-06-03--16h-53m-14s,7.0,49.0,16.0,48.0,120.0
2025-06-03--16h-53m-14s,4.0,56.0,17.0,43.0,120.0
2025-06-03--16h-53m-14s,7.0,58.0,25.0,30.0,120.0
2025-06-03--16h-53m-14s,7.0,54.0,20.0,39.0,120.0
2025-06-03--16h-53m-14s,6.0,59.0,18.0,37.0,120.0
2025-06-03--16h-53m-14s,8.0,62.0,16.0,34.0,120.0
2025-06-03--16h-53m-14s,3.0,58.0,26.0,33.0,120.0
2025-06-03--16h-53m-14s,1.0,54.0,18.0,47.0,120.0
2025-06-03--16h-53m-14s,4.0,51.0,28.0,37.0,120.0
2025-06-03--16h-53m-14s,5.0,60.0,19.0,36.0,120.0
2025-06-03--16h-53m-14s,4.0,64.0,14.0,38.0,120.0
2025-06-03--16h-53m-14s,5.0,55.0,16.0,44.0,120.0
2025-06-03--16h-53m-14s,2.0,57.0,19.0,42.0,120.0
2025-06-03--16h-53m-14s,3.0,54.0,18.0,45.0,120.0
2025-06-03--16h-53m-14s,6.0,59.0,23.0,32.0,120.0
2025-06-03--16h-53m-14s,0.0,61.0,20.0,39.0,120.0
2025-06-03--16h-53m-14s,5.0,59.0,21.0,35.0,120.0
2025-06-03--16h-53m-14s,6.0,55.0,16.0,43.0,120.0
2025-06-03--16h-53m-14s,3.0,53.0,24.0,40.0,120.0
2025-06-03--16h-53m-14s,6.0,65.0,18.0,31.0,120.0
2025-06-03--16h-53m-14s,5.0,55.0,15.0,45.0,120.0
2025-06-03--16h-53m-14s,2.0,56.0,22.0,40.0,120.0
2025-06-03--16h-53m-14s,11.0,42.0,22.0,45.0,120.0
2025-06-03--16h-53m-14s,5.0,58.0,21.0,36.0,120.0
2025-06-03--16h-53m-14s,6.0,54.0,17.0,43.0,120.0
2025-06-03--16h-53m-14s,3.0,57.0,21.0,39.0,120.0
2025-06-03--16h-53m-14s,0.0,51.0,25.0,44.0,120.0
2025-06-03--16h-53m-14s,6.0,56.0,27.0,31.0,120.0
2025-06-03--16h-53m-14s,10.0,57.0,19.0,34.0,120.0
2025-06-03--16h-53m-14s,6.0,50.0,26.0,38.0,120.0
2025-06-03--16h-53m-14s,5.0,60.0,19.0,36.0,120.0
2025-06-03--16h-53m-14s,1.0,50.0,22.0,47.0,120.0
2025-06-03--16h-53m-14s,5.0,52.0,21.0,42.0,120.0
2025-06-03--16h-53m-14s,5.0,61.0,17.0,37.0,120.0
2025-06-03--16h-53m-14s,5.0,57.0,20.0,38.0,120.0
2025-06-03--16h-53m-14s,4.0,61.0,13.0,42.0,120.0
2025-06-03--16h-53m-14s,3.0,52.0,19.0,46.0,120.0
2025-06-03--16h-53m-14s,6.0,58.0,19.0,37.0,120.0
2025-06-03--16h-53m-14s,6.0,60.0,18.0,36.0,120.0
2025-06-03--16h-53m-14s,5.0,53.0,20.0,42.0,120.0
2025-06-03--16h-53m-14s,4.0,53.0,15.0,48.0,120.0
2025-06-03--16h-53m-14s,2.0,60.0,18.0,40.0,120.0
2025-06-03--16h-53m-14s,2.0,64.0,15.0,39.0,120.0
2025-06-03--16h-53m-14s,2.0,59.0,21.0,38.0,120.0
2025-06-03--16h-53m-14s,2.0,50.0,21.0,47.0,120.0
2025-06-03--16h-53m-14s,11.0,51.0,14.0,44.0,120.0
2025-06-03--16h-53m-14s,5.0,44.0,31.0,40.0,120.0
2025-06-03--16h-53m-14s,6.0,65.0,17.0,32.0,120.0
