data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0,33.11628648477786,0.0
2025-05-23--17h-41m-47s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266,30.351221917337636,23.776128353464095
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,1.5,35.0,1.0,2.5,40.0,0.529728754461008,0.6518095024818801,30.351221917337636,37.34593353873369
2025-05-23--17h-41m-47s,1.5,34.0,0.0,4.5,40.0,0.529728754461008,0.517127578698283,30.351221917337636,29.629227729230948
2025-05-23--17h-41m-47s,2.5,36.0,0.0,1.5,40.0,0.4184851612640373,0.9044625239863476,23.97743352928098,51.821885352167705
2025-05-23--17h-41m-47s,2.0,35.0,0.0,3.0,40.0,0.4771119283134781,0.6773814595049629,27.33649984771058,38.811098750046256
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,1.5,33.0,1.0,4.5,40.0,0.6229125019027184,0.517127578698283,35.69025736496063,29.629227729230948
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,2.5,33.0,0.0,4.5,40.0,0.5779882351930726,0.6333500402586286,33.11628648477786,36.288284261260195
2025-05-23--17h-41m-47s,1.0,35.0,1.0,3.0,40.0,0.529728754461008,0.517127578698283,30.351221917337636,29.629227729230948
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,0.5,35.0,1.0,3.5,40.0,0.529728754461008,0.3564338525814142,30.351221917337636,20.422155428503196
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.0,36.0,1.0,3.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.0,36.0,1.0,3.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.5,37.0,1.0,1.5,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,1.5,36.0,0.0,2.5,40.0,0.4184851612640373,0.6518095024818801,23.97743352928098,37.34593353873369
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,1.5,34.0,1.0,3.5,40.0,0.5779882351930726,0.5727861596535196,33.11628648477786,32.81822951165323
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,1.0,36.0,1.0,2.0,40.0,0.4771119283134781,0.6084259956212019,27.33649984771058,34.860241695139976
2025-05-23--17h-41m-47s,0.0,36.0,1.0,3.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.0,37.0,1.0,2.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,1.0,37.0,0.0,2.0,40.0,0.35083433461154634,0.6084259956212019,20.101326681522107,34.860241695139976
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,1.0,33.0,0.0,6.0,40.0,0.5779882351930726,0.38237550466972126,33.11628648477786,21.908502606759928
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,0.5,37.0,1.0,1.5,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.0,39.0,0.0,1.0,40.0,0.14261492957058086,0.0,8.171233559949766,0.0
2025-05-23--17h-41m-47s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386,30.351221917337636,16.54258264340555
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,1.5,36.0,1.0,1.5,40.0,0.4771119283134781,0.7778978821189679,27.33649984771058,44.57026553758209
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,1.5,36.0,0.0,2.5,40.0,0.4184851612640373,0.6518095024818801,23.97743352928098,37.34593353873369
2025-05-23--17h-41m-47s,1.0,37.0,0.0,2.0,40.0,0.35083433461154634,0.6084259956212019,20.101326681522107,34.860241695139976
2025-05-23--17h-41m-47s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266,30.351221917337636,23.776128353464095
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,0.0,37.0,1.0,2.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,0.0,36.0,1.0,3.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,1.5,36.0,0.0,2.5,40.0,0.4184851612640373,0.6518095024818801,23.97743352928098,37.34593353873369
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,1.5,37.0,0.0,1.5,40.0,0.35083433461154634,0.7778978821189679,20.101326681522107,44.57026553758209
2025-05-23--17h-41m-47s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,1.0,37.0,0.0,2.0,40.0,0.35083433461154634,0.6084259956212019,20.101326681522107,34.860241695139976
2025-05-23--17h-41m-47s,0.0,39.0,0.0,1.0,40.0,0.14261492957058086,0.0,8.171233559949766,0.0
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-41m-47s,1.5,37.0,0.0,1.5,40.0,0.35083433461154634,0.7778978821189679,20.101326681522107,44.57026553758209
2025-05-23--17h-41m-47s,1.5,35.0,0.0,3.5,40.0,0.4771119283134781,0.5727861596535196,27.33649984771058,32.81822951165323
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-41m-47s,1.5,36.0,0.0,2.5,40.0,0.4184851612640373,0.6518095024818801,23.97743352928098,37.34593353873369
2025-05-23--17h-41m-47s,0.5,33.0,1.0,5.5,40.0,0.6229125019027184,0.28872253391069386,35.69025736496063,16.54258264340555
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-41m-47s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-41m-47s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-41m-47s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-41m-47s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-41m-47s,0.5,35.0,1.0,3.5,40.0,0.529728754461008,0.3564338525814142,30.351221917337636,20.422155428503196
2025-05-23--17h-41m-47s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386,30.351221917337636,16.54258264340555
2025-05-23--17h-41m-47s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-43m-38s,0.0,34.0,0.0,6.0,40.0,0.529728754461008,0.0,30.351221917337636,0.0
2025-05-23--17h-43m-38s,2.5,35.0,0.0,2.5,40.0,0.4771119283134781,0.7778978821189678,27.33649984771058,44.57026553758208
2025-05-23--17h-43m-38s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266,30.351221917337636,23.776128353464095
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-43m-38s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-43m-38s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-43m-38s,0.0,33.0,2.0,5.0,40.0,0.6651859482529922,0.0,38.11234742630403,0.0
2025-05-23--17h-43m-38s,2.5,35.0,0.0,2.5,40.0,0.4771119283134781,0.7778978821189678,27.33649984771058,44.57026553758208
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-43m-38s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266,30.351221917337636,23.776128353464095
2025-05-23--17h-43m-38s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-43m-38s,3.5,33.0,0.0,3.5,40.0,0.5779882351930726,0.7778978821189679,33.11628648477786,44.57026553758209
2025-05-23--17h-43m-38s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-43m-38s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-43m-38s,0.0,35.0,2.0,3.0,40.0,0.5779882351930726,0.0,33.11628648477786,0.0
2025-05-23--17h-43m-38s,1.5,37.0,0.0,1.5,40.0,0.35083433461154634,0.7778978821189679,20.101326681522107,44.57026553758209
2025-05-23--17h-43m-38s,0.5,34.0,1.0,4.5,40.0,0.5779882351930726,0.3172771730595597,33.11628648477786,18.178642952154597
2025-05-23--17h-43m-38s,1.5,36.0,0.0,2.5,40.0,0.4184851612640373,0.6518095024818801,23.97743352928098,37.34593353873369
2025-05-23--17h-43m-38s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266,30.351221917337636,23.776128353464095
2025-05-23--17h-43m-38s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-43m-38s,0.0,38.0,1.0,1.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-43m-38s,1.0,37.0,0.0,2.0,40.0,0.35083433461154634,0.6084259956212019,20.101326681522107,34.860241695139976
2025-05-23--17h-43m-38s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-43m-38s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-43m-38s,2.5,34.0,0.0,3.5,40.0,0.529728754461008,0.6942879757304286,30.351221917337636,39.77977077603489
2025-05-23--17h-43m-38s,1.5,35.0,0.0,3.5,40.0,0.4771119283134781,0.5727861596535196,27.33649984771058,32.81822951165323
2025-05-23--17h-43m-38s,1.0,38.0,0.0,1.0,40.0,0.26737780095162794,0.7778978821189679,15.319619530017288,44.57026553758209
2025-05-23--17h-43m-38s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-43m-38s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-43m-38s,1.5,34.0,0.0,4.5,40.0,0.529728754461008,0.517127578698283,30.351221917337636,29.629227729230948
2025-05-23--17h-43m-38s,1.0,37.0,0.0,2.0,40.0,0.35083433461154634,0.6084259956212019,20.101326681522107,34.860241695139976
2025-05-23--17h-43m-38s,0.5,36.0,1.0,2.5,40.0,0.4771119283134781,0.4149717231447266,27.33649984771058,23.776128353464095
2025-05-23--17h-43m-38s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-43m-38s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-43m-38s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-43m-38s,0.5,38.0,0.0,1.5,40.0,0.26737780095162794,0.517127578698283,15.319619530017288,29.629227729230948
2025-05-23--17h-43m-38s,1.0,35.0,1.0,3.0,40.0,0.529728754461008,0.517127578698283,30.351221917337636,29.629227729230948
2025-05-23--17h-43m-38s,1.0,37.0,0.0,2.0,40.0,0.35083433461154634,0.6084259956212019,20.101326681522107,34.860241695139976
2025-05-23--17h-43m-38s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386,30.351221917337636,16.54258264340555
2025-05-23--17h-43m-38s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386,30.351221917337636,16.54258264340555
2025-05-23--17h-43m-38s,0.5,35.0,0.0,4.5,40.0,0.4771119283134781,0.3172771730595597,27.33649984771058,18.178642952154597
2025-05-23--17h-43m-38s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,1.0,35.0,0.0,4.0,40.0,0.4771119283134781,0.45767422457177315,27.33649984771058,26.22280145988524
2025-05-23--17h-43m-38s,1.0,34.0,0.0,5.0,40.0,0.529728754461008,0.4149717231447266,30.351221917337636,23.776128353464095
2025-05-23--17h-43m-38s,0.5,33.0,0.0,6.5,40.0,0.5779882351930726,0.2667111521503259,33.11628648477786,15.281423367285226
2025-05-23--17h-43m-38s,0.0,38.0,0.0,2.0,40.0,0.26737780095162794,0.0,15.319619530017288,0.0
2025-05-23--17h-43m-38s,0.5,35.0,1.0,3.5,40.0,0.529728754461008,0.3564338525814142,30.351221917337636,20.422155428503196
2025-05-23--17h-43m-38s,0.0,36.0,0.0,4.0,40.0,0.4184851612640373,0.0,23.97743352928098,0.0
2025-05-23--17h-43m-38s,0.5,37.0,1.0,1.5,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,2.0,34.0,0.0,4.0,40.0,0.529728754461008,0.6084259956212019,30.351221917337636,34.860241695139976
2025-05-23--17h-43m-38s,1.5,33.0,0.0,5.5,40.0,0.5779882351930726,0.4751464843588339,33.11628648477786,27.223888204239966
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,0.5,37.0,0.0,2.5,40.0,0.35083433461154634,0.4149717231447266,20.101326681522107,23.776128353464095
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,2.0,34.0,0.0,4.0,40.0,0.529728754461008,0.6084259956212019,30.351221917337636,34.860241695139976
2025-05-23--17h-43m-38s,1.0,34.0,1.0,4.0,40.0,0.5779882351930726,0.45767422457177315,33.11628648477786,26.22280145988524
2025-05-23--17h-43m-38s,1.0,33.0,0.0,6.0,40.0,0.5779882351930726,0.38237550466972126,33.11628648477786,21.908502606759928
2025-05-23--17h-43m-38s,0.0,35.0,0.0,5.0,40.0,0.4771119283134781,0.0,27.33649984771058,0.0
2025-05-23--17h-43m-38s,1.0,36.0,0.0,3.0,40.0,0.4184851612640373,0.517127578698283,23.97743352928098,29.629227729230948
2025-05-23--17h-43m-38s,0.5,36.0,0.0,3.5,40.0,0.4184851612640373,0.3564338525814142,23.97743352928098,20.422155428503196
2025-05-23--17h-43m-38s,2.0,37.0,0.0,1.0,40.0,0.35083433461154634,0.9482275473053207,20.101326681522107,54.32943647863649
2025-05-23--17h-43m-38s,0.0,37.0,0.0,3.0,40.0,0.35083433461154634,0.0,20.101326681522107,0.0
2025-05-23--17h-43m-38s,1.0,34.0,1.0,4.0,40.0,0.5779882351930726,0.45767422457177315,33.11628648477786,26.22280145988524
2025-05-23--17h-43m-38s,0.0,34.0,0.0,6.0,40.0,0.529728754461008,0.0,30.351221917337636,0.0
