data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--17h-54m-44s,0.0,30.0,1.0,9.0,40.0,0.743593696754468,0.0
2025-05-23--17h-54m-44s,0.5,31.0,0.0,8.5,40.0,0.6651859482529922,0.2345277804372816
2025-05-23--17h-54m-44s,0.5,34.0,0.0,5.5,40.0,0.529728754461008,0.28872253391069386
2025-05-23--17h-54m-44s,0.0,31.0,1.0,8.0,40.0,0.7052935019057298,0.0
2025-05-23--17h-54m-44s,0.5,33.0,1.0,5.5,40.0,0.6229125019027184,0.28872253391069386
2025-05-23--17h-54m-44s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0
2025-05-23--17h-54m-44s,0.5,28.0,2.0,9.5,40.0,0.8501126936578869,0.2222659806251162
2025-05-23--17h-54m-44s,0.5,26.0,2.0,11.5,40.0,0.9158243039860178,0.20259184530918437
2025-05-23--17h-54m-44s,1.5,32.0,1.0,5.5,40.0,0.6651859482529922,0.4751464843588339
2025-05-23--17h-54m-44s,2.0,28.0,0.0,10.0,40.0,0.7803605868680022,0.4149717231447266
2025-05-23--17h-54m-44s,0.5,29.0,0.0,10.5,40.0,0.743593696754468,0.2117463452419459
2025-05-23--17h-54m-44s,1.0,30.0,0.0,9.0,40.0,0.7052935019057298,0.3172771730595597
2025-05-23--17h-54m-44s,0.0,27.0,0.0,13.0,40.0,0.8158093449914965,0.0
2025-05-23--17h-54m-44s,0.5,29.0,1.0,9.5,40.0,0.7803605868680022,0.2222659806251162
2025-05-23--17h-54m-44s,0.0,31.0,1.0,8.0,40.0,0.7052935019057298,0.0
2025-05-23--17h-54m-44s,0.5,30.0,2.0,7.5,40.0,0.7803605868680022,0.24907281986978974
2025-05-23--17h-54m-44s,0.0,33.0,0.0,7.0,40.0,0.5779882351930726,0.0
2025-05-23--17h-54m-44s,0.5,30.0,0.0,9.5,40.0,0.7052935019057298,0.2222659806251162
2025-05-23--17h-54m-44s,0.5,32.0,1.0,6.5,40.0,0.6651859482529922,0.2667111521503259
2025-05-23--17h-54m-44s,0.0,30.0,1.0,9.0,40.0,0.743593696754468,0.0
2025-05-23--17h-54m-44s,0.0,28.0,1.0,11.0,40.0,0.8158093449914965,0.0
2025-05-23--17h-54m-44s,0.0,28.0,2.0,10.0,40.0,0.8501126936578869,0.0
