data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-43m-30s,1.5,2.0,28.0,8.5,40.0,2.2914799599319062,0.3923710685423601
2025-05-23--18h-43m-30s,0.0,1.0,29.0,10.0,40.0,2.361232066721791,0.0
2025-05-23--18h-43m-30s,1.0,2.0,25.0,12.0,40.0,2.1941438108588938,0.277062865907599
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.397998956835325,0.2667111521503259
2025-05-23--18h-43m-30s,1.0,1.0,28.0,10.0,40.0,2.3257833085982966,0.30199125879106337
2025-05-23--18h-43m-30s,1.0,0.0,31.0,8.0,40.0,2.4764067053368013,0.3351499755574887
2025-05-23--18h-43m-30s,0.0,3.0,30.0,7.0,40.0,2.3257833085982966,0.0
2025-05-23--18h-43m-30s,2.0,0.0,26.0,12.0,40.0,2.2914799599319062,0.38237550466972126
2025-05-23--18h-43m-30s,1.0,3.0,31.0,5.0,40.0,2.361232066721791,0.4149717231447266
2025-05-23--18h-43m-30s,0.0,2.0,25.0,13.0,40.0,2.1941438108588938,0.0
2025-05-23--18h-43m-30s,1.0,0.0,26.0,13.0,40.0,2.2914799599319062,0.2667111521503259
2025-05-23--18h-43m-30s,0.0,2.0,24.0,14.0,40.0,2.1632227953631693,0.0
2025-05-23--18h-43m-30s,1.5,1.0,27.0,10.5,40.0,2.2914799599319062,0.3564338525814142
2025-05-23--18h-43m-30s,1.0,3.0,27.0,9.0,40.0,2.2257683496037757,0.3172771730595597
2025-05-23--18h-43m-30s,0.5,1.0,24.0,14.5,40.0,2.1941438108588938,0.18093000192997485
2025-05-23--18h-43m-30s,2.0,2.0,25.0,11.0,40.0,2.1941438108588938,0.3976727627002301
2025-05-23--18h-43m-30s,2.0,0.0,28.0,10.0,40.0,2.361232066721791,0.4149717231447266
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459
2025-05-23--18h-43m-30s,0.5,0.0,31.0,8.5,40.0,2.4764067053368013,0.2345277804372816
2025-05-23--18h-43m-30s,1.0,1.0,22.0,16.0,40.0,2.13293256572479,0.2414722726357701
2025-05-23--18h-43m-30s,1.0,1.0,29.0,9.0,40.0,2.361232066721791,0.3172771730595597
2025-05-23--18h-43m-30s,1.5,0.0,29.0,9.5,40.0,2.397998956835325,0.3731082618073886
2025-05-23--18h-43m-30s,1.0,3.0,25.0,11.0,40.0,2.1632227953631693,0.28872253391069386
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459
2025-05-23--18h-43m-30s,0.5,2.0,29.0,8.5,40.0,2.3257833085982966,0.2345277804372816
2025-05-23--18h-43m-30s,0.5,0.0,25.0,14.5,40.0,2.258180766181213,0.18093000192997485
2025-05-23--18h-43m-30s,0.5,1.0,26.0,12.5,40.0,2.258180766181213,0.1945306253576709
2025-05-23--18h-43m-30s,0.5,1.0,26.0,12.5,40.0,2.258180766181213,0.1945306253576709
2025-05-23--18h-43m-30s,1.0,1.0,27.0,11.0,40.0,2.2914799599319062,0.28872253391069386
2025-05-23--18h-43m-30s,0.5,3.0,24.0,12.5,40.0,2.13293256572479,0.1945306253576709
2025-05-23--18h-43m-30s,1.0,1.0,30.0,8.0,40.0,2.397998956835325,0.3351499755574887
2025-05-23--18h-43m-30s,0.0,2.0,27.0,11.0,40.0,2.258180766181213,0.0
2025-05-23--18h-43m-30s,2.0,0.0,29.0,9.0,40.0,2.397998956835325,0.43475246621416713
2025-05-23--18h-43m-30s,1.5,0.0,31.0,7.5,40.0,2.4764067053368013,0.4149717231447266
2025-05-23--18h-43m-30s,0.0,2.0,27.0,11.0,40.0,2.258180766181213,0.0
2025-05-23--18h-43m-30s,0.5,0.0,30.0,9.5,40.0,2.4362991516840635,0.2222659806251162
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.397998956835325,0.2667111521503259
2025-05-23--18h-43m-30s,0.0,1.0,28.0,11.0,40.0,2.3257833085982966,0.0
2025-05-23--18h-43m-30s,0.5,1.0,32.0,6.5,40.0,2.4764067053368013,0.2667111521503259
2025-05-23--18h-43m-30s,0.5,3.0,23.0,13.5,40.0,2.1032097821222386,0.18736105494478966
2025-05-23--18h-43m-30s,0.5,0.0,27.0,12.5,40.0,2.3257833085982966,0.1945306253576709
2025-05-23--18h-43m-30s,0.5,5.0,28.0,6.5,40.0,2.1941438108588938,0.2667111521503259
2025-05-23--18h-43m-30s,0.5,1.0,29.0,9.5,40.0,2.361232066721791,0.2222659806251162
2025-05-23--18h-43m-30s,0.0,0.0,31.0,9.0,40.0,2.4764067053368013,0.0
2025-05-23--18h-43m-30s,1.0,1.0,26.0,12.0,40.0,2.258180766181213,0.277062865907599
2025-05-23--18h-43m-30s,0.5,0.0,31.0,8.5,40.0,2.4764067053368013,0.2345277804372816
2025-05-23--18h-43m-30s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259
2025-05-23--18h-43m-30s,1.0,0.0,27.0,12.0,40.0,2.3257833085982966,0.277062865907599
2025-05-23--18h-43m-30s,1.0,2.0,25.0,12.0,40.0,2.1941438108588938,0.277062865907599
2025-05-23--18h-43m-30s,1.0,2.0,28.0,9.0,40.0,2.2914799599319062,0.3172771730595597
2025-05-23--18h-43m-30s,0.5,1.0,24.0,14.5,40.0,2.1941438108588938,0.18093000192997485
2025-05-23--18h-43m-30s,2.5,0.0,27.0,10.5,40.0,2.3257833085982966,0.44807644704752564
2025-05-23--18h-43m-30s,0.0,0.0,35.0,5.0,40.0,2.664480725276315,0.0
2025-05-23--18h-43m-30s,0.5,0.0,29.0,10.5,40.0,2.397998956835325,0.2117463452419459
2025-05-23--18h-43m-30s,0.0,1.0,27.0,12.0,40.0,2.2914799599319062,0.0
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816
2025-05-23--18h-43m-30s,1.0,2.0,27.0,10.0,40.0,2.258180766181213,0.30199125879106337
2025-05-23--18h-43m-30s,1.5,0.0,29.0,9.5,40.0,2.397998956835325,0.3731082618073886
2025-05-23--18h-43m-30s,1.0,1.0,30.0,8.0,40.0,2.397998956835325,0.3351499755574887
2025-05-23--18h-43m-30s,0.5,2.0,29.0,8.5,40.0,2.3257833085982966,0.2345277804372816
2025-05-23--18h-43m-30s,0.5,2.0,31.0,6.5,40.0,2.397998956835325,0.2667111521503259
2025-05-23--18h-43m-30s,1.0,2.0,27.0,10.0,40.0,2.258180766181213,0.30199125879106337
2025-05-23--18h-43m-30s,2.0,1.0,30.0,7.0,40.0,2.397998956835325,0.4846721904935184
2025-05-23--18h-43m-30s,1.5,3.0,23.0,12.5,40.0,2.1032097821222386,0.3288607044945678
2025-05-23--18h-43m-30s,1.5,3.0,26.0,9.5,40.0,2.1941438108588938,0.3731082618073886
2025-05-23--18h-43m-30s,1.0,2.0,28.0,9.0,40.0,2.2914799599319062,0.3172771730595597
2025-05-23--18h-43m-30s,1.0,2.0,31.0,6.0,40.0,2.397998956835325,0.38237550466972126
2025-05-23--18h-43m-30s,0.5,1.0,28.0,10.5,40.0,2.3257833085982966,0.2117463452419459
2025-05-23--18h-43m-30s,1.5,1.0,27.0,10.5,40.0,2.2914799599319062,0.3564338525814142
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816
2025-05-23--18h-43m-30s,0.5,2.0,29.0,8.5,40.0,2.3257833085982966,0.2345277804372816
2025-05-23--18h-43m-30s,1.0,4.0,23.0,12.0,40.0,2.0739987914963702,0.277062865907599
2025-05-23--18h-43m-30s,1.5,3.0,25.0,10.5,40.0,2.1632227953631693,0.3564338525814142
2025-05-23--18h-43m-30s,1.0,1.0,29.0,9.0,40.0,2.361232066721791,0.3172771730595597
2025-05-23--18h-43m-30s,0.0,1.0,32.0,7.0,40.0,2.4764067053368013,0.0
2025-05-23--18h-43m-30s,1.5,2.0,22.0,14.5,40.0,2.1032097821222386,0.3068383014885344
2025-05-23--18h-43m-30s,0.5,1.0,29.0,9.5,40.0,2.361232066721791,0.2222659806251162
2025-05-23--18h-43m-30s,0.0,1.0,31.0,8.0,40.0,2.4362991516840635,0.0
2025-05-23--18h-43m-30s,0.5,2.0,27.0,10.5,40.0,2.258180766181213,0.2117463452419459
2025-05-23--18h-43m-30s,1.0,3.0,25.0,11.0,40.0,2.1632227953631693,0.28872253391069386
2025-05-23--18h-43m-30s,1.0,0.0,29.0,10.0,40.0,2.397998956835325,0.30199125879106337
2025-05-23--18h-43m-30s,1.0,0.0,30.0,9.0,40.0,2.4362991516840635,0.3172771730595597
2025-05-23--18h-43m-30s,0.5,0.0,28.0,11.5,40.0,2.361232066721791,0.20259184530918437
2025-05-23--18h-43m-30s,0.0,2.0,32.0,6.0,40.0,2.4362991516840635,0.0
2025-05-23--18h-43m-30s,0.5,1.0,26.0,12.5,40.0,2.258180766181213,0.1945306253576709
2025-05-23--18h-43m-30s,0.0,0.0,31.0,9.0,40.0,2.4764067053368013,0.0
2025-05-23--18h-43m-30s,1.0,3.0,30.0,6.0,40.0,2.3257833085982966,0.38237550466972126
2025-05-23--18h-43m-30s,1.5,1.0,26.0,11.5,40.0,2.258180766181213,0.3418149295377484
2025-05-23--18h-43m-30s,0.0,0.0,33.0,7.0,40.0,2.5636044183967206,0.0
2025-05-23--18h-43m-30s,1.0,0.0,29.0,10.0,40.0,2.397998956835325,0.30199125879106337
2025-05-23--18h-43m-30s,0.0,0.0,32.0,8.0,40.0,2.5186801516870747,0.0
2025-05-23--18h-43m-30s,1.0,3.0,26.0,10.0,40.0,2.1941438108588938,0.30199125879106337
2025-05-23--18h-43m-30s,2.0,1.0,24.0,13.0,40.0,2.1941438108588938,0.3687208062810263
2025-05-23--18h-43m-30s,0.0,3.0,28.0,9.0,40.0,2.258180766181213,0.0
2025-05-23--18h-43m-30s,0.0,3.0,24.0,13.0,40.0,2.13293256572479,0.0
2025-05-23--18h-43m-30s,1.0,3.0,26.0,10.0,40.0,2.1941438108588938,0.30199125879106337
2025-05-23--18h-43m-30s,1.0,0.0,33.0,6.0,40.0,2.5636044183967206,0.38237550466972126
2025-05-23--18h-43m-30s,2.5,0.0,24.0,13.5,40.0,2.2257683496037757,0.400959086483122
2025-05-23--18h-43m-30s,1.0,1.0,25.0,13.0,40.0,2.2257683496037757,0.2667111521503259
2025-05-23--18h-43m-30s,0.5,0.0,28.0,11.5,40.0,2.361232066721791,0.20259184530918437
2025-05-23--18h-43m-30s,2.0,0.0,25.0,13.0,40.0,2.258180766181213,0.3687208062810263
2025-05-23--18h-43m-30s,1.0,1.0,23.0,15.0,40.0,2.1632227953631693,0.24907281986978974
2025-05-23--18h-43m-30s,2.0,0.0,29.0,9.0,40.0,2.397998956835325,0.43475246621416713
2025-05-23--18h-43m-30s,0.0,2.0,27.0,11.0,40.0,2.258180766181213,0.0
2025-05-23--18h-43m-30s,0.0,1.0,27.0,12.0,40.0,2.2914799599319062,0.0
2025-05-23--18h-43m-30s,0.5,2.0,24.0,13.5,40.0,2.1632227953631693,0.18736105494478966
2025-05-23--18h-43m-30s,0.0,3.0,27.0,10.0,40.0,2.2257683496037757,0.0
2025-05-23--18h-43m-30s,1.0,1.0,27.0,11.0,40.0,2.2914799599319062,0.28872253391069386
2025-05-23--18h-43m-30s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816
