data_dir,C',HH,SB,VV,N
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,2.0,37.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,2.0,37.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,2.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,1.0,38.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,2.0,0.0,0.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,3.0,37.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,2.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,2.0,0.0,0.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,2.0,38.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,1.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,2.0,0.0,0.0,38.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,2.0,0.0,0.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,2.0,0.0,0.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,1.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,1.0,38.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,2.0,0.0,0.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,1.0,38.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,1.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,1.0,0.0,0.0,39.0,40.0
2025-06-18--17h-43m-12s,0.0,0.0,0.0,40.0,40.0
