data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,1.5,0.0,37.0,1.5,40.0,2.7518319207923185,0.7853981633974483,157.6683549907785,45.0
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,38.0,1.0,40.0,2.824032224298272,0.7853981633974483,161.80512766123323,45.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,3.0,0.0,35.0,2.0,40.0,2.636232143305636,0.8860771237926136,151.04497562814015,50.76847951640774
2025-05-27--13h-57m-47s,0.0,0.0,39.0,1.0,40.0,2.917517368287974,0.0,167.16143185901595,0.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,2.0,0.0,33.0,5.0,40.0,2.540998526723742,0.5639426413606289,145.58849133023054,32.31153323742385
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,32.0,7.0,40.0,2.498091544796509,0.3613671239067078,143.13010235415598,20.704811054635428
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,1.0,0.0,38.0,1.0,40.0,2.824032224298272,0.7853981633974483,161.80512766123323,45.0
2025-05-27--13h-57m-47s,1.0,1.0,35.0,3.0,40.0,2.5867816206097216,0.5235987755982988,148.21166938294837,29.999999999999996
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,0.5,1.0,37.0,1.5,40.0,2.6905658417935308,0.5235987755982988,154.15806723683286,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,1.0,0.0,38.0,1.0,40.0,2.824032224298272,0.7853981633974483,161.80512766123323,45.0
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,1.5,0.0,37.0,1.5,40.0,2.7518319207923185,0.7853981633974483,157.6683549907785,45.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,1.0,0.0,36.0,3.0,40.0,2.6905658417935308,0.5235987755982988,154.15806723683286,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,2.0,0.0,36.0,2.0,40.0,2.6905658417935308,0.7853981633974483,154.15806723683286,45.0
2025-05-27--13h-57m-47s,0.0,1.0,36.0,3.0,40.0,2.636232143305636,0.0,151.04497562814015,0.0
2025-05-27--13h-57m-47s,3.0,0.0,36.0,1.0,40.0,2.6905658417935308,1.0471975511965976,154.15806723683286,59.99999999999999
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.5,0.0,39.0,0.5,40.0,2.917517368287974,0.7853981633974483,167.16143185901595,45.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,36.0,3.0,40.0,2.6905658417935308,0.5235987755982988,154.15806723683286,29.999999999999996
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,1.0,0.0,34.0,5.0,40.0,2.5867816206097216,0.4205343352839651,148.21166938294837,24.094842552110702
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.0,0.0,36.0,4.0,40.0,2.6905658417935308,0.0,154.15806723683286,0.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,1.0,0.0,35.0,4.0,40.0,2.636232143305636,0.4636476090008061,151.04497562814015,26.56505117707799
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,0.0,0.0,39.0,1.0,40.0,2.917517368287974,0.0,167.16143185901595,0.0
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,0.0,0.0,40.0,0.0,40.0,3.141592653589793,,180.0,
2025-05-27--13h-57m-47s,0.5,0.0,34.0,5.5,40.0,2.5867816206097216,0.2928427717285755,148.21166938294837,16.778654880960357
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,35.0,4.5,40.0,2.636232143305636,0.3217505543966422,151.04497562814015,18.43494882292201
2025-05-27--13h-57m-47s,1.0,0.0,38.0,1.0,40.0,2.824032224298272,0.7853981633974483,161.80512766123323,45.0
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,1.5,0.0,37.0,1.5,40.0,2.7518319207923185,0.7853981633974483,157.6683549907785,45.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,2.0,0.0,36.0,2.0,40.0,2.6905658417935308,0.7853981633974483,154.15806723683286,45.0
2025-05-27--13h-57m-47s,0.5,1.0,38.0,0.5,40.0,2.7518319207923185,0.7853981633974483,157.6683549907785,45.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.5,0.0,35.0,4.5,40.0,2.636232143305636,0.3217505543966422,151.04497562814015,18.43494882292201
2025-05-27--13h-57m-47s,0.5,1.0,35.0,3.5,40.0,2.5867816206097216,0.3613671239067078,148.21166938294837,20.704811054635428
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,35.0,5.0,40.0,2.636232143305636,0.0,151.04497562814015,0.0
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.5,0.0,34.0,5.5,40.0,2.5867816206097216,0.2928427717285755,148.21166938294837,16.778654880960357
2025-05-27--13h-57m-47s,2.0,0.0,36.0,2.0,40.0,2.6905658417935308,0.7853981633974483,154.15806723683286,45.0
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,1.0,0.0,38.0,1.0,40.0,2.824032224298272,0.7853981633974483,161.80512766123323,45.0
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.5,0.0,38.0,1.5,40.0,2.824032224298272,0.5235987755982988,161.80512766123323,29.999999999999996
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,1.0,0.0,35.0,4.0,40.0,2.636232143305636,0.4636476090008061,151.04497562814015,26.56505117707799
2025-05-27--13h-57m-47s,0.5,0.0,34.0,5.5,40.0,2.5867816206097216,0.2928427717285755,148.21166938294837,16.778654880960357
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,1.5,0.0,35.0,3.5,40.0,2.636232143305636,0.5796397403637042,151.04497562814015,33.21091076089908
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,36.0,3.0,40.0,2.6905658417935308,0.5235987755982988,154.15806723683286,29.999999999999996
2025-05-27--13h-57m-47s,2.0,0.0,35.0,3.0,40.0,2.636232143305636,0.684719203002283,151.04497562814015,39.23152048359226
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
2025-05-27--13h-57m-47s,0.0,0.0,37.0,3.0,40.0,2.7518319207923185,0.0,157.6683549907785,0.0
2025-05-27--13h-57m-47s,1.0,0.0,37.0,2.0,40.0,2.7518319207923185,0.6154797086703874,157.6683549907785,35.264389682754654
2025-05-27--13h-57m-47s,1.5,0.0,37.0,1.5,40.0,2.7518319207923185,0.7853981633974483,157.6683549907785,45.0
2025-05-27--13h-57m-47s,0.5,0.0,37.0,2.5,40.0,2.7518319207923185,0.4205343352839651,157.6683549907785,24.094842552110702
2025-05-27--13h-57m-47s,1.0,0.0,38.0,1.0,40.0,2.824032224298272,0.7853981633974483,161.80512766123323,45.0
2025-05-27--13h-57m-47s,1.0,0.0,36.0,3.0,40.0,2.6905658417935308,0.5235987755982988,154.15806723683286,29.999999999999996
2025-05-27--13h-57m-47s,1.5,0.0,38.0,0.5,40.0,2.824032224298272,1.0471975511965976,161.80512766123323,59.99999999999999
2025-05-27--13h-57m-47s,0.5,0.0,36.0,3.5,40.0,2.6905658417935308,0.3613671239067078,154.15806723683286,20.704811054635428
2025-05-27--13h-57m-47s,1.0,1.0,35.0,3.0,40.0,2.5867816206097216,0.5235987755982988,148.21166938294837,29.999999999999996
2025-05-27--13h-57m-47s,0.0,0.0,38.0,2.0,40.0,2.824032224298272,0.0,161.80512766123323,0.0
