data_dir,C,DB_H,DB_V,SB,N
2025-05-30--22h-29m-02s,1.0,118.0,0.0,0.0,119.0
2025-05-30--22h-29m-02s,4.5,117.0,0.0,0.0,121.5
2025-05-30--22h-29m-02s,2.5,117.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,4.5,116.0,0.0,0.5,121.0
2025-05-30--22h-29m-02s,1.5,120.0,0.0,0.0,121.5
2025-05-30--22h-29m-02s,2.5,116.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,4.5,114.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,2.0,118.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,2.5,117.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,3.0,116.0,0.0,0.0,119.0
2025-05-30--22h-29m-02s,2.5,116.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,2.0,118.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,5.5,113.0,0.0,0.5,119.0
2025-05-30--22h-29m-02s,4.5,116.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,1.5,117.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,3.5,115.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,2.5,117.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,2.0,116.0,0.0,0.0,118.0
2025-05-30--22h-29m-02s,5.0,113.0,0.0,0.5,118.5
2025-05-30--22h-29m-02s,1.5,118.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,3.5,115.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,1.5,119.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,2.5,118.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,5.5,115.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,1.5,115.0,0.0,0.5,117.0
2025-05-30--22h-29m-02s,2.5,117.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,3.0,117.0,0.0,1.0,121.0
2025-05-30--22h-29m-02s,4.5,115.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,5.0,115.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,4.5,116.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,3.0,116.0,0.0,0.5,119.5
2025-05-30--22h-29m-02s,3.0,117.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,3.0,116.0,0.0,0.5,119.5
2025-05-30--22h-29m-02s,4.5,115.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,4.0,116.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,5.0,115.0,0.0,0.5,120.5
2025-05-30--22h-29m-02s,3.0,118.0,0.0,0.0,121.0
2025-05-30--22h-29m-02s,1.5,120.0,0.0,0.0,121.5
2025-05-30--22h-29m-02s,2.5,118.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,3.5,115.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,5.5,116.0,0.0,0.5,122.0
2025-05-30--22h-29m-02s,2.0,119.0,0.0,0.0,121.0
2025-05-30--22h-29m-02s,3.5,117.0,0.0,0.5,121.0
2025-05-30--22h-29m-02s,2.0,116.0,0.0,0.0,118.0
2025-05-30--22h-29m-02s,0.5,120.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,1.5,119.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,2.5,116.0,0.0,0.5,119.0
2025-05-30--22h-29m-02s,3.5,117.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,1.5,119.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,5.0,113.0,0.0,0.0,118.0
2025-05-30--22h-29m-02s,5.0,115.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,3.5,115.0,0.0,0.0,118.5
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,1.5,118.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,2.0,117.0,0.0,0.0,119.0
2025-05-30--22h-29m-02s,5.5,114.0,0.0,0.5,120.0
2025-05-30--22h-29m-02s,1.5,118.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,0.5,119.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,1.0,117.0,0.0,0.5,118.5
2025-05-30--22h-29m-02s,1.5,119.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,3.5,114.0,0.0,0.0,117.5
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,2.0,118.0,0.0,0.0,120.0
2025-05-30--22h-29m-02s,3.0,118.0,0.0,0.0,121.0
2025-05-30--22h-29m-02s,2.5,119.0,0.0,0.0,121.5
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,1.0,118.0,0.0,0.5,119.5
2025-05-30--22h-29m-02s,1.5,118.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,1.5,118.0,0.0,0.5,120.0
2025-05-30--22h-29m-02s,1.5,119.0,0.0,0.0,120.5
2025-05-30--22h-29m-02s,2.0,117.0,0.0,0.5,119.5
2025-05-30--22h-29m-02s,3.5,116.0,0.0,0.0,119.5
2025-05-30--22h-29m-02s,4.0,115.0,0.0,0.5,119.5
