data_dir,C',HH,SB,VV,N
2025-06-18--18h-21m-51s,8.0,4.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,8.0,2.0,5.0,25.0,40.0
2025-06-18--18h-21m-51s,4.0,2.0,6.0,28.0,40.0
2025-06-18--18h-21m-51s,3.0,3.0,11.0,23.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,8.0,23.0,40.0
2025-06-18--18h-21m-51s,5.0,4.0,8.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,1.0,5.0,25.0,40.0
2025-06-18--18h-21m-51s,10.0,3.0,5.0,22.0,40.0
2025-06-18--18h-21m-51s,3.0,2.0,9.0,26.0,40.0
2025-06-18--18h-21m-51s,10.0,2.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,11.0,2.0,6.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,1.0,7.0,23.0,40.0
2025-06-18--18h-21m-51s,6.0,6.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,10.0,20.0,40.0
2025-06-18--18h-21m-51s,8.0,7.0,6.0,19.0,40.0
2025-06-18--18h-21m-51s,8.0,1.0,4.0,27.0,40.0
2025-06-18--18h-21m-51s,6.0,4.0,7.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,1.0,9.0,21.0,40.0
2025-06-18--18h-21m-51s,8.0,1.0,9.0,22.0,40.0
2025-06-18--18h-21m-51s,6.0,7.0,7.0,20.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,10.0,19.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,10.0,19.0,40.0
2025-06-18--18h-21m-51s,5.0,5.0,5.0,25.0,40.0
2025-06-18--18h-21m-51s,9.0,4.0,1.0,26.0,40.0
2025-06-18--18h-21m-51s,4.0,1.0,7.0,28.0,40.0
2025-06-18--18h-21m-51s,3.0,1.0,8.0,28.0,40.0
2025-06-18--18h-21m-51s,13.0,0.0,10.0,17.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,9.0,20.0,40.0
2025-06-18--18h-21m-51s,14.0,2.0,9.0,15.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,5.0,25.0,40.0
2025-06-18--18h-21m-51s,2.0,4.0,9.0,25.0,40.0
2025-06-18--18h-21m-51s,4.0,3.0,8.0,25.0,40.0
2025-06-18--18h-21m-51s,8.0,7.0,6.0,19.0,40.0
2025-06-18--18h-21m-51s,9.0,2.0,8.0,21.0,40.0
2025-06-18--18h-21m-51s,3.0,3.0,13.0,21.0,40.0
2025-06-18--18h-21m-51s,2.0,3.0,12.0,23.0,40.0
2025-06-18--18h-21m-51s,7.0,4.0,7.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,7.0,8.0,16.0,40.0
2025-06-18--18h-21m-51s,6.0,4.0,7.0,23.0,40.0
2025-06-18--18h-21m-51s,12.0,5.0,5.0,18.0,40.0
2025-06-18--18h-21m-51s,8.0,4.0,11.0,17.0,40.0
2025-06-18--18h-21m-51s,8.0,4.0,9.0,19.0,40.0
2025-06-18--18h-21m-51s,10.0,5.0,4.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,2.0,5.0,24.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,5.0,26.0,40.0
2025-06-18--18h-21m-51s,5.0,1.0,9.0,25.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,8.0,21.0,40.0
2025-06-18--18h-21m-51s,5.0,1.0,10.0,24.0,40.0
2025-06-18--18h-21m-51s,13.0,0.0,6.0,21.0,40.0
2025-06-18--18h-21m-51s,12.0,1.0,8.0,19.0,40.0
2025-06-18--18h-21m-51s,2.0,5.0,8.0,25.0,40.0
2025-06-18--18h-21m-51s,7.0,5.0,5.0,23.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,5.0,26.0,40.0
2025-06-18--18h-21m-51s,10.0,2.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,5.0,4.0,4.0,27.0,40.0
2025-06-18--18h-21m-51s,6.0,1.0,13.0,20.0,40.0
2025-06-18--18h-21m-51s,10.0,0.0,7.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,8.0,5.0,7.0,20.0,40.0
2025-06-18--18h-21m-51s,8.0,4.0,13.0,15.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,7.0,6.0,5.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,5.0,7.0,19.0,40.0
2025-06-18--18h-21m-51s,8.0,5.0,8.0,19.0,40.0
2025-06-18--18h-21m-51s,5.0,5.0,9.0,21.0,40.0
2025-06-18--18h-21m-51s,5.0,4.0,12.0,19.0,40.0
2025-06-18--18h-21m-51s,8.0,1.0,13.0,18.0,40.0
2025-06-18--18h-21m-51s,10.0,2.0,4.0,24.0,40.0
2025-06-18--18h-21m-51s,10.0,2.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,13.0,1.0,4.0,22.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,4.0,25.0,40.0
2025-06-18--18h-21m-51s,3.0,4.0,3.0,30.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,7.0,22.0,40.0
2025-06-18--18h-21m-51s,10.0,3.0,4.0,23.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,5.0,25.0,40.0
2025-06-18--18h-21m-51s,9.0,4.0,8.0,19.0,40.0
2025-06-18--18h-21m-51s,8.0,6.0,4.0,22.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,8.0,23.0,40.0
2025-06-18--18h-21m-51s,11.0,3.0,11.0,15.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,10.0,21.0,40.0
2025-06-18--18h-21m-51s,5.0,4.0,7.0,24.0,40.0
2025-06-18--18h-21m-51s,9.0,6.0,5.0,20.0,40.0
2025-06-18--18h-21m-51s,5.0,1.0,10.0,24.0,40.0
2025-06-18--18h-21m-51s,7.0,5.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,8.0,2.0,5.0,25.0,40.0
2025-06-18--18h-21m-51s,6.0,5.0,11.0,18.0,40.0
2025-06-18--18h-21m-51s,13.0,4.0,2.0,21.0,40.0
2025-06-18--18h-21m-51s,5.0,1.0,13.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,5.0,9.0,17.0,40.0
2025-06-18--18h-21m-51s,8.0,4.0,9.0,19.0,40.0
2025-06-18--18h-21m-51s,6.0,3.0,7.0,24.0,40.0
2025-06-18--18h-21m-51s,8.0,2.0,12.0,18.0,40.0
2025-06-18--18h-21m-51s,8.0,4.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,8.0,22.0,40.0
2025-06-18--18h-21m-51s,11.0,3.0,4.0,22.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,10.0,20.0,40.0
2025-06-18--18h-21m-51s,9.0,0.0,10.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,2.0,7.0,22.0,40.0
2025-06-18--18h-21m-51s,5.0,3.0,9.0,23.0,40.0
2025-06-18--18h-21m-51s,7.0,4.0,13.0,16.0,40.0
2025-06-18--18h-21m-51s,10.0,1.0,7.0,22.0,40.0
2025-06-18--18h-21m-51s,10.0,3.0,6.0,21.0,40.0
2025-06-18--18h-21m-51s,8.0,2.0,12.0,18.0,40.0
2025-06-18--18h-21m-51s,9.0,4.0,9.0,18.0,40.0
2025-06-18--18h-21m-51s,6.0,1.0,9.0,24.0,40.0
2025-06-18--18h-21m-51s,12.0,4.0,5.0,19.0,40.0
2025-06-18--18h-21m-51s,7.0,0.0,5.0,28.0,40.0
2025-06-18--18h-21m-51s,7.0,1.0,10.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,4.0,10.0,17.0,40.0
2025-06-18--18h-21m-51s,6.0,7.0,6.0,21.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,10.0,21.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,8.0,23.0,40.0
2025-06-18--18h-21m-51s,6.0,3.0,11.0,20.0,40.0
2025-06-18--18h-21m-51s,10.0,4.0,3.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,0.0,10.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,5.0,5.0,21.0,40.0
2025-06-18--18h-21m-51s,4.0,3.0,9.0,24.0,40.0
2025-06-18--18h-21m-51s,7.0,1.0,4.0,28.0,40.0
2025-06-18--18h-21m-51s,6.0,6.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,7.0,1.0,7.0,25.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,11.0,19.0,40.0
2025-06-18--18h-21m-51s,7.0,1.0,7.0,25.0,40.0
2025-06-18--18h-21m-51s,7.0,1.0,10.0,22.0,40.0
2025-06-18--18h-21m-51s,6.0,1.0,12.0,21.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,6.0,23.0,40.0
2025-06-18--18h-21m-51s,6.0,2.0,7.0,25.0,40.0
2025-06-18--18h-21m-51s,7.0,1.0,9.0,23.0,40.0
2025-06-18--18h-21m-51s,5.0,2.0,11.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,6.0,8.0,17.0,40.0
2025-06-18--18h-21m-51s,11.0,5.0,5.0,19.0,40.0
2025-06-18--18h-21m-51s,9.0,1.0,12.0,18.0,40.0
2025-06-18--18h-21m-51s,14.0,0.0,9.0,17.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,10.0,20.0,40.0
2025-06-18--18h-21m-51s,8.0,4.0,4.0,24.0,40.0
2025-06-18--18h-21m-51s,6.0,3.0,7.0,24.0,40.0
2025-06-18--18h-21m-51s,12.0,3.0,6.0,19.0,40.0
2025-06-18--18h-21m-51s,2.0,5.0,10.0,23.0,40.0
2025-06-18--18h-21m-51s,6.0,6.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,8.0,5.0,4.0,23.0,40.0
2025-06-18--18h-21m-51s,5.0,1.0,8.0,26.0,40.0
2025-06-18--18h-21m-51s,6.0,0.0,7.0,27.0,40.0
2025-06-18--18h-21m-51s,5.0,5.0,11.0,19.0,40.0
2025-06-18--18h-21m-51s,10.0,2.0,8.0,20.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,8.0,22.0,40.0
2025-06-18--18h-21m-51s,1.0,3.0,6.0,30.0,40.0
2025-06-18--18h-21m-51s,6.0,2.0,8.0,24.0,40.0
2025-06-18--18h-21m-51s,5.0,2.0,5.0,28.0,40.0
2025-06-18--18h-21m-51s,11.0,2.0,9.0,18.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,8.0,23.0,40.0
2025-06-18--18h-21m-51s,5.0,3.0,13.0,19.0,40.0
2025-06-18--18h-21m-51s,9.0,4.0,9.0,18.0,40.0
2025-06-18--18h-21m-51s,8.0,6.0,8.0,18.0,40.0
2025-06-18--18h-21m-51s,6.0,3.0,5.0,26.0,40.0
2025-06-18--18h-21m-51s,7.0,5.0,5.0,23.0,40.0
2025-06-18--18h-21m-51s,13.0,4.0,5.0,18.0,40.0
2025-06-18--18h-21m-51s,5.0,7.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,8.0,6.0,4.0,22.0,40.0
2025-06-18--18h-21m-51s,8.0,3.0,4.0,25.0,40.0
2025-06-18--18h-21m-51s,6.0,3.0,10.0,21.0,40.0
2025-06-18--18h-21m-51s,8.0,0.0,9.0,23.0,40.0
2025-06-18--18h-21m-51s,4.0,4.0,11.0,21.0,40.0
2025-06-18--18h-21m-51s,10.0,3.0,4.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,2.0,7.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,5.0,5.0,21.0,40.0
2025-06-18--18h-21m-51s,7.0,5.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,7.0,4.0,8.0,21.0,40.0
2025-06-18--18h-21m-51s,9.0,1.0,8.0,22.0,40.0
2025-06-18--18h-21m-51s,5.0,2.0,9.0,24.0,40.0
2025-06-18--18h-21m-51s,6.0,1.0,6.0,27.0,40.0
2025-06-18--18h-21m-51s,4.0,2.0,14.0,20.0,40.0
2025-06-18--18h-21m-51s,8.0,0.0,6.0,26.0,40.0
2025-06-18--18h-21m-51s,10.0,1.0,6.0,23.0,40.0
2025-06-18--18h-21m-51s,5.0,2.0,8.0,25.0,40.0
2025-06-18--18h-21m-51s,6.0,1.0,10.0,23.0,40.0
2025-06-18--18h-21m-51s,2.0,3.0,6.0,29.0,40.0
2025-06-18--18h-21m-51s,7.0,5.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,4.0,0.0,16.0,20.0,40.0
2025-06-18--18h-21m-51s,4.0,3.0,12.0,21.0,40.0
2025-06-18--18h-21m-51s,11.0,3.0,7.0,19.0,40.0
2025-06-18--18h-21m-51s,5.0,3.0,9.0,23.0,40.0
2025-06-18--18h-21m-51s,10.0,2.0,5.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,2.0,5.0,24.0,40.0
2025-06-18--18h-21m-51s,9.0,4.0,8.0,19.0,40.0
2025-06-18--18h-21m-51s,6.0,5.0,12.0,17.0,40.0
2025-06-18--18h-21m-51s,6.0,3.0,8.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,2.0,7.0,22.0,40.0
2025-06-18--18h-21m-51s,7.0,3.0,7.0,23.0,40.0
2025-06-18--18h-21m-51s,7.0,5.0,7.0,21.0,40.0
2025-06-18--18h-21m-51s,5.0,3.0,8.0,24.0,40.0
2025-06-18--18h-21m-51s,7.0,6.0,10.0,17.0,40.0
2025-06-18--18h-21m-51s,15.0,3.0,5.0,17.0,40.0
2025-06-18--18h-21m-51s,5.0,6.0,6.0,23.0,40.0
2025-06-18--18h-21m-51s,9.0,3.0,6.0,22.0,40.0
2025-06-18--18h-21m-51s,3.0,2.0,7.0,28.0,40.0
2025-06-18--18h-21m-51s,7.0,2.0,10.0,21.0,40.0
2025-06-18--18h-21m-51s,14.0,3.0,5.0,18.0,40.0
