data_dir,C,DB_H,DB_V,SB,N,repetition,theta_estimate,delta_phi_estimate
2025-05-28--19h-13m-43s,0.5,36.0,1.0,2.5,40.0,,0.5053605102841573,0.4205343352839651
2025-05-28--19h-13m-43s,2.0,33.0,0.0,5.0,40.0,,0.6005941268660511,0.5639426413606289
2025-05-28--19h-13m-43s,1.5,35.0,0.0,3.5,40.0,,0.5053605102841573,0.5796397403637042
2025-05-28--19h-13m-43s,1.0,33.0,0.0,6.0,40.0,,0.6005941268660511,0.38759668665518066
2025-05-28--19h-13m-43s,1.0,34.0,1.0,4.0,40.0,,0.6005941268660511,0.4636476090008061
2025-05-28--19h-13m-43s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--19h-13m-43s,1.0,35.0,0.0,4.0,40.0,,0.5053605102841573,0.4636476090008061
2025-05-28--19h-13m-43s,1.0,34.0,0.0,5.0,40.0,,0.5548110329800715,0.4205343352839651
2025-05-28--19h-13m-43s,1.5,32.0,0.0,6.5,40.0,,0.6435011087932843,0.4478323969289325
2025-05-28--19h-13m-43s,0.0,32.0,2.0,6.0,40.0,,0.7227342478134156,0.0
2025-05-28--19h-13m-43s,0.0,35.0,0.0,5.0,40.0,,0.5053605102841573,0.0
2025-05-28--19h-13m-43s,1.0,34.0,0.0,5.0,40.0,,0.5548110329800715,0.4205343352839651
2025-05-28--19h-13m-43s,1.0,34.0,0.0,5.0,40.0,,0.5548110329800715,0.4205343352839651
2025-05-28--19h-13m-43s,3.5,34.0,1.0,1.5,40.0,,0.6005941268660511,0.9911565864311923
2025-05-28--19h-13m-43s,0.5,34.0,1.0,4.5,40.0,,0.6005941268660511,0.3217505543966422
2025-05-28--19h-13m-43s,1.0,35.0,0.0,4.0,40.0,,0.5053605102841573,0.4636476090008061
2025-05-28--19h-13m-43s,0.5,36.0,0.0,3.5,40.0,,0.45102681179626236,0.3613671239067078
2025-05-28--19h-13m-43s,0.5,34.0,0.0,5.5,40.0,,0.5548110329800715,0.2928427717285755
2025-05-28--19h-13m-43s,0.0,34.0,1.0,5.0,40.0,,0.6005941268660511,0.0
2025-05-28--19h-13m-43s,0.0,35.0,0.0,5.0,40.0,,0.5053605102841573,0.0
2025-05-28--19h-13m-43s,1.0,35.0,0.0,4.0,40.0,,0.5053605102841573,0.4636476090008061
