theta_estimate,delta_phi_estimate
8.171233559949766,90.0
8.171233559949766,44.57026553758209
20.101326681522107,90.0
8.171233559949766,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
8.171233559949766,90.0
15.319619530017288,90.0
0.0,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,44.57026553758209
8.171233559949766,44.57026553758209
8.171233559949766,90.0
15.319619530017288,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
15.319619530017288,90.0
8.171233559949766,90.0
0.0,90.0
8.171233559949766,90.0
8.171233559949766,90.0
15.319619530017288,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
15.319619530017288,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
15.319619530017288,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,44.57026553758209
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,44.57026553758209
8.171233559949766,90.0
8.171233559949766,44.57026553758209
15.319619530017288,59.626436391172106
0.0,90.0
0.0,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
8.171233559949766,90.0
0.0,90.0
0.0,90.0
15.319619530017288,90.0
0.0,90.0
0.0,90.0
0.0,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
15.319619530017288,90.0
8.171233559949766,90.0
8.171233559949766,90.0
15.319619530017288,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
8.171233559949766,90.0
0.0,90.0
15.319619530017288,90.0
8.171233559949766,90.0
0.0,90.0
8.171233559949766,90.0
8.171233559949766,90.0
0.0,90.0
