data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate,theta_estimate_degrees,delta_phi_estimate_degrees
2025-05-23--18h-48m-26s,1.0,1.0,29.0,9.0,40.0,2.361232066721791,0.3172771730595597,135.28863187411142,18.178642952154597
2025-05-23--18h-48m-26s,0.5,1.0,31.0,7.5,40.0,2.4362991516840635,0.24907281986978974,139.58965902279962,14.270821369961142
2025-05-23--18h-48m-26s,0.0,0.0,31.0,9.0,40.0,2.4764067053368013,0.0,141.887652573696,0.0
2025-05-23--18h-48m-26s,1.5,0.0,32.0,6.5,40.0,2.5186801516870747,0.44200476677681094,144.30974263503938,25.325007660975533
2025-05-23--18h-48m-26s,0.5,1.0,31.0,7.5,40.0,2.4362991516840635,0.24907281986978974,139.58965902279962,14.270821369961142
2025-05-23--18h-48m-26s,0.5,1.0,33.0,5.5,40.0,2.5186801516870747,0.28872253391069386,144.30974263503938,16.54258264340555
2025-05-23--18h-48m-26s,0.5,1.0,30.0,8.5,40.0,2.397998956835325,0.2345277804372816,137.3952195034382,13.437451997627068
2025-05-23--18h-48m-26s,1.0,3.0,30.0,6.0,40.0,2.3257833085982966,0.38237550466972126,133.2575676446551,21.908502606759928
2025-05-23--18h-48m-26s,1.5,0.0,35.0,3.5,40.0,2.664480725276315,0.5727861596535196,152.66350015228943,32.81822951165323
2025-05-23--18h-48m-26s,0.0,0.0,32.0,8.0,40.0,2.5186801516870747,0.0,144.30974263503938,0.0
2025-05-23--18h-48m-26s,0.0,1.0,31.0,8.0,40.0,2.4362991516840635,0.0,139.58965902279962,0.0
2025-05-23--18h-48m-26s,1.5,3.0,28.0,7.5,40.0,2.258180766181213,0.4149717231447266,129.38422727980208,23.776128353464095
2025-05-23--18h-48m-26s,1.0,0.0,34.0,5.0,40.0,2.6118638991287852,0.4149717231447266,149.64877808266237,23.776128353464095
2025-05-23--18h-48m-26s,0.5,0.0,36.0,3.5,40.0,2.723107492325756,0.3564338525814142,156.02256647071903,20.422155428503196
2025-05-23--18h-48m-26s,1.0,0.0,34.0,5.0,40.0,2.6118638991287852,0.4149717231447266,149.64877808266237,23.776128353464095
2025-05-23--18h-48m-26s,1.5,0.0,31.0,7.5,40.0,2.4764067053368013,0.4149717231447266,141.887652573696,23.776128353464095
2025-05-23--18h-48m-26s,0.5,0.0,30.0,9.5,40.0,2.4362991516840635,0.2222659806251162,139.58965902279962,12.734902619155687
2025-05-23--18h-48m-26s,0.0,2.0,29.0,9.0,40.0,2.3257833085982966,0.0,133.2575676446551,0.0
2025-05-23--18h-48m-26s,0.0,1.0,32.0,7.0,40.0,2.4764067053368013,0.0,141.887652573696,0.0
2025-05-23--18h-48m-26s,0.5,2.0,28.0,9.5,40.0,2.2914799599319062,0.2222659806251162,131.29213054290523,12.734902619155687
