data_dir,C,DB_H,DB_V,SB,N,theta_estimate,delta_phi_estimate
2025-05-23--18h-41m-51s,1.0,2.0,26.0,11.0,40.0,2.214297435588181,0.2928427717285755
2025-05-23--18h-41m-51s,0.0,1.0,30.0,9.0,40.0,2.381830721082478,0.0
2025-05-23--18h-41m-51s,1.0,0.0,21.0,18.0,40.0,2.12351143989168,0.23147736397017837
2025-05-23--18h-41m-51s,1.0,2.0,28.0,9.0,40.0,2.278380763520252,0.3217505543966422
2025-05-23--18h-41m-51s,0.0,1.0,29.0,10.0,40.0,2.34619382340565,0.0
2025-05-23--18h-41m-51s,1.5,1.0,25.0,12.5,40.0,2.214297435588181,0.3334731722518321
2025-05-23--18h-41m-51s,0.0,0.0,29.0,11.0,40.0,2.381830721082478,0.0
2025-05-23--18h-41m-51s,0.0,0.0,23.0,17.0,40.0,2.183400474843519,0.0
2025-05-23--18h-41m-51s,0.0,1.0,31.0,8.0,40.0,2.4188584057763776,0.0
2025-05-23--18h-41m-51s,0.0,1.0,30.0,9.0,40.0,2.381830721082478,0.0
2025-05-23--18h-41m-51s,1.5,1.0,28.0,9.5,40.0,2.3117610289979167,0.37822819233418564
2025-05-23--18h-41m-51s,0.5,0.0,29.0,10.5,40.0,2.381830721082478,0.21484983307571223
2025-05-23--18h-41m-51s,0.5,2.0,31.0,6.5,40.0,2.381830721082478,0.2705497629785729
2025-05-23--18h-41m-51s,0.0,2.0,31.0,7.0,40.0,2.381830721082478,0.0
2025-05-23--18h-41m-51s,1.0,0.0,28.0,11.0,40.0,2.34619382340565,0.2928427717285755
2025-05-23--18h-41m-51s,0.5,1.0,27.0,11.5,40.0,2.278380763520252,0.20556893116117386
2025-05-23--18h-41m-51s,0.5,0.0,28.0,11.5,40.0,2.34619382340565,0.20556893116117386
2025-05-23--18h-41m-51s,2.5,1.0,27.0,9.5,40.0,2.278380763520252,0.4739848706914468
2025-05-23--18h-41m-51s,0.5,2.0,29.0,8.5,40.0,2.3117610289979167,0.23794112483020827
2025-05-23--18h-41m-51s,1.5,0.0,27.0,11.5,40.0,2.3117610289979167,0.3465799537883769
2025-05-23--18h-41m-51s,0.5,3.0,20.0,16.5,40.0,2.009758212404657,0.17235058989932303
2025-05-23--18h-41m-51s,0.5,0.0,28.0,11.5,40.0,2.34619382340565,0.20556893116117386
2025-05-23--18h-41m-51s,0.0,0.0,28.0,12.0,40.0,2.34619382340565,0.0
2025-05-23--18h-41m-51s,1.5,1.0,26.0,11.5,40.0,2.2459278597319283,0.3465799537883769
2025-05-23--18h-41m-51s,1.0,3.0,30.0,6.0,40.0,2.3117610289979167,0.38759668665518066
2025-05-23--18h-41m-51s,0.5,4.0,24.0,11.5,40.0,2.0943951023931957,0.20556893116117386
2025-05-23--18h-41m-51s,0.0,1.0,27.0,12.0,40.0,2.278380763520252,0.0
2025-05-23--18h-41m-51s,1.0,0.0,28.0,11.0,40.0,2.34619382340565,0.2928427717285755
2025-05-23--18h-41m-51s,0.5,2.0,29.0,8.5,40.0,2.3117610289979167,0.23794112483020827
2025-05-23--18h-41m-51s,1.0,1.0,26.0,12.0,40.0,2.2459278597319283,0.28103490150281357
2025-05-23--18h-41m-51s,1.0,2.0,28.0,9.0,40.0,2.278380763520252,0.3217505543966422
2025-05-23--18h-41m-51s,0.5,4.0,22.0,13.5,40.0,2.037561665842193,0.19012560334646678
2025-05-23--18h-41m-51s,1.0,0.0,28.0,11.0,40.0,2.34619382340565,0.2928427717285755
2025-05-23--18h-41m-51s,0.5,1.0,28.0,10.5,40.0,2.3117610289979167,0.21484983307571223
2025-05-23--18h-41m-51s,0.0,4.0,27.0,9.0,40.0,2.183400474843519,0.0
2025-05-23--18h-41m-51s,0.0,0.0,29.0,11.0,40.0,2.381830721082478,0.0
2025-05-23--18h-41m-51s,1.0,1.0,26.0,12.0,40.0,2.2459278597319283,0.28103490150281357
2025-05-23--18h-41m-51s,1.0,3.0,30.0,6.0,40.0,2.3117610289979167,0.38759668665518066
2025-05-23--18h-41m-51s,0.5,1.0,30.0,8.5,40.0,2.381830721082478,0.23794112483020827
2025-05-23--18h-41m-51s,0.5,2.0,25.0,12.5,40.0,2.183400474843519,0.19739555984988078
2025-05-23--18h-41m-51s,0.5,2.0,25.0,12.5,40.0,2.183400474843519,0.19739555984988078
2025-05-23--18h-41m-51s,0.0,0.0,28.0,12.0,40.0,2.34619382340565,0.0
