data_dir,C',SB,VV,HH,N
2025-06-19--18h-30m-41s,4.0,91.0,52.0,53.0,200.0
2025-06-19--18h-30m-41s,3.0,91.0,55.0,51.0,200.0
2025-06-19--18h-30m-41s,7.0,81.0,56.0,56.0,200.0
2025-06-19--18h-30m-41s,5.0,103.0,38.0,54.0,200.0
2025-06-19--18h-30m-41s,8.0,77.0,60.0,55.0,200.0
2025-06-19--18h-30m-41s,7.0,85.0,54.0,54.0,200.0
2025-06-19--18h-30m-41s,10.0,87.0,50.0,53.0,200.0
2025-06-19--18h-30m-41s,7.0,89.0,49.0,55.0,200.0
2025-06-19--18h-30m-41s,5.0,85.0,50.0,60.0,200.0
2025-06-19--18h-30m-41s,5.0,93.0,52.0,50.0,200.0
2025-06-19--18h-30m-41s,6.0,89.0,49.0,56.0,200.0
2025-06-19--18h-30m-41s,9.0,99.0,48.0,44.0,200.0
2025-06-19--18h-30m-41s,3.0,103.0,48.0,46.0,200.0
2025-06-19--18h-30m-41s,3.0,91.0,51.0,55.0,200.0
2025-06-19--18h-30m-41s,5.0,98.0,50.0,47.0,200.0
2025-06-19--18h-30m-41s,7.0,95.0,45.0,53.0,200.0
2025-06-19--18h-30m-41s,8.0,105.0,44.0,43.0,200.0
2025-06-19--18h-30m-41s,8.0,97.0,40.0,55.0,200.0
2025-06-19--18h-30m-41s,12.0,93.0,54.0,41.0,200.0
2025-06-19--18h-30m-41s,6.0,99.0,41.0,54.0,200.0
2025-06-19--18h-30m-41s,9.0,99.0,45.0,47.0,200.0
2025-06-19--18h-30m-41s,4.0,91.0,48.0,57.0,200.0
2025-06-19--18h-30m-41s,7.0,95.0,53.0,45.0,200.0
2025-06-19--18h-30m-41s,6.0,80.0,57.0,57.0,200.0
2025-06-19--18h-30m-41s,6.0,92.0,51.0,51.0,200.0
2025-06-19--18h-30m-41s,6.0,89.0,50.0,55.0,200.0
2025-06-19--18h-30m-41s,11.0,94.0,48.0,47.0,200.0
2025-06-19--18h-30m-41s,8.0,103.0,41.0,48.0,200.0
2025-06-19--18h-30m-41s,12.0,104.0,44.0,40.0,200.0
2025-06-19--18h-30m-41s,8.0,91.0,50.0,51.0,200.0
2025-06-19--18h-30m-41s,10.0,99.0,46.0,45.0,200.0
2025-06-19--18h-30m-41s,8.0,99.0,51.0,42.0,200.0
2025-06-19--18h-30m-41s,11.0,98.0,45.0,46.0,200.0
2025-06-19--18h-30m-41s,7.0,100.0,43.0,50.0,200.0
2025-06-19--18h-30m-41s,7.0,97.0,37.0,59.0,200.0
2025-06-19--18h-30m-41s,5.0,112.0,39.0,44.0,200.0
2025-06-19--18h-30m-41s,9.0,85.0,42.0,64.0,200.0
2025-06-19--18h-30m-41s,7.0,100.0,47.0,46.0,200.0
2025-06-19--18h-30m-41s,3.0,109.0,43.0,45.0,200.0
2025-06-19--18h-30m-41s,5.0,91.0,47.0,57.0,200.0
2025-06-19--18h-30m-41s,8.0,86.0,46.0,60.0,200.0
2025-06-19--18h-30m-41s,5.0,91.0,53.0,51.0,200.0
2025-06-19--18h-30m-41s,4.0,102.0,44.0,50.0,200.0
2025-06-19--18h-30m-41s,6.0,84.0,58.0,52.0,200.0
2025-06-19--18h-30m-41s,7.0,98.0,47.0,48.0,200.0
2025-06-19--18h-30m-41s,8.0,88.0,42.0,62.0,200.0
2025-06-19--18h-30m-41s,5.0,94.0,48.0,53.0,200.0
2025-06-19--18h-30m-41s,6.0,93.0,52.0,49.0,200.0
2025-06-19--18h-30m-41s,8.0,96.0,47.0,49.0,200.0
2025-06-19--18h-30m-41s,5.0,93.0,43.0,59.0,200.0
2025-06-19--18h-30m-41s,13.0,102.0,41.0,44.0,200.0
2025-06-19--18h-30m-41s,2.0,90.0,54.0,54.0,200.0
2025-06-19--18h-30m-41s,8.0,97.0,43.0,52.0,200.0
2025-06-19--18h-30m-41s,5.0,87.0,49.0,59.0,200.0
2025-06-19--18h-30m-41s,7.0,92.0,43.0,58.0,200.0
2025-06-19--18h-30m-41s,5.0,88.0,39.0,68.0,200.0
2025-06-19--18h-30m-41s,3.0,86.0,53.0,58.0,200.0
2025-06-19--18h-30m-41s,12.0,89.0,40.0,59.0,200.0
2025-06-19--18h-30m-41s,7.0,83.0,53.0,57.0,200.0
2025-06-19--18h-30m-41s,7.0,89.0,54.0,50.0,200.0
